subjid test_comp runnum runtrial itemname question onsettime RT response fixationtime bidindex itemnameIndex bid 
BMS_077 arizona 1 1 100grand_small.bmp 2 4.801846e+00 2.049179e+00 b 8.40 31 1 1.540000
BMS_077 arizona 1 2 Goldfish.bmp 3 1.440549e+01 3.339555e+00 y 18.01 7 23 2.953333
BMS_077 arizona 1 3 Almondjoy.bmp 3 2.400919e+01 2.987863e+00 y 27.61 56 3 0.020000
BMS_077 arizona 1 4 TeddyGrahamschocolate.bmp 3 3.361288e+01 2.948170e+00 r 37.21 29 53 1.673333
BMS_077 arizona 1 5 PayDay.bmp 1 4.321661e+01 2.344330e+00 g 46.80 27 39 1.973333
BMS_077 arizona 1 6 CheesyDoritos.bmp 1 5.280359e+01 9.754462e-01 y 56.40 22 7 2.020000
BMS_077 arizona 1 7 FlamingCheetos.bmp 2 6.240728e+01 1.786775e+00 y 66.01 10 17 2.760000
BMS_077 arizona 1 8 BabyRuth.bmp 3 7.201101e+01 2.856014e+00 r 75.61 47 5 1.013333
BMS_077 arizona 1 9 KitKat_small.bmp 3 8.161466e+01 1.485302e+00 y 85.22 4 29 2.986667
BMS_077 arizona 1 10 Redvines_small.bmp 3 9.120168e+01 1.760375e+00 b 94.80 53 44 0.313333
BMS_077 arizona 1 11 RitzBitz2.bmp 3 1.008054e+02 2.520690e+00 b 104.41 13 47 2.586667
BMS_077 arizona 1 12 Cheetos.bmp 2 1.104257e+02 1.461320e+00 y 114.01 28 8 1.886667
BMS_077 arizona 1 13 Chocolate_mm.bmp 2 1.200128e+02 1.201288e+00 y 123.61 44 11 1.046667
BMS_077 arizona 1 14 SourSkittles.bmp 3 1.296164e+02 2.876621e+00 r 133.22 26 51 1.980000
BMS_077 arizona 1 15 Goldfish.bmp 1 1.392035e+02 1.962598e+00 y 142.80 7 23 2.953333
BMS_077 arizona 1 16 Almondjoy.bmp 2 1.488072e+02 1.492858e+00 b 152.41 56 3 0.020000
BMS_077 arizona 1 17 Chocolate_mm.bmp 3 1.584108e+02 2.334216e+00 y 162.01 44 11 1.046667
BMS_077 arizona 1 18 PayDay.bmp 3 1.680145e+02 2.677537e+00 g 171.62 27 39 1.973333
BMS_077 arizona 1 19 Fritos.bmp 1 1.776182e+02 2.053822e+00 g 181.20 35 18 1.520000
BMS_077 arizona 1 20 FlamingCheetos.bmp 1 1.872052e+02 1.474834e+00 b 190.81 10 17 2.760000
BMS_077 arizona 1 21 TeddyGrahamschocolate.bmp 2 1.968089e+02 1.199121e+00 y 200.41 29 53 1.673333
BMS_077 arizona 1 22 PopTartsCinnamon.bmp 3 2.064127e+02 2.109304e+00 r 210.01 50 41 0.733333
BMS_077 arizona 1 23 MrGoodbar.bmp 1 2.160163e+02 1.499754e+00 y 219.62 38 36 1.473333
BMS_077 arizona 1 24 RitzBitz2.bmp 1 2.256033e+02 1.209727e+00 b 229.20 13 47 2.586667
BMS_077 arizona 1 25 PayDay.bmp 2 2.352071e+02 1.539997e+00 b 238.81 27 39 1.973333
BMS_077 arizona 1 26 ChipsAhoy_small.bmp 2 2.448107e+02 1.150234e+00 y 248.41 16 10 2.506667
BMS_077 arizona 1 27 Laysclassic.bmp 3 2.544144e+02 2.147641e+00 y 258.02 32 31 1.526667
BMS_077 arizona 1 28 CheesyDoritos.bmp 2 2.640181e+02 1.275973e+00 y 267.60 22 7 2.020000
BMS_077 arizona 1 29 Granolabar.bmp 2 2.736052e+02 1.096922e+00 b 277.21 25 24 1.993333
BMS_077 arizona 1 30 RitzBitz2.bmp 2 2.832089e+02 1.112115e+00 y 286.81 13 47 2.586667
BMS_077 arizona 1 31 TeddyGrahamschocolate.bmp 1 2.928125e+02 1.401512e+00 b 296.41 29 53 1.673333
BMS_077 arizona 1 32 Redvines_small.bmp 1 3.024162e+02 1.014849e+00 r 306.02 53 44 0.313333
BMS_077 arizona 1 33 PopTartsCinnamon.bmp 1 3.120032e+02 1.468867e+00 g 315.60 50 41 0.733333
BMS_077 arizona 1 34 Ghiradelli_milk_Almonds.bmp 3 3.216236e+02 2.486505e+00 g 325.21 1 22 2.993333
BMS_077 arizona 1 35 Cheetos.bmp 3 3.312106e+02 2.537401e+00 y 334.81 28 8 1.886667
BMS_077 arizona 1 36 FrootLoops.bmp 2 3.408143e+02 2.119790e+00 y 344.42 30 19 1.546667
