subjid runtrial onsettime Name resp_beep RT order
BMS_093 1 1.028201e+00 Toberlorone.bmp 0 1.433745e+00 1 
BMS_093 2 4.017709e+00 ChipsAhoy_small.bmp 0 1.116254e+00 1 
BMS_093 3 6.673371e+00 AnimalCrackers.bmp 1 1.284576e+00 1 
BMS_093 4 9.495556e+00 Laysclassic.bmp 0 1.902391e+00 1 
BMS_093 5 1.293716e+01 Milano.bmp 0 8.767833e-01 1 
BMS_093 6 1.534203e+01 Hersheykisses.bmp 0 8.479212e-01 1 
BMS_093 7 1.771386e+01 Nutterbutter.bmp 0 9.800897e-01 1 
BMS_093 8 2.021925e+01 Oreos.bmp 0 1.690694e+00 1 
BMS_093 9 2.344285e+01 3Musketeers.bmp 0 1.475098e+00 1 
BMS_093 10 2.644945e+01 Goldfish.bmp 1 1.260499e+00 1 
BMS_093 11 2.923807e+01 Twix.bmp 0 9.358723e-01 1 
BMS_093 12 3.171065e+01 FrootLoops.bmp 0 9.672966e-01 1 
BMS_093 13 3.421600e+01 redvines_small.bmp 0 1.973949e+00 1 
BMS_093 14 3.772361e+01 PopTartsStrawberry.bmp 0 8.023393e-01 1 
BMS_093 15 4.006174e+01 Reeses.bmp 0 8.482077e-01 1 
BMS_093 16 4.243403e+01 FlamingCheetos.bmp 0 1.347920e+00 1 
BMS_093 17 4.530660e+01 Granolabar.bmp 0 8.033495e-01 1 
BMS_093 18 4.764496e+01 Crunch.bmp 0 8.729844e-01 1 
BMS_093 19 5.006686e+01 MrGoodbar.bmp 0 9.150843e-01 1 
BMS_093 20 5.250470e+01 Skittles.bmp 0 9.732509e-01 1 
BMS_093 21 5.501082e+01 Fritos.bmp 1 8.751276e-01 1 
BMS_093 22 5.741600e+01 FamousAmos_small.bmp 0 1.237946e+00 1 
BMS_093 23 6.018897e+01 Chocolate_mm.bmp 0 1.424978e+00 1 
BMS_093 24 6.314498e+01 FigNewton_small.bmp 0 1.324965e+00 1 
BMS_093 25 6.600115e+01 Butterfinger.bmp 1 8.207980e-01 1 
BMS_093 26 6.835624e+01 Hersheymilk_several.bmp 0 9.217061e-01 1 
BMS_093 27 7.081157e+01 Keeblerfudgestripes.bmp 0 1.266354e+00 1 
BMS_093 28 7.361748e+01 PopTartsCinnamon.bmp 0 2.468470e+00 1 
BMS_093 29 7.762614e+01 Lollipopred.bmp 0 6.358034e-01 1 
BMS_093 30 7.979751e+01 TeddyGrahamschocolate.bmp 0 8.484329e-01 1 
BMS_093 31 8.216930e+01 RitzBitz2.bmp 0 1.060650e+00 1 
BMS_093 32 8.475785e+01 Cheetos.bmp 0 2.328105e+00 1 
BMS_093 33 8.861651e+01 BabyRuth.bmp 0 8.854406e-01 1 
BMS_093 34 9.103839e+01 Ghiradelli_milk_Almonds.bmp 0 1.023554e+00 1 
BMS_093 35 9.359389e+01 Cheezits.bmp 0 1.532058e+00 1 
BMS_093 36 9.665046e+01 Funyuns_small.bmp 0 8.354835e-01 1 
BMS_093 37 9.902193e+01 Doritosranch.bmp 0 1.000021e+00 1 
BMS_093 38 1.015610e+02 KitKat_small.bmp 0 8.289038e-01 1 
BMS_093 39 1.039157e+02 MilkyWay.bmp 1 8.262398e-01 1 
BMS_093 40 1.062711e+02 Ghiradelli_milk.bmp 0 8.708113e-01 1 
BMS_093 41 1.086931e+02 PayDay.bmp 0 1.192873e+00 1 
BMS_093 42 1.114156e+02 Sourpatch.bmp 1 1.134354e+00 1 
BMS_093 43 1.141045e+02 Laffytaffyred_one.bmp 0 7.014481e-01 1 
BMS_093 44 1.163429e+02 Whatchamacallit.bmp 1 1.367080e+00 1 
BMS_093 45 1.192491e+02 Milkduds.bmp 0 9.408216e-01 1 
BMS_093 46 1.217211e+02 Jollyrancherred.bmp 0 7.568329e-01 1 
BMS_093 47 1.240094e+02 Slimjim.bmp 0 1.068536e+00 1 
BMS_093 48 1.266317e+02 SourSkittles.bmp 0 1.462253e+00 1 
BMS_093 49 1.296215e+02 Almondjoy.bmp 0 8.164928e-01 1 
BMS_093 50 1.319765e+02 CheesyDoritos.bmp 0 8.934204e-01 1 
BMS_093 51 1.343982e+02 100grand_small.bmp 0 1.271715e+00 1 
BMS_093 52 1.372044e+02 PringlesRed.bmp 0 5.215593e-01 1 
BMS_093 53 1.392589e+02 Snickers.bmp 0 1.251080e+00 1 
BMS_093 54 1.420482e+02 Dots_one.bmp 0 6.537362e-01 1 
BMS_093 55 1.442362e+02 PeanutMMs.bmp 0 5.857164e-01 1 
BMS_093 56 1.463575e+02 Riprolls.bmp 0 5.604917e-01 1 
