subjid scanner order block runtrial onsettime ImageLeft ImageRight TypeLeft TypeRight IsLefthigh Response PairType Outcome RT bidIndexLeft bidIndexRight bidLeft bidRight
BMS_083 1 1 1 1 4.801846e+00 PayDay.bmp RitzBitz2.bmp 22 21 0 y 2 1 1.494763 48 43 0.213333 0.573333 
BMS_083 1 1 1 2 1.080415e+01 Ghiradelli_milk_Almonds.bmp Skittles.bmp 12 11 0 y 1 1 0.920459 11 8 2.733333 2.860000 
BMS_083 1 1 1 3 1.680646e+01 Twix.bmp RitzBitz2.bmp 22 21 0 y 2 1 1.128138 46 43 0.393333 0.573333 
BMS_083 1 1 1 4 2.280881e+01 Crunch.bmp Ghiradelli_milk_Almonds.bmp 11 12 1 b 1 1 0.751796 14 11 2.393333 2.733333 
BMS_083 1 1 1 5 2.881112e+01 FlamingCheetos.bmp PayDay.bmp 21 22 1 b 2 1 1.373513 49 48 0.200000 0.213333 
BMS_083 1 1 1 6 3.481343e+01 Snickers.bmp RitzBitz2.bmp 22 21 0 y 2 1 0.703113 42 43 0.620000 0.573333 
BMS_083 1 1 1 7 4.081569e+01 FrootLoops.bmp 100grand_small.bmp 11 12 1 b 1 1 0.919907 18 17 2.100000 2.100000 
BMS_083 1 1 1 8 4.680137e+01 Laffytaffyred_one.bmp Twix.bmp 21 22 1 b 2 1 0.827235 45 46 0.433333 0.393333 
BMS_083 1 1 1 9 5.280363e+01 Skittles.bmp PringlesRed.bmp 11 12 1 b 1 1 0.549947 8 15 2.860000 2.380000 
BMS_083 1 1 1 10 5.880598e+01 FrootLoops.bmp PeanutMMs.bmp 11 12 1 b 1 1 0.687609 18 9 2.100000 2.846667 
BMS_083 1 1 1 11 6.480829e+01 100grand_small.bmp Skittles.bmp 12 11 0 y 1 1 0.766338 17 8 2.100000 2.860000 
BMS_083 1 1 1 12 7.081056e+01 Laffytaffyred_one.bmp Snickers.bmp 21 22 1 b 2 1 0.788061 45 42 0.433333 0.620000 
BMS_083 1 1 1 13 7.681291e+01 Snickers.bmp Whatchamacallit.bmp 22 21 0 y 2 1 1.773715 42 39 0.620000 0.806667 
BMS_083 1 1 1 14 8.281517e+01 PringlesRed.bmp FrootLoops.bmp 12 11 0 y 1 1 1.194448 15 18 2.380000 2.100000 
BMS_083 1 1 1 15 8.881748e+01 Snickers.bmp FlamingCheetos.bmp 22 21 0 y 2 1 0.916123 42 49 0.620000 0.200000 
BMS_083 1 1 1 16 9.480311e+01 Goldfish.bmp Laffytaffyred_one.bmp 22 21 0 y 2 1 0.850510 40 45 0.793333 0.433333 
BMS_083 1 1 1 17 1.008054e+02 100grand_small.bmp Milkduds.bmp 12 11 0 y 1 1 1.035202 17 12 2.100000 2.720000 
BMS_083 1 1 1 18 1.068078e+02 100grand_small.bmp Crunch.bmp 12 11 0 y 1 1 1.119845 17 14 2.100000 2.393333 
BMS_083 1 1 1 19 1.128100e+02 FrootLoops.bmp Ghiradelli_milk_Almonds.bmp 11 12 1 b 1 1 0.651569 18 11 2.100000 2.733333 
BMS_083 1 1 1 20 1.188123e+02 Milkduds.bmp PeanutMMs.bmp 11 12 1 b 1 1 0.942275 12 9 2.720000 2.846667 
BMS_083 1 1 1 21 1.248147e+02 PayDay.bmp Whatchamacallit.bmp 22 21 0 y 2 1 0.938917 48 39 0.213333 0.806667 
BMS_083 1 1 1 22 1.308170e+02 RitzBitz2.bmp Goldfish.bmp 21 22 1 b 2 1 1.079659 43 40 0.573333 0.793333 
BMS_083 1 1 1 23 1.368026e+02 Goldfish.bmp Whatchamacallit.bmp 22 21 0 y 2 1 1.582979 40 39 0.793333 0.806667 
BMS_083 1 1 1 24 1.428049e+02 Milkduds.bmp PringlesRed.bmp 11 12 1 b 1 1 0.732701 12 15 2.720000 2.380000 
BMS_083 1 1 1 25 1.488072e+02 FlamingCheetos.bmp Twix.bmp 21 22 1 b 2 1 0.992418 49 46 0.200000 0.393333 
BMS_083 1 1 1 26 1.548095e+02 Whatchamacallit.bmp Twix.bmp 21 22 1 b 2 1 0.949083 39 46 0.806667 0.393333 
BMS_083 1 1 1 27 1.608118e+02 Crunch.bmp PeanutMMs.bmp 11 12 1 b 1 1 1.042781 14 9 2.393333 2.846667 
BMS_083 1 1 1 28 1.668142e+02 PringlesRed.bmp Crunch.bmp 12 11 0 y 1 1 0.799448 15 14 2.380000 2.393333 
BMS_083 1 1 1 29 1.728164e+02 FlamingCheetos.bmp Goldfish.bmp 21 22 1 b 2 1 0.819185 49 40 0.200000 0.793333 
BMS_083 1 1 1 30 1.788021e+02 Ghiradelli_milk_Almonds.bmp Milkduds.bmp 12 11 0 y 1 1 0.630486 11 12 2.733333 2.720000 
BMS_083 1 1 1 31 1.848044e+02 Skittles.bmp PeanutMMs.bmp 11 12 1 b 1 1 0.788248 8 9 2.860000 2.846667 
BMS_083 1 1 1 32 1.908067e+02 PayDay.bmp Laffytaffyred_one.bmp 22 21 0 y 2 1 0.788937 48 45 0.213333 0.433333 
BMS_083 1 1 2 33 1.968090e+02 FrootLoops.bmp Ghiradelli_milk_Almonds.bmp 11 12 1 b 1 1 0.668578 18 11 2.100000 2.733333 
BMS_083 1 1 2 34 2.028113e+02 Goldfish.bmp Whatchamacallit.bmp 22 21 0 y 2 1 1.275320 40 39 0.793333 0.806667 
BMS_083 1 1 2 35 2.088136e+02 Crunch.bmp Ghiradelli_milk_Almonds.bmp 11 12 1 b 1 1 0.628987 14 11 2.393333 2.733333 
BMS_083 1 1 2 36 2.148159e+02 Goldfish.bmp Laffytaffyred_one.bmp 22 21 0 y 2 1 0.789697 40 45 0.793333 0.433333 
BMS_083 1 1 2 37 2.208016e+02 PeanutMMs.bmp Milkduds.bmp 12 11 0 y 1 1 0.695078 9 12 2.846667 2.720000 
BMS_083 1 1 2 38 2.268039e+02 PringlesRed.bmp Skittles.bmp 12 11 0 y 1 1 0.646768 15 8 2.380000 2.860000 
BMS_083 1 1 2 39 2.328062e+02 PringlesRed.bmp Milkduds.bmp 12 11 0 y 1 1 0.635353 15 12 2.380000 2.720000 
BMS_083 1 1 2 40 2.388085e+02 Skittles.bmp 100grand_small.bmp 11 12 1 b 1 1 0.980118 8 17 2.860000 2.100000 
BMS_083 1 1 2 41 2.448108e+02 PringlesRed.bmp Crunch.bmp 12 11 0 y 1 1 0.804803 15 14 2.380000 2.393333 
BMS_083 1 1 2 42 2.508131e+02 Milkduds.bmp Ghiradelli_milk_Almonds.bmp 11 12 1 b 1 1 0.637538 12 11 2.720000 2.733333 
BMS_083 1 1 2 43 2.568154e+02 RitzBitz2.bmp Snickers.bmp 21 22 1 b 2 1 1.109231 43 42 0.573333 0.620000 
BMS_083 1 1 2 44 2.628177e+02 Ghiradelli_milk_Almonds.bmp Skittles.bmp 12 11 0 y 1 1 0.843921 11 8 2.733333 2.860000 
