subjid test_comp runnum runtrial itemname question onsettime RT response fixationtime bidindex itemnameIndex bid 
BMS_087 arizona 2 1 FlamingCheetos.bmp 3 4.801846e+00 2.011694e+00 y 8.40 29 17 1.346667
BMS_087 arizona 2 2 Fritos.bmp 2 1.440554e+01 1.451019e+00 y 18.01 44 18 0.813333
BMS_087 arizona 2 3 3Musketeers.bmp 3 2.400923e+01 1.885335e+00 y 27.61 22 2 1.506667
BMS_087 arizona 2 4 PeanutMMs.bmp 1 3.361292e+01 1.779652e+00 g 37.21 27 40 1.406667
BMS_087 arizona 2 5 PeanutMMs.bmp 3 4.321657e+01 1.764989e+00 y 46.80 27 40 1.406667
BMS_087 arizona 2 6 Keeblerfudgestripes.bmp 3 5.280363e+01 2.388928e+00 g 56.40 10 28 2.486667
BMS_087 arizona 2 7 Goldfish.bmp 1 6.240732e+01 1.860230e+00 y 66.01 30 23 1.340000
BMS_087 arizona 2 8 PopTartsCinnamon.bmp 2 7.201097e+01 1.982562e+00 y 75.61 41 41 1.013333
BMS_087 arizona 2 9 Butterfinger.bmp 3 8.161471e+01 2.332866e+00 y 85.22 16 6 1.986667
BMS_087 arizona 2 10 Milano.bmp 2 9.120168e+01 1.259881e+00 y 94.80 1 33 2.973333
BMS_087 arizona 2 11 Milano.bmp 1 1.008054e+02 2.604150e+00 b 104.41 1 33 2.973333
BMS_087 arizona 2 12 FrootLoops.bmp 1 1.104091e+02 2.574462e+00 g 114.01 28 19 1.373333
BMS_087 arizona 2 13 Jollyrancherred.bmp 1 1.200128e+02 1.482786e+00 r 123.61 47 27 0.513333
BMS_087 arizona 2 14 Twix.bmp 1 1.296164e+02 2.107131e+00 g 133.22 19 55 1.693333
BMS_087 arizona 2 15 FlamingCheetos.bmp 2 1.392035e+02 1.331064e+00 y 142.80 29 17 1.346667
BMS_087 arizona 2 16 Hersheykisses.bmp 1 1.488072e+02 2.717390e+00 g 152.41 13 25 2.040000
BMS_087 arizona 2 17 3Musketeers.bmp 1 1.584108e+02 1.436727e+00 y 162.01 22 2 1.506667
BMS_087 arizona 2 18 Sourpatch.bmp 2 1.680145e+02 1.564038e+00 y 171.62 38 52 1.033333
BMS_087 arizona 2 19 ChipsAhoy_small.bmp 2 1.776016e+02 1.501970e+00 y 181.20 7 10 2.533333
BMS_087 arizona 2 20 Jollyrancherred.bmp 3 1.872053e+02 2.804291e+00 g 190.81 47 27 0.513333
BMS_087 arizona 2 21 Keeblerfudgestripes.bmp 1 1.968089e+02 1.935639e+00 y 200.41 10 28 2.486667
BMS_087 arizona 2 22 PopTartsStrawberry.bmp 2 2.064126e+02 1.798949e+00 b 210.01 25 42 1.493333
BMS_087 arizona 2 23 Hersheykisses.bmp 2 2.160163e+02 1.549263e+00 b 219.62 13 25 2.040000
BMS_087 arizona 2 24 Snickers.bmp 1 2.256033e+02 2.528138e+00 g 229.20 26 50 1.480000
BMS_087 arizona 2 25 Lollipopred.bmp 1 2.352070e+02 1.353545e+00 r 238.81 53 32 0.233333
BMS_087 arizona 2 26 FrootLoops.bmp 2 2.448107e+02 1.555859e+00 y 248.41 28 19 1.373333
BMS_087 arizona 2 27 Crunch.bmp 1 2.544144e+02 1.788168e+00 y 258.02 32 12 1.173333
BMS_087 arizona 2 28 Sourpatch.bmp 3 2.640014e+02 1.991164e+00 y 267.60 38 52 1.033333
BMS_087 arizona 2 29 MrGoodbar.bmp 1 2.736051e+02 1.634467e+00 r 277.21 50 36 0.440000
BMS_087 arizona 2 30 Fritos.bmp 1 2.832089e+02 1.904737e+00 y 286.81 44 18 0.813333
BMS_087 arizona 2 31 FlamingCheetos.bmp 1 2.928126e+02 1.368043e+00 b 296.41 29 17 1.346667
BMS_087 arizona 2 32 ChipsAhoy_small.bmp 1 3.024162e+02 1.352345e+00 y 306.02 7 10 2.533333
BMS_087 arizona 2 33 Crunch.bmp 3 3.120032e+02 1.895380e+00 y 315.60 32 12 1.173333
BMS_087 arizona 2 34 PeanutMMs.bmp 2 3.216069e+02 1.267676e+00 y 325.21 27 40 1.406667
BMS_087 arizona 2 35 PopTartsStrawberry.bmp 3 3.312106e+02 1.702954e+00 y 334.81 25 42 1.493333
BMS_087 arizona 2 36 KitKat_small.bmp 1 3.408143e+02 2.391295e+00 g 344.42 31 29 1.233333
