subjid test_comp runnum runtrial itemname question onsettime RT response fixationtime bidindex itemnameIndex bid 
BMS_063 arizona 2 1 Snickers.bmp 2 4.801845e+00 2.166513e+00 b 8.40 4 50 2.353333
BMS_063 arizona 2 2 PopTartsStrawberry.bmp 1 1.440553e+01 2.689859e+00 g 18.01 41 42 1.593333
BMS_063 arizona 2 3 Slimjim.bmp 3 2.400927e+01 1.575114e+00 r 27.61 53 49 0.980000
BMS_063 arizona 2 4 100grand_small.bmp 1 3.361292e+01 2.235468e+00 g 37.21 32 1 1.766667
BMS_063 arizona 2 5 FamousAmos_small.bmp 1 4.321665e+01 2.184742e+00 b 46.80 29 15 1.786667
BMS_063 arizona 2 6 PopTartsStrawberry.bmp 3 5.280367e+01 2.505724e+00 y 56.41 41 42 1.593333
BMS_063 arizona 2 7 FigNewton_small.bmp 3 6.240735e+01 3.031044e+00 g 66.01 28 16 1.793333
BMS_063 arizona 2 8 Slimjim.bmp 2 7.201100e+01 3.600000e+00 x 75.63 53 49 0.980000
BMS_063 arizona 2 9 Whatchamacallit.bmp 3 8.161469e+01 2.641699e+00 g 85.22 26 56 1.820000
BMS_063 arizona 2 10 Keeblerfudgestripes.bmp 1 9.120171e+01 2.370676e+00 b 94.80 13 28 2.033333
BMS_063 arizona 2 11 Whatchamacallit.bmp 1 1.008054e+02 3.046994e+00 g 104.41 26 56 1.820000
BMS_063 arizona 2 12 BabyRuth.bmp 2 1.104091e+02 2.610266e+00 b 114.01 10 5 2.060000
BMS_063 arizona 2 13 Oreos.bmp 1 1.200128e+02 2.418573e+00 b 123.61 19 38 1.986667
BMS_063 arizona 2 14 Cheetos.bmp 1 1.296165e+02 1.689928e+00 b 133.20 35 8 1.733333
BMS_063 arizona 2 15 Almondjoy.bmp 1 1.392035e+02 1.258776e+00 b 142.80 50 3 1.066667
BMS_063 arizona 2 16 Ghiradelli_milk.bmp 3 1.488072e+02 3.600000e+00 x 152.44 1 21 2.966667
BMS_063 arizona 2 17 TeddyGrahamschocolate.bmp 3 1.584109e+02 1.978492e+00 g 162.01 25 53 1.953333
BMS_063 arizona 2 18 AnimalCrackers.bmp 1 1.680146e+02 2.652836e+00 y 171.62 7 4 2.166667
BMS_063 arizona 2 19 TeddyGrahamschocolate.bmp 1 1.776016e+02 2.114834e+00 y 181.20 25 53 1.953333
BMS_063 arizona 2 20 Cheezits.bmp 3 1.872053e+02 2.565010e+00 y 190.81 16 9 2.000000
BMS_063 arizona 2 21 Cheetos.bmp 3 1.968090e+02 2.539443e+00 y 200.41 35 8 1.733333
BMS_063 arizona 2 22 Ghiradelli_milk.bmp 2 2.064127e+02 1.239752e+00 y 210.01 1 21 2.966667
BMS_063 arizona 2 23 PayDay.bmp 1 2.160163e+02 2.099071e+00 r 219.62 56 39 0.740000
BMS_063 arizona 2 24 Snickers.bmp 1 2.256034e+02 1.722017e+00 g 229.20 4 50 2.353333
BMS_063 arizona 2 25 Cheezits.bmp 1 2.352071e+02 3.057330e+00 b 238.81 16 9 2.000000
BMS_063 arizona 2 26 FamousAmos_small.bmp 3 2.448108e+02 3.600000e+00 x 248.43 29 15 1.786667
BMS_063 arizona 2 27 Twix.bmp 1 2.544144e+02 2.349983e+00 b 258.02 27 55 1.813333
BMS_063 arizona 2 28 Almondjoy.bmp 3 2.640014e+02 3.600000e+00 x 267.64 50 3 1.066667
BMS_063 arizona 2 29 Ghiradelli_milk.bmp 1 2.736052e+02 2.919242e+00 b 277.21 1 21 2.966667
BMS_063 arizona 2 30 Chocolate_mm.bmp 2 2.832088e+02 2.398584e+00 y 286.81 44 11 1.513333
BMS_063 arizona 2 31 Whatchamacallit.bmp 2 2.928125e+02 2.283872e+00 b 296.41 26 56 1.820000
BMS_063 arizona 2 32 PringlesRed.bmp 3 3.024162e+02 2.063217e+00 y 306.02 22 43 1.973333
BMS_063 arizona 2 33 Redvines_small.bmp 3 3.120032e+02 3.161214e+00 b 315.60 38 44 1.633333
BMS_063 arizona 2 34 SourSkittles.bmp 1 3.216069e+02 2.930513e+00 g 325.21 30 51 1.786667
BMS_063 arizona 2 35 PopTartsStrawberry.bmp 2 3.312106e+02 1.982817e+00 b 334.81 41 42 1.593333
BMS_063 arizona 2 36 Dots_one.bmp 3 3.408144e+02 3.022062e+00 g 344.42 47 14 1.340000
