subjid test_comp runnum runtrial itemname question onsettime RT response fixationtime bidindex itemnameIndex bid 
BMS_072 arizona 1 1 Keeblerfudgestripes.bmp 3 4.801804e+00 1.942421e+00 r 8.40 22 28 0.073333
BMS_072 arizona 1 2 Hersheymilk_several.bmp 1 1.440554e+01 2.174662e+00 r 18.01 13 26 0.380000
BMS_072 arizona 1 3 Dots_one.bmp 3 2.400923e+01 1.944004e+00 r 27.61 35 14 0.046667
BMS_072 arizona 1 4 Fritos.bmp 1 3.361288e+01 3.559350e+00 g 37.21 16 18 0.226667
BMS_072 arizona 1 5 Laffytaffyred_one.bmp 3 4.321657e+01 1.166626e+00 r 46.80 26 30 0.060000
BMS_072 arizona 1 6 Goldfish.bmp 1 5.280359e+01 1.832646e+00 r 56.40 19 23 0.166667
BMS_072 arizona 1 7 Almondjoy.bmp 1 6.240728e+01 1.086974e+00 r 66.01 56 3 0.020000
BMS_072 arizona 1 8 RitzBitz2.bmp 2 7.201097e+01 2.514230e+00 y 75.61 27 47 0.060000
BMS_072 arizona 1 9 Cheetos.bmp 1 8.161466e+01 2.192541e+00 r 85.22 25 8 0.060000
BMS_072 arizona 1 10 Keeblerfudgestripes.bmp 1 9.120168e+01 1.323546e+00 r 94.80 22 28 0.073333
BMS_072 arizona 1 11 Oreos.bmp 1 1.008054e+02 1.774869e+00 r 104.41 31 38 0.053333
BMS_072 arizona 1 12 FlamingCheetos.bmp 3 1.104091e+02 1.822162e+00 r 114.01 30 17 0.053333
BMS_072 arizona 1 13 PopTartsCinnamon.bmp 1 1.200128e+02 1.027481e+00 r 123.61 32 41 0.053333
BMS_072 arizona 1 14 Goldfish.bmp 3 1.296165e+02 2.542748e+00 g 133.22 19 23 0.166667
BMS_072 arizona 1 15 PopTartsStrawberry.bmp 2 1.392035e+02 1.580736e+00 b 142.80 53 42 0.033333
BMS_072 arizona 1 16 Hersheymilk_several.bmp 2 1.488072e+02 1.837028e+00 b 152.41 13 26 0.380000
BMS_072 arizona 1 17 Skittles.bmp 3 1.584109e+02 2.594348e+00 g 162.01 41 48 0.046667
BMS_072 arizona 1 18 PopTartsStrawberry.bmp 1 1.680145e+02 1.627692e+00 r 171.62 53 42 0.033333
BMS_072 arizona 1 19 Laysclassic.bmp 2 1.776016e+02 2.163642e+00 y 181.20 47 31 0.040000
BMS_072 arizona 1 20 Ghiradelli_milk.bmp 2 1.872053e+02 2.189956e+00 b 190.81 1 21 1.253333
BMS_072 arizona 1 21 Laffytaffyred_one.bmp 2 1.968089e+02 1.633287e+00 b 200.41 26 30 0.060000
BMS_072 arizona 1 22 Skittles.bmp 2 2.064126e+02 1.566616e+00 y 210.01 41 48 0.046667
BMS_072 arizona 1 23 RitzBitz2.bmp 1 2.160163e+02 2.793912e+00 r 219.62 27 47 0.060000
BMS_072 arizona 1 24 PringlesRed.bmp 3 2.256034e+02 1.754880e+00 r 229.20 38 43 0.046667
BMS_072 arizona 1 25 Toberlorone.bmp 1 2.352070e+02 1.913213e+00 y 238.81 4 54 1.160000
BMS_072 arizona 1 26 Ghiradelli_milk.bmp 3 2.448107e+02 2.745506e+00 y 248.41 1 21 1.253333
BMS_072 arizona 1 27 Crunch.bmp 2 2.544145e+02 1.786791e+00 b 258.02 7 12 0.740000
BMS_072 arizona 1 28 PopTartsCinnamon.bmp 3 2.640015e+02 1.502775e+00 r 267.60 32 41 0.053333
BMS_072 arizona 1 29 Almondjoy.bmp 2 2.736052e+02 1.587089e+00 b 277.21 56 3 0.020000
BMS_072 arizona 1 30 RitzBitz2.bmp 3 2.832255e+02 1.432775e+00 r 286.81 27 47 0.060000
BMS_072 arizona 1 31 PringlesRed.bmp 2 2.928125e+02 1.529739e+00 b 296.41 38 43 0.046667
BMS_072 arizona 1 32 Crunch.bmp 1 3.024162e+02 2.628056e+00 g 306.02 7 12 0.740000
BMS_072 arizona 1 33 Toberlorone.bmp 3 3.120033e+02 2.102991e+00 g 315.60 4 54 1.160000
BMS_072 arizona 1 34 CheesyDoritos.bmp 2 3.216069e+02 2.146246e+00 y 325.21 10 7 0.553333
BMS_072 arizona 1 35 CheesyDoritos.bmp 3 3.312107e+02 3.230670e+00 g 334.81 10 7 0.553333
BMS_072 arizona 1 36 Cheetos.bmp 2 3.408143e+02 1.802964e+00 y 344.42 25 8 0.060000
