subjid scanner order block runtrial onsettime ImageLeft ImageRight TypeLeft TypeRight IsLefthigh Response PairType Outcome RT bidIndexLeft bidIndexRight bidLeft bidRight
BMS_086 1 2 1 1 4.801847e+00 CheesyDoritos.bmp Doritosranch.bmp 12 11 0 y 1 1 1.596941 14 9 2.013333 2.033333 
BMS_086 1 2 1 2 1.080415e+01 Cheezits.bmp Snickers.bmp 12 11 0 b 1 0 1.182629 18 17 2.006667 2.013333 
BMS_086 1 2 1 3 1.680646e+01 Fritos.bmp Dots_one.bmp 21 22 1 b 2 1 0.842340 40 49 1.486667 0.113333 
BMS_086 1 2 1 4 2.280877e+01 RitzBitz2.bmp Skittles.bmp 22 21 0 b 2 0 1.029028 39 48 1.493333 0.486667 
BMS_086 1 2 1 5 2.881108e+01 Fritos.bmp FrootLoops.bmp 21 22 1 b 2 1 0.947720 40 45 1.486667 0.533333 
BMS_086 1 2 1 6 3.481338e+01 Slimjim.bmp FlamingCheetos.bmp 22 21 0 y 2 1 1.103414 43 42 1.020000 1.040000 
BMS_086 1 2 1 7 4.081569e+01 Dots_one.bmp FigNewton_small.bmp 22 21 0 y 2 1 1.296091 49 46 0.113333 0.520000 
BMS_086 1 2 1 8 4.680137e+01 Reeses.bmp CheesyDoritos.bmp 11 12 1 b 1 1 1.123424 11 14 2.026667 2.013333 
BMS_086 1 2 1 9 5.280363e+01 RitzBitz2.bmp Fritos.bmp 22 21 0 b 2 0 1.480131 39 40 1.493333 1.486667 
BMS_086 1 2 1 10 5.880594e+01 Doritosranch.bmp Cheezits.bmp 11 12 1 b 1 1 1.403862 9 18 2.033333 2.006667 
BMS_086 1 2 1 11 6.480825e+01 Chocolate_mm.bmp CheesyDoritos.bmp 11 12 1 b 1 1 1.199539 15 14 2.013333 2.013333 
BMS_086 1 2 1 12 7.081056e+01 FlamingCheetos.bmp RitzBitz2.bmp 21 22 1 b 2 1 0.946243 42 39 1.040000 1.493333 
BMS_086 1 2 1 13 7.681286e+01 Slimjim.bmp FigNewton_small.bmp 22 21 0 y 2 1 1.142934 43 46 1.020000 0.520000 
BMS_086 1 2 1 14 8.281521e+01 Snickers.bmp CheesyDoritos.bmp 11 12 1 y 1 0 1.551590 17 14 2.013333 2.013333 
BMS_086 1 2 1 15 8.881752e+01 3Musketeers.bmp Doritosranch.bmp 12 11 0 y 1 1 1.526278 12 9 2.013333 2.033333 
BMS_086 1 2 1 16 9.480311e+01 Slimjim.bmp Skittles.bmp 22 21 0 b 2 0 1.040685 43 48 1.020000 0.486667 
BMS_086 1 2 1 17 1.008054e+02 Dots_one.bmp Skittles.bmp 22 21 0 y 2 1 1.696383 49 48 0.113333 0.486667 
BMS_086 1 2 1 18 1.068077e+02 KitKat_small.bmp Reeses.bmp 12 11 0 y 1 1 0.858078 8 11 2.040000 2.026667 
BMS_086 1 2 1 19 1.128100e+02 Snickers.bmp KitKat_small.bmp 11 12 1 y 1 0 1.851770 17 8 2.013333 2.040000 
BMS_086 1 2 1 20 1.188123e+02 Reeses.bmp 3Musketeers.bmp 11 12 1 b 1 1 0.766387 11 12 2.026667 2.013333 
BMS_086 1 2 1 21 1.248147e+02 Snickers.bmp 3Musketeers.bmp 11 12 1 y 1 0 1.448119 17 12 2.013333 2.013333 
BMS_086 1 2 1 22 1.308170e+02 Chocolate_mm.bmp KitKat_small.bmp 11 12 1 b 1 1 0.948817 15 8 2.013333 2.040000 
BMS_086 1 2 1 23 1.368026e+02 Reeses.bmp Cheezits.bmp 11 12 1 b 1 1 0.794172 11 18 2.026667 2.006667 
BMS_086 1 2 1 24 1.428049e+02 KitKat_small.bmp Doritosranch.bmp 12 11 0 y 1 1 1.055870 8 9 2.040000 2.033333 
BMS_086 1 2 1 25 1.488072e+02 FlamingCheetos.bmp FrootLoops.bmp 21 22 1 b 2 1 0.957564 42 45 1.040000 0.533333 
BMS_086 1 2 1 26 1.548096e+02 RitzBitz2.bmp FigNewton_small.bmp 22 21 0 b 2 0 1.050256 39 46 1.493333 0.520000 
BMS_086 1 2 1 27 1.608118e+02 Chocolate_mm.bmp Cheezits.bmp 11 12 1 b 1 1 0.863993 15 18 2.013333 2.006667 
BMS_086 1 2 1 28 1.668141e+02 Slimjim.bmp Fritos.bmp 22 21 0 y 2 1 0.955691 43 40 1.020000 1.486667 
BMS_086 1 2 1 29 1.728165e+02 FrootLoops.bmp FigNewton_small.bmp 22 21 0 b 2 0 1.242320 45 46 0.533333 0.520000 
BMS_086 1 2 1 30 1.788021e+02 Chocolate_mm.bmp 3Musketeers.bmp 11 12 1 b 1 1 1.008727 15 12 2.013333 2.013333 
BMS_086 1 2 1 31 1.848044e+02 FlamingCheetos.bmp Dots_one.bmp 21 22 1 b 2 1 0.917432 42 49 1.040000 0.113333 
BMS_086 1 2 1 32 1.908067e+02 FrootLoops.bmp Skittles.bmp 22 21 0 b 2 0 1.061135 45 48 0.533333 0.486667 
BMS_086 1 2 2 33 1.968090e+02 Dots_one.bmp FigNewton_small.bmp 22 21 0 y 2 1 1.373834 49 46 0.113333 0.520000 
BMS_086 1 2 2 34 2.028113e+02 FigNewton_small.bmp RitzBitz2.bmp 21 22 1 y 2 0 0.926514 46 39 0.520000 1.493333 
BMS_086 1 2 2 35 2.088136e+02 Chocolate_mm.bmp Cheezits.bmp 11 12 1 b 1 1 0.814221 15 18 2.013333 2.006667 
BMS_086 1 2 2 36 2.148159e+02 RitzBitz2.bmp Fritos.bmp 22 21 0 b 2 0 1.190902 39 40 1.493333 1.486667 
BMS_086 1 2 2 37 2.208016e+02 CheesyDoritos.bmp Doritosranch.bmp 12 11 0 y 1 1 0.879251 14 9 2.013333 2.033333 
BMS_086 1 2 2 38 2.268039e+02 FlamingCheetos.bmp FrootLoops.bmp 21 22 1 b 2 1 0.908910 42 45 1.040000 0.533333 
BMS_086 1 2 2 39 2.328062e+02 Reeses.bmp 3Musketeers.bmp 11 12 1 b 1 1 0.648610 11 12 2.026667 2.013333 
BMS_086 1 2 2 40 2.388085e+02 Reeses.bmp Cheezits.bmp 11 12 1 b 1 1 0.813349 11 18 2.026667 2.006667 
BMS_086 1 2 2 41 2.448108e+02 Slimjim.bmp FlamingCheetos.bmp 22 21 0 y 2 1 1.001041 43 42 1.020000 1.040000 
BMS_086 1 2 2 42 2.508131e+02 Reeses.bmp KitKat_small.bmp 11 12 1 b 1 1 0.712543 11 8 2.026667 2.040000 
BMS_086 1 2 2 43 2.568154e+02 FigNewton_small.bmp FrootLoops.bmp 21 22 1 y 2 0 1.110427 46 45 0.520000 0.533333 
BMS_086 1 2 2 44 2.628177e+02 FlamingCheetos.bmp RitzBitz2.bmp 21 22 1 b 2 1 0.976111 42 39 1.040000 1.493333 
BMS_086 1 2 2 45 2.688034e+02 Doritosranch.bmp Cheezits.bmp 11 12 1 b 1 1 1.183405 9 18 2.033333 2.006667 
BMS_086 1 2 2 46 2.748056e+02 Skittles.bmp Dots_one.bmp 21 22 1 b 2 1 1.550106 48 49 0.486667 0.113333 
BMS_086 1 2 2 47 2.808080e+02 KitKat_small.bmp Chocolate_mm.bmp 12 11 0 y 1 1 1.535831 8 15 2.040000 2.013333 
