subjid runtrial onsettime Name resp_beep RT order
BMS_083 1 1.030038e+00 Toberlorone.bmp 0 2.842779e+00 1 
BMS_083 2 5.439861e+00 PayDay.bmp 0 9.129283e-01 1 
BMS_083 3 7.878123e+00 Milkduds.bmp 1 1.034668e+00 1 
BMS_083 4 1.045031e+01 100grand_small.bmp 0 1.470481e+00 1 
BMS_083 5 1.345681e+01 Twix.bmp 0 1.207979e+00 1 
BMS_083 6 1.619602e+01 RitzBitz2.bmp 1 1.052768e+00 1 
BMS_083 7 1.878510e+01 Milano.bmp 0 8.076939e-01 1 
BMS_083 8 2.112359e+01 Cheetos.bmp 0 2.005205e+00 1 
BMS_083 9 2.466466e+01 Ghiradelli_milk.bmp 0 8.001303e-01 1 
BMS_083 10 2.700261e+01 FlamingCheetos.bmp 1 1.238185e+00 1 
BMS_083 11 2.977525e+01 Chocolate_mm.bmp 0 3.203223e+00 1 
BMS_083 12 3.450250e+01 Slimjim.bmp 0 1.243958e+00 1 
BMS_083 13 3.727472e+01 MrGoodbar.bmp 0 8.077333e-01 1 
BMS_083 14 3.961310e+01 MilkyWay.bmp 0 6.293525e-01 1 
BMS_083 15 4.176807e+01 Goldfish.bmp 0 9.063782e-01 1 
BMS_083 16 4.420633e+01 Laysclassic.bmp 0 8.281258e-01 1 
BMS_083 17 4.656166e+01 Laffytaffyred_one.bmp 1 6.887921e-01 1 
BMS_083 18 4.878246e+01 Almondjoy.bmp 0 6.279926e-01 1 
BMS_083 19 5.093749e+01 Funyuns_small.bmp 0 8.409605e-01 1 
BMS_083 20 5.330921e+01 PeanutMMs.bmp 0 8.292409e-01 1 
BMS_083 21 5.566423e+01 Riprolls.bmp 0 8.262272e-01 1 
BMS_083 22 5.801940e+01 Cheezits.bmp 1 8.230552e-01 1 
BMS_083 23 6.037447e+01 Dots_one.bmp 0 1.587978e+00 1 
BMS_083 24 6.349711e+01 Doritosranch.bmp 0 8.733405e-01 1 
BMS_083 25 6.590304e+01 BabyRuth.bmp 0 5.714133e-01 1 
BMS_083 26 6.800757e+01 KitKat_small.bmp 0 7.948861e-01 1 
BMS_083 27 7.032902e+01 Nutterbutter.bmp 0 8.174315e-01 1 
BMS_083 28 7.268430e+01 Sourpatch.bmp 0 5.341553e-01 1 
BMS_083 29 7.475584e+01 ChipsAhoy_small.bmp 0 5.674119e+00 1 
BMS_083 30 8.195419e+01 FigNewton_small.bmp 0 8.117499e-01 1 
BMS_083 31 8.429263e+01 3Musketeers.bmp 0 7.133164e-01 1 
BMS_083 32 8.653077e+01 FamousAmos_small.bmp 0 6.111727e-01 1 
BMS_083 33 8.866870e+01 Granolabar.bmp 0 6.332414e-01 1 
BMS_083 34 9.084044e+01 Whatchamacallit.bmp 1 7.175068e-01 1 
BMS_083 35 9.309491e+01 Jollyrancherred.bmp 0 6.390320e-01 1 
BMS_083 36 9.526625e+01 Crunch.bmp 1 8.196657e-01 1 
BMS_083 37 9.762132e+01 PringlesRed.bmp 0 6.566187e-01 1 
BMS_083 38 9.980937e+01 Skittles.bmp 1 9.885756e-01 1 
BMS_083 39 1.023315e+02 FrootLoops.bmp 1 6.824805e-01 1 
BMS_083 40 1.045525e+02 Hersheymilk_several.bmp 0 6.694143e-01 1 
BMS_083 41 1.067576e+02 TeddyGrahamschocolate.bmp 0 8.723289e-01 1 
BMS_083 42 1.091623e+02 Hersheykisses.bmp 0 8.356875e-01 1 
BMS_083 43 1.115349e+02 Butterfinger.bmp 0 7.590575e-01 1 
BMS_083 44 1.138229e+02 Reeses.bmp 0 6.550699e-01 1 
BMS_083 45 1.160112e+02 PopTartsStrawberry.bmp 0 6.667334e-01 1 
BMS_083 46 1.182159e+02 Ghiradelli_milk_Almonds.bmp 0 6.780512e-01 1 
BMS_083 47 1.204204e+02 PopTartsCinnamon.bmp 0 5.935366e-01 1 
BMS_083 48 1.225417e+02 Oreos.bmp 0 4.402923e-01 1 
BMS_083 49 1.245126e+02 Snickers.bmp 0 4.053899e-01 1 
BMS_083 50 1.264668e+02 AnimalCrackers.bmp 0 6.751705e-01 1 
BMS_083 51 1.286715e+02 Lollipopred.bmp 0 4.544796e-01 1 
BMS_083 52 1.306591e+02 Fritos.bmp 0 5.708564e-01 1 
BMS_083 53 1.327636e+02 Keeblerfudgestripes.bmp 0 1.122358e+00 1 
BMS_083 54 1.354194e+02 CheesyDoritos.bmp 0 5.865149e-01 1 
BMS_083 55 1.375406e+02 SourSkittles.bmp 0 1.449343e+00 1 
BMS_083 56 1.405141e+02 redvines_small.bmp 0 4.358873e-01 1 
