subjid test_comp runnum runtrial itemname question onsettime RT response fixationtime bidindex itemnameIndex bid 
BMS_075 arizona 1 1 Hersheymilk_several.bmp 3 4.801845e+00 1.945721e+00 g 8.40 41 26 0.900000
BMS_075 arizona 1 2 TeddyGrahamschocolate.bmp 2 1.440554e+01 1.674044e+00 y 18.01 4 53 2.220000
BMS_075 arizona 1 3 ChipsAhoy_small.bmp 1 2.400927e+01 1.890202e+00 y 27.61 19 10 1.713333
BMS_075 arizona 1 4 TeddyGrahamschocolate.bmp 3 3.361292e+01 1.838660e+00 r 37.21 4 53 2.220000
BMS_075 arizona 1 5 100grand_small.bmp 3 4.321665e+01 2.059922e+00 r 46.82 44 1 0.866667
BMS_075 arizona 1 6 Laysclassic.bmp 1 5.280367e+01 1.594910e+00 y 56.41 32 31 1.313333
BMS_075 arizona 1 7 Jollyrancherred.bmp 2 6.240736e+01 1.086226e+00 y 66.01 53 27 0.260000
BMS_075 arizona 1 8 MilkyWay.bmp 2 7.201101e+01 1.104473e+00 b 75.61 10 35 1.986667
BMS_075 arizona 1 9 Cheezits.bmp 3 8.161474e+01 1.663755e+00 g 85.22 13 9 1.773333
BMS_075 arizona 1 10 KitKat_small.bmp 2 9.120172e+01 1.207864e+00 y 94.80 7 29 2.073333
BMS_075 arizona 1 11 Toberlorone.bmp 3 1.008054e+02 1.844168e+00 r 104.41 1 54 2.973333
BMS_075 arizona 1 12 Toberlorone.bmp 2 1.104091e+02 1.836436e+00 b 114.01 1 54 2.973333
BMS_075 arizona 1 13 CheesyDoritos.bmp 2 1.200128e+02 1.051805e+00 y 123.61 35 7 1.206667
BMS_075 arizona 1 14 Funyuns_small.bmp 1 1.296165e+02 1.253065e+00 b 133.22 25 20 1.493333
BMS_075 arizona 1 15 FrootLoops.bmp 2 1.392035e+02 1.186985e+00 y 142.80 30 19 1.326667
BMS_075 arizona 1 16 PayDay.bmp 2 1.488072e+02 1.283343e+00 b 152.41 50 39 0.500000
BMS_075 arizona 1 17 TeddyGrahamschocolate.bmp 1 1.584109e+02 1.183705e+00 b 162.01 4 53 2.220000
BMS_075 arizona 1 18 RitzBitz2.bmp 2 1.680146e+02 9.429899e-01 y 171.62 31 47 1.320000
BMS_075 arizona 1 19 SourSkittles.bmp 2 1.776016e+02 1.103968e+00 y 181.20 26 51 1.493333
BMS_075 arizona 1 20 100grand_small.bmp 1 1.872053e+02 1.321274e+00 r 190.81 44 1 0.866667
BMS_075 arizona 1 21 Goldfish.bmp 3 1.968090e+02 2.210608e+00 r 200.41 38 23 1.033333
BMS_075 arizona 1 22 SourSkittles.bmp 3 2.064127e+02 1.341886e+00 g 210.01 26 51 1.493333
BMS_075 arizona 1 23 Whatchamacallit.bmp 3 2.160163e+02 1.471247e+00 r 219.62 22 56 1.693333
BMS_075 arizona 1 24 KitKat_small.bmp 3 2.256034e+02 1.817196e+00 y 229.20 7 29 2.073333
BMS_075 arizona 1 25 PopTartsCinnamon.bmp 2 2.352071e+02 1.635475e+00 b 238.81 16 41 1.733333
BMS_075 arizona 1 26 KitKat_small.bmp 1 2.448274e+02 1.913180e+00 b 248.41 7 29 2.073333
BMS_075 arizona 1 27 3Musketeers.bmp 3 2.544144e+02 2.663167e+00 y 258.02 28 2 1.406667
BMS_075 arizona 1 28 FrootLoops.bmp 1 2.640015e+02 1.905094e+00 y 267.60 30 19 1.326667
BMS_075 arizona 1 29 PeanutMMs.bmp 3 2.736052e+02 2.325411e+00 y 277.21 56 40 0.073333
BMS_075 arizona 1 30 RitzBitz2.bmp 1 2.832088e+02 1.550666e+00 g 286.81 31 47 1.320000
BMS_075 arizona 1 31 Jollyrancherred.bmp 1 2.928125e+02 1.396073e+00 g 296.41 53 27 0.260000
BMS_075 arizona 1 32 PopTartsCinnamon.bmp 1 3.024162e+02 1.339396e+00 y 306.02 16 41 1.733333
BMS_075 arizona 1 33 MilkyWay.bmp 3 3.120033e+02 2.087321e+00 y 315.60 10 35 1.986667
BMS_075 arizona 1 34 PayDay.bmp 1 3.216069e+02 1.109689e+00 r 325.21 50 39 0.500000
BMS_075 arizona 1 35 Funyuns_small.bmp 2 3.312106e+02 1.377048e+00 y 334.81 25 20 1.493333
BMS_075 arizona 1 36 Goldfish.bmp 1 3.408143e+02 2.261305e+00 g 344.42 38 23 1.033333
