subjid test_comp runnum runtrial itemname question onsettime RT response fixationtime bidindex itemnameIndex bid 
BMS_085 arizona 2 1 Lollipopred.bmp 2 4.801845e+00 1.609622e+00 y 8.40 50 32 0.060000
BMS_085 arizona 2 2 Crunch.bmp 2 1.440554e+01 2.998938e+00 b 18.01 19 12 1.586667
BMS_085 arizona 2 3 TeddyGrahamschocolate.bmp 2 2.400923e+01 1.761245e+00 y 27.61 13 53 2.013333
BMS_085 arizona 2 4 Almondjoy.bmp 2 3.361292e+01 2.128549e+00 b 37.21 53 3 0.013333
BMS_085 arizona 2 5 Ghiradelli_milk_Almonds.bmp 1 4.321661e+01 1.803846e+00 b 46.80 1 22 2.993333
BMS_085 arizona 2 6 Ghiradelli_milk_Almonds.bmp 3 5.280363e+01 1.970834e+00 y 56.40 1 22 2.993333
BMS_085 arizona 2 7 Funyuns_small.bmp 1 6.240732e+01 3.368052e+00 g 66.01 44 20 0.320000
BMS_085 arizona 2 8 Redvines_small.bmp 1 7.201101e+01 2.545457e+00 r 75.61 28 44 0.693333
BMS_085 arizona 2 9 FigNewton_small.bmp 3 8.161466e+01 2.381808e+00 g 85.22 38 16 0.526667
BMS_085 arizona 2 10 FrootLoops.bmp 3 9.120169e+01 2.322862e+00 y 94.80 26 19 0.733333
BMS_085 arizona 2 11 ChipsAhoy_small.bmp 1 1.008054e+02 3.119105e+00 y 104.41 31 10 0.580000
BMS_085 arizona 2 12 Slimjim.bmp 2 1.104091e+02 2.558304e+00 b 114.01 10 49 2.420000
BMS_085 arizona 2 13 ChipsAhoy_small.bmp 2 1.200128e+02 1.964731e+00 y 123.61 31 10 0.580000
BMS_085 arizona 2 14 FigNewton_small.bmp 2 1.296165e+02 1.972882e+00 b 133.20 38 16 0.526667
BMS_085 arizona 2 15 Almondjoy.bmp 1 1.392035e+02 2.129014e+00 r 142.80 53 3 0.013333
BMS_085 arizona 2 16 Funyuns_small.bmp 2 1.488072e+02 2.090284e+00 y 152.41 44 20 0.320000
BMS_085 arizona 2 17 FrootLoops.bmp 1 1.584109e+02 3.257632e+00 g 162.01 26 19 0.733333
BMS_085 arizona 2 18 FamousAmos_small.bmp 2 1.680146e+02 1.612901e+00 y 171.62 22 15 1.060000
BMS_085 arizona 2 19 Almondjoy.bmp 3 1.776016e+02 3.600000e+00 x 181.24 53 3 0.013333
BMS_085 arizona 2 20 KitKat_small.bmp 3 1.872053e+02 1.484163e+00 y 190.81 4 29 2.980000
BMS_085 arizona 2 21 Riprolls.bmp 2 1.968089e+02 2.311542e+00 b 200.41 30 46 0.586667
BMS_085 arizona 2 22 KitKat_small.bmp 1 2.064126e+02 1.943846e+00 b 210.01 4 29 2.980000
BMS_085 arizona 2 23 Crunch.bmp 1 2.160163e+02 1.944163e+00 b 219.62 19 12 1.586667
BMS_085 arizona 2 24 PopTartsCinnamon.bmp 3 2.256034e+02 2.371137e+00 y 229.20 32 41 0.580000
BMS_085 arizona 2 25 Dots_one.bmp 2 2.352070e+02 1.760445e+00 y 238.81 27 14 0.713333
BMS_085 arizona 2 26 Lollipopred.bmp 1 2.448107e+02 2.280723e+00 r 248.41 50 32 0.060000
BMS_085 arizona 2 27 Laysclassic.bmp 1 2.544144e+02 3.361072e+00 g 258.02 41 31 0.466667
BMS_085 arizona 2 28 Cheezits.bmp 3 2.640014e+02 2.707048e+00 g 267.60 25 9 0.740000
BMS_085 arizona 2 29 Redvines_small.bmp 3 2.736051e+02 2.729365e+00 r 277.21 28 44 0.693333
BMS_085 arizona 2 30 KitKat_small.bmp 2 2.832088e+02 1.916669e+00 y 286.81 4 29 2.980000
BMS_085 arizona 2 31 Nutterbutter.bmp 2 2.928125e+02 2.625981e+00 y 296.41 47 37 0.233333
BMS_085 arizona 2 32 Lollipopred.bmp 3 3.024162e+02 2.710287e+00 r 306.02 50 32 0.060000
BMS_085 arizona 2 33 PayDay.bmp 2 3.120032e+02 2.461240e+00 b 315.60 56 39 0.006667
BMS_085 arizona 2 34 Butterfinger.bmp 1 3.216069e+02 3.585578e+00 g 325.22 29 6 0.680000
BMS_085 arizona 2 35 PayDay.bmp 3 3.312106e+02 2.097885e+00 r 334.81 56 39 0.006667
BMS_085 arizona 2 36 Nutterbutter.bmp 3 3.408143e+02 1.883191e+00 g 344.42 47 37 0.233333
