subjid scanner order block runtrial onsettime ImageLeft ImageRight TypeLeft TypeRight IsLefthigh Response PairType Outcome RT bidIndexLeft bidIndexRight bidLeft bidRight
BMS_073 1 1 1 1 4.801846e+00 Laffytaffyred_one.bmp Butterfinger.bmp 11 12 1 b 1 1 0.656917 8 17 2.953333 2.000000 
BMS_073 1 1 1 2 1.080415e+01 Toberlorone.bmp Snickers.bmp 12 11 0 b 1 0 1.500631 9 14 2.953333 2.466667 
BMS_073 1 1 1 3 1.680650e+01 PayDay.bmp FrootLoops.bmp 21 22 1 b 2 1 1.080274 43 48 0.673333 0.093333 
BMS_073 1 1 1 4 2.280877e+01 Whatchamacallit.bmp PayDay.bmp 22 21 0 y 2 1 1.345011 46 43 0.126667 0.673333 
BMS_073 1 1 1 5 2.881108e+01 KitKat_small.bmp Whatchamacallit.bmp 21 22 1 b 2 1 1.180698 45 46 0.566667 0.126667 
BMS_073 1 1 1 6 3.481338e+01 Almondjoy.bmp Ghiradelli_milk_Almonds.bmp 21 22 1 b 2 1 1.281395 39 40 1.040000 1.033333 
BMS_073 1 1 1 7 4.081573e+01 Butterfinger.bmp Milano.bmp 12 11 0 y 1 1 1.092058 17 12 2.000000 2.940000 
BMS_073 1 1 1 8 4.680137e+01 Reeses.bmp Laffytaffyred_one.bmp 12 11 0 y 1 1 0.805407 15 8 2.446667 2.953333 
BMS_073 1 1 1 9 5.280368e+01 Butterfinger.bmp FamousAmos_small.bmp 12 11 0 b 1 0 0.906106 17 18 2.000000 1.993333 
BMS_073 1 1 1 10 5.880593e+01 Reeses.bmp Snickers.bmp 12 11 0 y 1 1 0.994856 15 14 2.446667 2.466667 
BMS_073 1 1 1 11 6.480829e+01 FamousAmos_small.bmp PeanutMMs.bmp 11 12 1 y 1 0 0.785505 18 11 1.993333 2.946667 
BMS_073 1 1 1 12 7.081060e+01 Milano.bmp Toberlorone.bmp 11 12 1 b 1 1 1.182177 12 9 2.940000 2.953333 
BMS_073 1 1 1 13 7.681291e+01 Nutterbutter.bmp PayDay.bmp 22 21 0 x 2 999 999.000000 42 43 1.026667 0.673333 
BMS_073 1 1 1 14 8.281518e+01 Dots_one.bmp Ghiradelli_milk_Almonds.bmp 21 22 1 y 2 0 0.927614 49 40 0.080000 1.033333 
BMS_073 1 1 1 15 8.881752e+01 Dots_one.bmp FrootLoops.bmp 21 22 1 b 2 1 0.928271 49 48 0.080000 0.093333 
BMS_073 1 1 1 16 9.480312e+01 KitKat_small.bmp FrootLoops.bmp 21 22 1 b 2 1 0.854665 45 48 0.566667 0.093333 
BMS_073 1 1 1 17 1.008055e+02 FamousAmos_small.bmp Reeses.bmp 11 12 1 y 1 0 0.816340 18 15 1.993333 2.446667 
BMS_073 1 1 1 18 1.068078e+02 Nutterbutter.bmp Dots_one.bmp 22 21 0 b 2 0 0.985027 42 49 1.026667 0.080000 
BMS_073 1 1 1 19 1.128100e+02 Milano.bmp PeanutMMs.bmp 11 12 1 b 1 1 0.611759 12 11 2.940000 2.946667 
BMS_073 1 1 1 20 1.188124e+02 Ghiradelli_milk_Almonds.bmp KitKat_small.bmp 22 21 0 y 2 1 0.784410 40 45 1.033333 0.566667 
BMS_073 1 1 1 21 1.248147e+02 Almondjoy.bmp Whatchamacallit.bmp 21 22 1 b 2 1 1.132147 39 46 1.040000 0.126667 
BMS_073 1 1 1 22 1.308170e+02 Whatchamacallit.bmp Dots_one.bmp 22 21 0 b 2 0 0.711825 46 49 0.126667 0.080000 
