subjid scanner order block runtrial onsettime ImageLeft ImageRight TypeLeft TypeRight IsLefthigh Response PairType Outcome RT bidIndexLeft bidIndexRight bidLeft bidRight
BMS_084 1 2 2 36 2.148159e+02 3Musketeers.bmp PopTartsCinnamon.bmp 22 21 0 y 2 1 1.003869 49 48 0.046667 0.053333 
BMS_084 1 2 2 37 2.208015e+02 SourSkittles.bmp Toberlorone.bmp 22 21 0 b 2 0 1.329259 39 40 0.073333 0.073333 
BMS_084 1 2 2 38 2.268038e+02 Almondjoy.bmp MrGoodbar.bmp 22 21 0 y 2 1 0.981880 43 46 0.053333 0.053333 
BMS_084 1 2 2 39 2.328061e+02 Twix.bmp CheesyDoritos.bmp 11 12 1 y 1 0 1.173654 17 12 1.026667 1.040000 
BMS_084 1 2 2 40 2.388084e+02 Cheezits.bmp FigNewton_small.bmp 12 11 0 y 1 1 1.141349 8 15 1.106667 1.033333 
BMS_084 1 2 2 41 2.448107e+02 Riprolls.bmp SourSkittles.bmp 21 22 1 y 2 0 1.176992 42 39 0.060000 0.073333 
BMS_084 1 2 2 42 2.508131e+02 Cheezits.bmp BabyRuth.bmp 12 11 0 b 1 0 0.885714 8 11 1.106667 1.040000 
BMS_084 1 2 2 43 2.568154e+02 BabyRuth.bmp Snickers.bmp 11 12 1 y 1 0 0.823431 11 14 1.040000 1.040000 
BMS_084 1 2 2 44 2.628177e+02 Doritosranch.bmp Snickers.bmp 11 12 1 y 1 0 1.200092 9 14 1.053333 1.040000 
BMS_084 1 2 2 45 2.688033e+02 3Musketeers.bmp Riprolls.bmp 22 21 0 y 2 1 1.056493 49 42 0.046667 0.060000 
BMS_084 1 2 2 46 2.748057e+02 SourSkittles.bmp PopTartsCinnamon.bmp 22 21 0 y 2 1 1.436009 39 48 0.073333 0.053333 
BMS_084 1 2 2 47 2.808079e+02 Snickers.bmp Twix.bmp 12 11 0 b 1 0 1.415872 14 17 1.040000 1.026667 
BMS_084 1 2 2 48 2.868102e+02 Oreos.bmp Twix.bmp 12 11 0 y 1 1 1.019579 18 17 0.853333 1.026667 
BMS_084 1 2 2 49 2.928125e+02 BabyRuth.bmp Oreos.bmp 11 12 1 y 1 0 1.074248 11 18 1.040000 0.853333 
BMS_084 1 2 2 50 2.988148e+02 Toberlorone.bmp Funyuns_small.bmp 21 22 1 b 2 1 1.132876 40 45 0.073333 0.053333 
BMS_084 1 2 2 51 3.048172e+02 PopTartsCinnamon.bmp Almondjoy.bmp 21 22 1 b 2 1 1.317496 48 43 0.053333 0.053333 
BMS_084 1 2 2 52 3.108028e+02 Riprolls.bmp Almondjoy.bmp 21 22 1 y 2 0 0.854959 42 43 0.060000 0.053333 
BMS_084 1 2 2 53 3.168051e+02 Toberlorone.bmp 3Musketeers.bmp 21 22 1 b 2 1 1.053633 40 49 0.073333 0.046667 
BMS_084 1 2 2 54 3.228074e+02 Toberlorone.bmp Almondjoy.bmp 21 22 1 b 2 1 1.077357 40 43 0.073333 0.053333 
BMS_084 1 2 2 55 3.288097e+02 CheesyDoritos.bmp Doritosranch.bmp 12 11 0 b 1 0 1.220070 12 9 1.040000 1.053333 
BMS_084 1 2 2 56 3.348121e+02 Funyuns_small.bmp PopTartsCinnamon.bmp 22 21 0 y 2 1 0.758743 45 48 0.053333 0.053333 
BMS_084 1 2 2 57 3.408143e+02 MrGoodbar.bmp Funyuns_small.bmp 21 22 1 b 2 1 0.623474 46 45 0.053333 0.053333 
BMS_084 1 2 2 58 3.468166e+02 Cheezits.bmp Twix.bmp 12 11 0 b 1 0 1.009174 8 17 1.106667 1.026667 
BMS_084 1 2 2 59 3.528023e+02 Oreos.bmp FigNewton_small.bmp 12 11 0 y 1 1 0.785513 18 15 0.853333 1.033333 
BMS_084 1 2 2 60 3.588046e+02 MrGoodbar.bmp SourSkittles.bmp 21 22 1 b 2 1 0.741225 46 39 0.053333 0.073333 
BMS_084 1 2 2 61 3.648069e+02 Riprolls.bmp Funyuns_small.bmp 21 22 1 b 2 1 0.983786 42 45 0.060000 0.053333 
BMS_084 1 2 2 62 3.708259e+02 Oreos.bmp Doritosranch.bmp 12 11 0 y 1 1 0.846928 18 9 0.853333 1.053333 
BMS_084 1 2 2 63 3.768115e+02 FigNewton_small.bmp CheesyDoritos.bmp 11 12 1 b 1 1 0.818285 15 12 1.033333 1.040000 
BMS_084 1 2 2 64 3.828138e+02 MrGoodbar.bmp 3Musketeers.bmp 21 22 1 b 2 1 1.044971 46 49 0.053333 0.046667 
