subjid test_comp runnum runtrial itemname question onsettime RT response fixationtime bidindex itemnameIndex bid 
BMS_071 arizona 1 1 FigNewton_small.bmp 2 4.801845e+00 1.835064e+00 b 8.40 41 16 1.100000
BMS_071 arizona 1 2 Milano.bmp 3 1.440558e+01 1.639328e+00 r 18.01 29 33 1.340000
BMS_071 arizona 1 3 FrootLoops.bmp 1 2.400927e+01 2.745648e+00 y 27.61 1 19 2.700000
BMS_071 arizona 1 4 MrGoodbar.bmp 3 3.361296e+01 2.076957e+00 g 37.21 31 36 1.286667
BMS_071 arizona 1 5 Milano.bmp 2 4.321661e+01 2.097279e+00 y 46.80 29 33 1.340000
BMS_071 arizona 1 6 Goldfish.bmp 2 5.280363e+01 1.341284e+00 y 56.41 35 23 1.233333
BMS_071 arizona 1 7 3Musketeers.bmp 1 6.240732e+01 2.097608e+00 r 66.01 50 2 0.773333
BMS_071 arizona 1 8 Fritos.bmp 1 7.201102e+01 1.947902e+00 g 75.61 47 18 1.053333
BMS_071 arizona 1 9 Keeblerfudgestripes.bmp 1 8.163138e+01 1.697538e+00 g 85.22 26 28 1.360000
BMS_071 arizona 1 10 Dots_one.bmp 2 9.120173e+01 1.815201e+00 y 94.80 56 14 0.226667
BMS_071 arizona 1 11 Ghiradelli_milk_Almonds.bmp 1 1.008054e+02 1.553510e+00 r 104.41 19 22 1.560000
BMS_071 arizona 1 12 Laffytaffyred_one.bmp 1 1.104091e+02 1.701816e+00 r 114.01 44 30 1.060000
BMS_071 arizona 1 13 Cheezits.bmp 1 1.200128e+02 1.879110e+00 b 123.61 4 9 2.086667
BMS_071 arizona 1 14 Ghiradelli_milk_Almonds.bmp 3 1.296165e+02 1.940428e+00 g 133.20 19 22 1.560000
BMS_071 arizona 1 15 Doritosranch.bmp 3 1.392036e+02 1.990361e+00 y 142.80 7 13 1.980000
BMS_071 arizona 1 16 Granolabar.bmp 1 1.488072e+02 1.256724e+00 r 152.41 27 24 1.346667
BMS_071 arizona 1 17 Reeses.bmp 3 1.584109e+02 1.618033e+00 g 162.01 10 45 1.833333
BMS_071 arizona 1 18 Almondjoy.bmp 3 1.680146e+02 1.424403e+00 r 171.62 13 3 1.746667
BMS_071 arizona 1 19 Ghiradelli_milk.bmp 2 1.776016e+02 3.600000e+00 x 181.24 28 21 1.340000
BMS_071 arizona 1 20 FrootLoops.bmp 2 1.872053e+02 1.320588e+00 y 190.81 1 19 2.700000
BMS_071 arizona 1 21 Laysclassic.bmp 1 1.968090e+02 9.508928e-01 r 200.41 30 31 1.320000
BMS_071 arizona 1 22 Butterfinger.bmp 3 2.064127e+02 1.224164e+00 g 210.01 32 6 1.260000
BMS_071 arizona 1 23 Redvines_small.bmp 2 2.160164e+02 1.380486e+00 y 219.62 53 44 0.593333
BMS_071 arizona 1 24 TeddyGrahamschocolate.bmp 1 2.256034e+02 1.204424e+00 r 229.20 38 53 1.193333
BMS_071 arizona 1 25 Almondjoy.bmp 2 2.352071e+02 2.077854e+00 b 238.81 13 3 1.746667
BMS_071 arizona 1 26 Granolabar.bmp 2 2.448108e+02 1.578163e+00 b 248.41 27 24 1.346667
BMS_071 arizona 1 27 Redvines_small.bmp 1 2.544145e+02 1.264467e+00 r 258.02 53 44 0.593333
BMS_071 arizona 1 28 FigNewton_small.bmp 1 2.640015e+02 1.305446e+00 r 267.60 41 16 1.100000
BMS_071 arizona 1 29 Reeses.bmp 1 2.736052e+02 1.169757e+00 b 277.21 10 45 1.833333
BMS_071 arizona 1 30 Almondjoy.bmp 1 2.832089e+02 1.226022e+00 b 286.81 13 3 1.746667
BMS_071 arizona 1 31 Chocolate_mm.bmp 3 2.928126e+02 1.628384e+00 g 296.41 25 11 1.373333
BMS_071 arizona 1 32 Butterfinger.bmp 2 3.024329e+02 1.675007e+00 b 306.02 32 6 1.260000
BMS_071 arizona 1 33 Cheezits.bmp 3 3.120033e+02 1.854597e+00 y 315.60 4 9 2.086667
BMS_071 arizona 1 34 Goldfish.bmp 1 3.216070e+02 1.257949e+00 r 325.21 35 23 1.233333
BMS_071 arizona 1 35 Fritos.bmp 3 3.312107e+02 1.733258e+00 g 334.81 47 18 1.053333
BMS_071 arizona 1 36 Chocolate_mm.bmp 2 3.408144e+02 1.921551e+00 y 344.42 25 11 1.373333
