subjid runtrial onsettime Name resp_beep RT order
BMS_074 1 1.043137e+00 Slimjim.bmp 1 1.153513e+00 2 
BMS_074 2 3.749218e+00 Dots_one.bmp 1 8.714327e-01 2 
BMS_074 3 6.153881e+00 ChipsAhoy_small.bmp 0 1.394768e+00 2 
BMS_074 4 9.077300e+00 Milkduds.bmp 1 6.153495e-01 2 
BMS_074 5 1.121571e+01 Sourpatch.bmp 1 6.689423e-01 2 
BMS_074 6 1.342002e+01 AnimalCrackers.bmp 1 8.886335e-01 2 
BMS_074 7 1.584190e+01 Cheezits.bmp 1 1.314754e+00 2 
BMS_074 8 1.868130e+01 FamousAmos_small.bmp 1 7.473500e-01 2 
BMS_074 9 2.095289e+01 Skittles.bmp 1 9.717622e-01 2 
BMS_074 10 2.345830e+01 PopTartsStrawberry.bmp 1 8.343530e-01 2 
BMS_074 11 2.583010e+01 PopTartsCinnamon.bmp 1 1.086554e+00 2 
BMS_074 12 2.845233e+01 KitKat_small.bmp 0 8.723164e-01 2 
BMS_074 13 3.085742e+01 PeanutMMs.bmp 1 7.632284e-01 2 
BMS_074 14 3.314579e+01 TeddyGrahamschocolate.bmp 1 5.948561e-01 2 
BMS_074 15 3.526705e+01 Whatchamacallit.bmp 1 5.055959e-01 2 
BMS_074 16 3.730477e+01 Hersheymilk_several.bmp 1 5.238779e-01 2 
BMS_074 17 3.935920e+01 Snickers.bmp 1 1.853452e+00 2 
BMS_074 18 4.274980e+01 FigNewton_small.bmp 0 7.268502e-01 2 
BMS_074 19 4.500466e+01 Laysclassic.bmp 0 1.527991e+00 2 
BMS_074 20 4.806075e+01 Laffytaffyred_one.bmp 1 6.559102e-01 2 
BMS_074 21 5.024931e+01 CheesyDoritos.bmp 1 2.339340e+00 2 
BMS_074 22 5.412431e+01 FrootLoops.bmp 1 7.523363e-01 2 
BMS_074 23 5.641258e+01 Fritos.bmp 1 7.200732e-01 2 
BMS_074 24 5.866743e+01 Ghiradelli_milk_Almonds.bmp 1 6.012072e-01 2 
BMS_074 25 6.080531e+01 RitzBitz2.bmp 1 8.633433e-01 2 
BMS_074 26 6.319384e+01 redvines_small.bmp 1 5.788063e-01 2 
BMS_074 27 6.529856e+01 Reeses.bmp 1 6.180859e-01 2 
BMS_074 28 6.745306e+01 PayDay.bmp 1 5.355883e-01 2 
BMS_074 29 6.952374e+01 Almondjoy.bmp 0 5.129086e-01 2 
BMS_074 30 7.156227e+01 Jollyrancherred.bmp 1 5.543832e-01 2 
BMS_074 31 7.364967e+01 Keeblerfudgestripes.bmp 1 1.074984e+00 2 
BMS_074 32 7.625530e+01 PringlesRed.bmp 1 1.373350e+00 2 
BMS_074 33 7.916152e+01 Toberlorone.bmp 1 5.071299e-01 2 
BMS_074 34 8.119928e+01 3Musketeers.bmp 1 1.285372e+00 2 
BMS_074 35 8.402202e+01 Nutterbutter.bmp 1 1.062630e+00 2 
BMS_074 36 8.661131e+01 100grand_small.bmp 1 7.053373e-01 2 
BMS_074 37 8.884908e+01 Milano.bmp 1 1.419574e+00 2 
BMS_074 38 9.180545e+01 Crunch.bmp 1 1.575204e+00 2 
BMS_074 39 9.491208e+01 BabyRuth.bmp 0 7.325657e-01 2 
BMS_074 40 9.718350e+01 Goldfish.bmp 1 6.691462e-01 2 
BMS_074 41 9.938850e+01 Granolabar.bmp 1 5.361484e-01 2 
BMS_074 42 1.014595e+02 MrGoodbar.bmp 1 5.211092e-01 2 
BMS_074 43 1.035140e+02 FlamingCheetos.bmp 1 1.570669e+00 2 
BMS_074 44 1.066210e+02 Cheetos.bmp 0 1.335648e+00 2 
BMS_074 45 1.094935e+02 Ghiradelli_milk.bmp 1 1.015108e+00 2 
BMS_074 46 1.120323e+02 SourSkittles.bmp 0 7.163600e-01 2 
BMS_074 47 1.142872e+02 MilkyWay.bmp 1 1.125457e+00 2 
BMS_074 48 1.169429e+02 Butterfinger.bmp 1 2.293765e+00 2 
BMS_074 49 1.207680e+02 Oreos.bmp 1 1.020650e+00 2 
BMS_074 50 1.233233e+02 Hersheykisses.bmp 1 6.093648e-01 2 
BMS_074 51 1.254612e+02 Doritosranch.bmp 1 1.015401e+00 2 
BMS_074 52 1.280170e+02 Chocolate_mm.bmp 1 9.076402e-01 2 
BMS_074 53 1.304553e+02 Lollipopred.bmp 1 5.653371e-01 2 
BMS_074 54 1.325602e+02 Funyuns_small.bmp 0 8.204352e-01 2 
BMS_074 55 1.349149e+02 Riprolls.bmp 1 2.585771e+00 2 
BMS_074 56 1.390405e+02 Twix.bmp 1 7.561886e-01 2 
