subjid runtrial onsettime Name resp_beep RT order
BMS_086 1 1.027459e+00 Crunch.bmp 1 1.320165e+00 2 
BMS_086 2 3.916846e+00 Ghiradelli_milk.bmp 0 1.878777e+00 2 
BMS_086 3 7.324175e+00 Granolabar.bmp 1 1.215447e+00 2 
BMS_086 4 1.006364e+01 Goldfish.bmp 1 1.435980e+00 2 
BMS_086 5 1.303641e+01 Skittles.bmp 0 1.167208e+00 2 
BMS_086 6 1.574220e+01 Whatchamacallit.bmp 1 1.149413e+00 2 
BMS_086 7 1.843131e+01 Milano.bmp 1 7.883041e-01 2 
BMS_086 8 2.075305e+01 3Musketeers.bmp 1 1.170567e+00 2 
BMS_086 9 2.345886e+01 Cheetos.bmp 0 1.336753e+00 2 
BMS_086 10 2.633201e+01 PopTartsCinnamon.bmp 1 8.796074e-01 2 
BMS_086 11 2.873690e+01 Toberlorone.bmp 0 8.507186e-01 2 
BMS_086 12 3.112565e+01 PringlesRed.bmp 1 1.197961e+00 2 
BMS_086 13 3.384789e+01 redvines_small.bmp 1 8.997224e-01 2 
BMS_086 14 3.626979e+01 ChipsAhoy_small.bmp 0 1.117828e+00 2 
BMS_086 15 3.892549e+01 Hersheykisses.bmp 1 1.150134e+00 2 
BMS_086 16 4.161461e+01 CheesyDoritos.bmp 1 1.149011e+00 2 
BMS_086 17 4.428644e+01 Doritosranch.bmp 0 1.109184e+00 2 
BMS_086 18 4.692605e+01 Dots_one.bmp 0 2.069568e+00 2 
BMS_086 19 5.053362e+01 Riprolls.bmp 1 1.413998e+00 2 
BMS_086 20 5.347344e+01 Lollipopred.bmp 1 2.066183e+00 2 
BMS_086 21 5.706455e+01 KitKat_small.bmp 0 2.219053e+00 2 
BMS_086 22 6.082263e+01 Snickers.bmp 0 1.348986e+00 2 
BMS_086 23 6.369543e+01 Slimjim.bmp 1 1.300183e+00 2 
BMS_086 24 6.653493e+01 MrGoodbar.bmp 0 1.668685e+00 2 
BMS_086 25 6.974221e+01 RitzBitz2.bmp 0 1.549416e+00 2 
BMS_086 26 7.281537e+01 100grand_small.bmp 1 1.244257e+00 2 
BMS_086 27 7.558776e+01 PopTartsStrawberry.bmp 1 1.047867e+00 2 
BMS_086 28 7.815996e+01 FigNewton_small.bmp 0 1.635664e+00 2 
BMS_086 29 8.133346e+01 Sourpatch.bmp 1 1.934164e+00 2 
BMS_086 30 8.480761e+01 Laysclassic.bmp 0 9.880211e-01 2 
BMS_086 31 8.732997e+01 Oreos.bmp 0 1.545648e+00 2 
BMS_086 32 9.040325e+01 Milkduds.bmp 1 2.109309e+00 2 
BMS_086 33 9.404416e+01 SourSkittles.bmp 1 1.612386e+00 2 
BMS_086 34 9.718453e+01 Keeblerfudgestripes.bmp 1 7.600123e-01 2 
BMS_086 35 9.947251e+01 MilkyWay.bmp 0 1.392032e+00 2 
BMS_086 36 1.023957e+02 FamousAmos_small.bmp 1 1.532803e+00 2 
BMS_086 37 1.054519e+02 PayDay.bmp 1 1.364613e+00 2 
BMS_086 38 1.083416e+02 TeddyGrahamschocolate.bmp 1 7.709517e-01 2 
BMS_086 39 1.106465e+02 PeanutMMs.bmp 0 9.780235e-01 2 
BMS_086 40 1.131520e+02 Twix.bmp 1 7.846214e-01 2 
BMS_086 41 1.154739e+02 AnimalCrackers.bmp 1 1.014636e+00 2 
BMS_086 42 1.180291e+02 Reeses.bmp 0 2.497694e+00 2 
BMS_086 43 1.220544e+02 BabyRuth.bmp 1 1.816448e+00 2 
BMS_086 44 1.253950e+02 Funyuns_small.bmp 0 1.403871e+00 2 
BMS_086 45 1.283346e+02 Cheezits.bmp 1 7.682014e-01 2 
BMS_086 46 1.306396e+02 Hersheymilk_several.bmp 0 1.383223e+00 2 
BMS_086 47 1.335459e+02 Chocolate_mm.bmp 0 1.316977e+00 2 
BMS_086 48 1.364015e+02 Nutterbutter.bmp 1 9.573626e-01 2 
BMS_086 49 1.388907e+02 Almondjoy.bmp 1 9.161450e-01 2 
BMS_086 50 1.413460e+02 FrootLoops.bmp 1 1.324857e+00 2 
BMS_086 51 1.442188e+02 Butterfinger.bmp 1 8.600097e-01 2 
BMS_086 52 1.466069e+02 Laffytaffyred_one.bmp 1 1.007978e+00 2 
BMS_086 53 1.491462e+02 Ghiradelli_milk_Almonds.bmp 0 1.332673e+00 2 
BMS_086 54 1.520023e+02 Jollyrancherred.bmp 1 5.725847e-01 2 
BMS_086 55 1.541064e+02 FlamingCheetos.bmp 0 9.564492e-01 2 
BMS_086 56 1.565955e+02 Fritos.bmp 0 1.051383e+00 2 
