subjid scanner order block runtrial onsettime ImageLeft ImageRight TypeLeft TypeRight IsLefthigh Response PairType Outcome RT bidIndexLeft bidIndexRight bidLeft bidRight
BMS_082 1 2 1 1 4.801808e+00 Whatchamacallit.bmp Crunch.bmp 21 22 1 b 2 1 1.113678 42 45 0.486667 0.473333 
BMS_082 1 2 1 2 1.080415e+01 SourSkittles.bmp Skittles.bmp 12 11 0 b 1 0 1.023322 18 15 0.940000 1.000000 
BMS_082 1 2 1 3 1.680642e+01 Fritos.bmp PayDay.bmp 22 21 0 b 2 0 1.161081 43 46 0.480000 0.466667 
BMS_082 1 2 1 4 2.280877e+01 Laffytaffyred_one.bmp Milano.bmp 11 12 1 b 1 1 0.721722 17 12 0.986667 1.020000 
BMS_082 1 2 1 5 2.881107e+01 Milano.bmp Skittles.bmp 12 11 0 y 1 1 0.843421 12 15 1.020000 1.000000 
BMS_082 1 2 1 6 3.481338e+01 Fritos.bmp Whatchamacallit.bmp 22 21 0 y 2 1 1.539106 43 42 0.480000 0.486667 
BMS_082 1 2 1 7 4.081569e+01 Cheezits.bmp Milano.bmp 11 12 1 b 1 1 1.014806 11 12 1.020000 1.020000 
BMS_082 1 2 1 8 4.681795e+01 Milano.bmp Granolabar.bmp 12 11 0 y 1 1 0.885550 12 9 1.020000 1.040000 
BMS_082 1 2 1 9 5.280359e+01 BabyRuth.bmp FigNewton_small.bmp 22 21 0 y 2 1 0.921917 39 48 0.493333 0.440000 
BMS_082 1 2 1 10 5.880589e+01 Laffytaffyred_one.bmp SourSkittles.bmp 11 12 1 b 1 1 0.661605 17 18 0.986667 0.940000 
BMS_082 1 2 1 11 6.480820e+01 Twix.bmp Laffytaffyred_one.bmp 12 11 0 y 1 1 1.006248 14 17 1.006667 0.986667 
BMS_082 1 2 1 12 7.081055e+01 SourSkittles.bmp Cheezits.bmp 12 11 0 b 1 0 0.751946 18 11 0.940000 1.020000 
BMS_082 1 2 1 13 7.681282e+01 Twix.bmp Skittles.bmp 12 11 0 y 1 1 0.885681 14 15 1.006667 1.000000 
BMS_082 1 2 1 14 8.281517e+01 Granolabar.bmp SourSkittles.bmp 11 12 1 y 1 0 0.951299 9 18 1.040000 0.940000 
BMS_082 1 2 1 15 8.881743e+01 MilkyWay.bmp Fritos.bmp 21 22 1 y 2 0 1.149967 40 43 0.493333 0.480000 
BMS_082 1 2 1 16 9.480311e+01 PayDay.bmp BabyRuth.bmp 21 22 1 y 2 0 1.301395 46 39 0.466667 0.493333 
BMS_082 1 2 1 17 1.008054e+02 Granolabar.bmp Funyuns_small.bmp 11 12 1 y 1 0 1.194127 9 8 1.040000 1.040000 
BMS_082 1 2 1 18 1.068077e+02 Cheezits.bmp Twix.bmp 11 12 1 b 1 1 1.042830 11 14 1.020000 1.006667 
BMS_082 1 2 1 19 1.128100e+02 Whatchamacallit.bmp BabyRuth.bmp 21 22 1 b 2 1 1.148523 42 39 0.486667 0.493333 
BMS_082 1 2 1 20 1.188123e+02 Whatchamacallit.bmp Goldfish.bmp 21 22 1 y 2 0 1.376216 42 49 0.486667 0.420000 
BMS_082 1 2 1 21 1.248146e+02 MilkyWay.bmp Goldfish.bmp 21 22 1 y 2 0 1.143865 40 49 0.493333 0.420000 
BMS_082 1 2 1 22 1.308169e+02 PayDay.bmp Goldfish.bmp 21 22 1 y 2 0 1.307557 46 49 0.466667 0.420000 
BMS_082 1 2 1 23 1.368025e+02 Crunch.bmp PayDay.bmp 22 21 0 y 2 1 1.790956 45 46 0.473333 0.466667 
BMS_082 1 2 1 24 1.428049e+02 Funyuns_small.bmp Laffytaffyred_one.bmp 12 11 0 y 1 1 1.333614 8 17 1.040000 0.986667 
BMS_082 1 2 1 25 1.488072e+02 MilkyWay.bmp Crunch.bmp 21 22 1 b 2 1 1.343354 40 45 0.493333 0.473333 
BMS_082 1 2 1 26 1.548095e+02 Funyuns_small.bmp Cheezits.bmp 12 11 0 b 1 0 1.359008 8 11 1.040000 1.020000 
BMS_082 1 2 1 27 1.608118e+02 Funyuns_small.bmp Skittles.bmp 12 11 0 b 1 0 0.859736 8 15 1.040000 1.000000 
BMS_082 1 2 1 28 1.668141e+02 MilkyWay.bmp BabyRuth.bmp 21 22 1 b 2 1 0.913386 40 39 0.493333 0.493333 
BMS_082 1 2 1 29 1.728164e+02 Fritos.bmp FigNewton_small.bmp 22 21 0 y 2 1 1.381129 43 48 0.480000 0.440000 
BMS_082 1 2 1 30 1.788021e+02 FigNewton_small.bmp Crunch.bmp 21 22 1 b 2 1 1.118439 48 45 0.440000 0.473333 
BMS_082 1 2 1 31 1.848043e+02 Goldfish.bmp FigNewton_small.bmp 22 21 0 b 2 0 1.482186 49 48 0.420000 0.440000 
BMS_082 1 2 1 32 1.908067e+02 Twix.bmp Granolabar.bmp 12 11 0 y 1 1 1.008845 14 9 1.006667 1.040000 
BMS_082 1 2 2 33 1.968089e+02 Whatchamacallit.bmp Fritos.bmp 21 22 1 y 2 0 0.981579 42 43 0.486667 0.480000 
BMS_082 1 2 2 34 2.028113e+02 Fritos.bmp MilkyWay.bmp 22 21 0 b 2 0 1.978223 43 40 0.480000 0.493333 
BMS_082 1 2 2 35 2.088136e+02 SourSkittles.bmp Skittles.bmp 12 11 0 b 1 0 0.908956 18 15 0.940000 1.000000 
BMS_082 1 2 2 36 2.148159e+02 Crunch.bmp FigNewton_small.bmp 22 21 0 y 2 1 1.068531 45 48 0.473333 0.440000 
BMS_082 1 2 2 37 2.208015e+02 Granolabar.bmp Funyuns_small.bmp 11 12 1 y 1 0 0.792026 9 8 1.040000 1.040000 
BMS_082 1 2 2 38 2.268038e+02 FigNewton_small.bmp Goldfish.bmp 21 22 1 y 2 0 1.508709 48 49 0.440000 0.420000 
BMS_082 1 2 2 39 2.328062e+02 Fritos.bmp FigNewton_small.bmp 22 21 0 y 2 1 1.570366 43 48 0.480000 0.440000 
BMS_082 1 2 2 40 2.388084e+02 Whatchamacallit.bmp Goldfish.bmp 21 22 1 y 2 0 1.310100 42 49 0.486667 0.420000 
BMS_082 1 2 2 41 2.448107e+02 Skittles.bmp Funyuns_small.bmp 11 12 1 y 1 0 0.999803 15 8 1.000000 1.040000 
BMS_082 1 2 2 42 2.508131e+02 Laffytaffyred_one.bmp Twix.bmp 11 12 1 b 1 1 1.039451 17 14 0.986667 1.006667 
BMS_082 1 2 2 43 2.568154e+02 Laffytaffyred_one.bmp Funyuns_small.bmp 11 12 1 b 1 1 1.442141 17 8 0.986667 1.040000 
BMS_082 1 2 2 44 2.628176e+02 Cheezits.bmp Twix.bmp 11 12 1 b 1 1 0.907889 11 14 1.020000 1.006667 
BMS_082 1 2 2 45 2.688032e+02 Funyuns_small.bmp Cheezits.bmp 12 11 0 b 1 0 0.669339 8 11 1.040000 1.020000 
BMS_082 1 2 2 46 2.748056e+02 Laffytaffyred_one.bmp Milano.bmp 11 12 1 b 1 1 0.999897 17 12 0.986667 1.020000 
BMS_082 1 2 2 47 2.808079e+02 SourSkittles.bmp Cheezits.bmp 12 11 0 b 1 0 1.194614 18 11 0.940000 1.020000 
BMS_082 1 2 2 48 2.868102e+02 Milano.bmp Granolabar.bmp 12 11 0 y 1 1 0.722321 12 9 1.020000 1.040000 
BMS_082 1 2 2 49 2.928125e+02 Milano.bmp Cheezits.bmp 12 11 0 y 1 1 0.824015 12 11 1.020000 1.020000 
BMS_082 1 2 2 50 2.988149e+02 MilkyWay.bmp Crunch.bmp 21 22 1 b 2 1 1.044668 40 45 0.493333 0.473333 
BMS_082 1 2 2 51 3.048172e+02 Granolabar.bmp SourSkittles.bmp 11 12 1 y 1 0 0.975371 9 18 1.040000 0.940000 
BMS_082 1 2 2 52 3.108028e+02 BabyRuth.bmp Whatchamacallit.bmp 22 21 0 y 2 1 0.836769 39 42 0.493333 0.486667 
BMS_082 1 2 2 53 3.168051e+02 BabyRuth.bmp MilkyWay.bmp 22 21 0 y 2 1 0.954448 39 40 0.493333 0.493333 
BMS_082 1 2 2 54 3.228074e+02 Twix.bmp Granolabar.bmp 12 11 0 y 1 1 1.171119 14 9 1.006667 1.040000 
BMS_082 1 2 2 55 3.288097e+02 PayDay.bmp BabyRuth.bmp 21 22 1 x 2 999 999.000000 46 39 0.466667 0.493333 
BMS_082 1 2 2 56 3.348120e+02 Whatchamacallit.bmp Crunch.bmp 21 22 1 b 2 1 0.853503 42 45 0.486667 0.473333 
BMS_082 1 2 2 57 3.408143e+02 Twix.bmp Skittles.bmp 12 11 0 y 1 1 1.039239 14 15 1.006667 1.000000 
BMS_082 1 2 2 58 3.468166e+02 Crunch.bmp PayDay.bmp 22 21 0 y 2 1 1.233887 45 46 0.473333 0.466667 
BMS_082 1 2 2 59 3.528023e+02 Goldfish.bmp PayDay.bmp 22 21 0 b 2 0 1.032244 49 46 0.420000 0.466667 
BMS_082 1 2 2 60 3.588046e+02 FigNewton_small.bmp BabyRuth.bmp 21 22 1 b 2 1 1.165961 48 39 0.440000 0.493333 
BMS_082 1 2 2 61 3.648069e+02 Milano.bmp Skittles.bmp 12 11 0 y 1 1 0.799647 12 15 1.020000 1.000000 
BMS_082 1 2 2 62 3.708258e+02 PayDay.bmp Fritos.bmp 21 22 1 y 2 0 0.777704 46 43 0.466667 0.480000 
BMS_082 1 2 2 63 3.768115e+02 Laffytaffyred_one.bmp SourSkittles.bmp 11 12 1 y 1 0 1.153074 17 18 0.986667 0.940000 
BMS_082 1 2 2 64 3.828138e+02 Goldfish.bmp MilkyWay.bmp 22 21 0 b 2 0 0.962765 49 40 0.420000 0.493333 
