subjid test_comp runnum runtrial itemname question onsettime RT response fixationtime bidindex itemnameIndex bid 
BMS_082 arizona 1 1 Hersheykisses.bmp 3 4.801847e+00 1.919970e+00 y 8.40 56 25 0.186667
BMS_082 arizona 1 2 Chocolate_mm.bmp 2 1.440558e+01 1.702229e+00 y 18.01 25 11 0.553333
BMS_082 arizona 1 3 ChipsAhoy_small.bmp 3 2.400927e+01 2.102526e+00 g 27.61 47 10 0.460000
BMS_082 arizona 1 4 Hersheykisses.bmp 2 3.361292e+01 1.621898e+00 y 37.21 56 25 0.186667
BMS_082 arizona 1 5 Reeses.bmp 3 4.321661e+01 1.730200e+00 y 46.80 53 45 0.300000
BMS_082 arizona 1 6 RitzBitz2.bmp 3 5.280363e+01 2.399174e+00 g 56.41 35 47 0.513333
BMS_082 arizona 1 7 Cheetos.bmp 2 6.240733e+01 1.615489e+00 y 66.01 41 8 0.486667
BMS_082 arizona 1 8 Lollipopred.bmp 1 7.201106e+01 1.986760e+00 r 75.61 38 32 0.500000
BMS_082 arizona 1 9 Butterfinger.bmp 3 8.161471e+01 2.399110e+00 y 85.22 31 6 0.513333
BMS_082 arizona 1 10 FamousAmos_small.bmp 3 9.120173e+01 2.626090e+00 r 94.80 13 15 1.013333
BMS_082 arizona 1 11 TeddyGrahamschocolate.bmp 3 1.008054e+02 2.288382e+00 r 104.41 50 53 0.386667
BMS_082 arizona 1 12 100grand_small.bmp 2 1.104091e+02 1.783668e+00 b 114.01 30 1 0.513333
BMS_082 arizona 1 13 PopTartsCinnamon.bmp 2 1.200128e+02 1.559002e+00 b 123.61 26 41 0.553333
BMS_082 arizona 1 14 Dots_one.bmp 3 1.296165e+02 2.262337e+00 r 133.20 22 14 0.653333
BMS_082 arizona 1 15 Butterfinger.bmp 2 1.392035e+02 1.965307e+00 b 142.80 31 6 0.513333
BMS_082 arizona 1 16 FamousAmos_small.bmp 2 1.488072e+02 1.442615e+00 y 152.41 13 15 1.013333
BMS_082 arizona 1 17 Nutterbutter.bmp 3 1.584109e+02 2.818888e+00 r 162.01 29 37 0.533333
BMS_082 arizona 1 18 Ghiradelli_milk_Almonds.bmp 1 1.680146e+02 2.378080e+00 y 171.62 16 22 0.993333
BMS_082 arizona 1 19 TeddyGrahamschocolate.bmp 1 1.776016e+02 2.223228e+00 b 181.20 50 53 0.386667
BMS_082 arizona 1 20 Laysclassic.bmp 2 1.872053e+02 1.708536e+00 y 190.81 44 31 0.480000
BMS_082 arizona 1 21 PeanutMMs.bmp 2 1.968090e+02 1.384798e+00 y 200.41 10 40 1.040000
BMS_082 arizona 1 22 Doritosranch.bmp 1 2.064127e+02 1.882109e+00 r 210.01 32 13 0.513333
BMS_082 arizona 1 23 Laysclassic.bmp 3 2.160164e+02 2.239414e+00 y 219.62 44 31 0.480000
BMS_082 arizona 1 24 Reeses.bmp 2 2.256034e+02 1.798395e+00 b 229.20 53 45 0.300000
BMS_082 arizona 1 25 Ghiradelli_milk_Almonds.bmp 2 2.352071e+02 1.615699e+00 y 238.81 16 22 0.993333
BMS_082 arizona 1 26 Cheetos.bmp 1 2.448108e+02 1.614066e+00 r 248.41 41 8 0.486667
BMS_082 arizona 1 27 KitKat_small.bmp 1 2.544145e+02 2.243377e+00 g 258.02 27 29 0.533333
BMS_082 arizona 1 28 ChipsAhoy_small.bmp 1 2.640015e+02 1.991333e+00 g 267.60 47 10 0.460000
BMS_082 arizona 1 29 FlamingCheetos.bmp 3 2.736052e+02 2.054653e+00 y 277.21 7 17 1.040000
BMS_082 arizona 1 30 PeanutMMs.bmp 3 2.832089e+02 1.486933e+00 y 286.81 10 40 1.040000
BMS_082 arizona 1 31 100grand_small.bmp 1 2.928126e+02 2.011279e+00 r 296.41 30 1 0.513333
BMS_082 arizona 1 32 Laysclassic.bmp 1 3.024163e+02 1.362549e+00 y 306.02 44 31 0.480000
BMS_082 arizona 1 33 Chocolate_mm.bmp 1 3.120033e+02 2.560573e+00 g 315.60 25 11 0.553333
BMS_082 arizona 1 34 KitKat_small.bmp 3 3.216070e+02 1.956816e+00 y 325.21 27 29 0.533333
BMS_082 arizona 1 35 PopTartsCinnamon.bmp 3 3.312107e+02 1.910138e+00 g 334.81 26 41 0.553333
BMS_082 arizona 1 36 Slimjim.bmp 3 3.408144e+02 2.296409e+00 y 344.42 4 49 1.200000
