subjid scanner order block runtrial onsettime ImageLeft ImageRight TypeLeft TypeRight IsLefthigh Response PairType Outcome RT bidIndexLeft bidIndexRight bidLeft bidRight
BMS_064 1 2 1 22 1.308170e+02 Chocolate_mm.bmp MrGoodbar.bmp 21 22 1 b 2 1 0.969434 40 49 0.886667 0.686667 
BMS_064 1 2 1 23 1.368026e+02 Crunch.bmp Oreos.bmp 12 11 0 y 1 1 0.743832 18 9 1.173333 1.333333 
BMS_064 1 2 1 24 1.428049e+02 Crunch.bmp FrootLoops.bmp 12 11 0 y 1 1 0.901415 18 11 1.173333 1.300000 
BMS_064 1 2 1 25 1.488239e+02 Nutterbutter.bmp Oreos.bmp 12 11 0 y 1 1 0.756559 8 9 1.340000 1.333333 
BMS_064 1 2 1 26 1.548095e+02 Sourpatch.bmp Riprolls.bmp 22 21 0 b 2 0 0.904743 45 42 0.826667 0.880000 
BMS_064 1 2 1 27 1.608118e+02 CheesyDoritos.bmp RitzBitz2.bmp 11 12 1 b 1 1 1.139611 15 12 1.240000 1.273333 
BMS_064 1 2 1 28 1.668141e+02 TeddyGrahamschocolate.bmp Oreos.bmp 12 11 0 y 1 1 0.844276 14 9 1.253333 1.333333 
BMS_064 1 2 1 29 1.728164e+02 Chocolate_mm.bmp Butterfinger.bmp 21 22 1 b 2 1 0.729013 40 39 0.886667 0.886667 
BMS_064 1 2 1 30 1.788020e+02 SourSkittles.bmp Chocolate_mm.bmp 22 21 0 y 2 1 0.874371 43 40 0.880000 0.886667 
BMS_064 1 2 1 31 1.848043e+02 Crunch.bmp CheesyDoritos.bmp 12 11 0 y 1 1 0.723076 18 15 1.173333 1.240000 
BMS_064 1 2 1 32 1.908067e+02 Hersheymilk_several.bmp Sourpatch.bmp 21 22 1 b 2 1 0.754709 46 45 0.806667 0.826667 
BMS_064 1 2 2 33 1.968090e+02 Butterfinger.bmp Hersheymilk_several.bmp 22 21 0 y 2 1 0.823419 39 46 0.886667 0.806667 
BMS_064 1 2 2 34 2.028113e+02 Sourpatch.bmp Chocolate_mm.bmp 22 21 0 y 2 1 0.787150 45 40 0.826667 0.886667 
BMS_064 1 2 2 35 2.088136e+02 FrootLoops.bmp TeddyGrahamschocolate.bmp 11 12 1 b 1 1 0.773847 11 14 1.300000 1.253333 
BMS_064 1 2 2 36 2.148159e+02 Riprolls.bmp Sourpatch.bmp 21 22 1 y 2 0 0.643466 42 45 0.880000 0.826667 
BMS_064 1 2 2 37 2.208015e+02 CheesyDoritos.bmp Crunch.bmp 11 12 1 b 1 1 0.761896 15 18 1.240000 1.173333 
BMS_064 1 2 2 38 2.268039e+02 FrootLoops.bmp Nutterbutter.bmp 11 12 1 b 1 1 0.927400 11 8 1.300000 1.340000 
BMS_064 1 2 2 39 2.328061e+02 Sourpatch.bmp Hersheymilk_several.bmp 22 21 0 y 2 1 0.964287 45 46 0.826667 0.806667 
BMS_064 1 2 2 40 2.388085e+02 Riprolls.bmp MrGoodbar.bmp 21 22 1 y 2 0 1.195947 42 49 0.880000 0.686667 
BMS_064 1 2 2 41 2.448108e+02 MrGoodbar.bmp Hersheymilk_several.bmp 22 21 0 y 2 1 0.740644 49 46 0.686667 0.806667 
BMS_064 1 2 2 42 2.508131e+02 SourSkittles.bmp Chocolate_mm.bmp 22 21 0 y 2 1 0.682338 43 40 0.880000 0.886667 
BMS_064 1 2 2 43 2.568154e+02 Butterfinger.bmp Redvines_small.bmp 22 21 0 b 2 0 0.692064 39 48 0.886667 0.773333 
BMS_064 1 2 2 44 2.628177e+02 SourSkittles.bmp Redvines_small.bmp 22 21 0 b 2 0 0.763767 43 48 0.880000 0.773333 
BMS_064 1 2 2 45 2.688033e+02 Crunch.bmp Oreos.bmp 12 11 0 y 1 1 0.815088 18 9 1.173333 1.333333 
BMS_064 1 2 2 46 2.748056e+02 CheesyDoritos.bmp TeddyGrahamschocolate.bmp 11 12 1 b 1 1 0.795836 15 14 1.240000 1.253333 
BMS_064 1 2 2 47 2.808079e+02 Crunch.bmp FrootLoops.bmp 12 11 0 y 1 1 0.578521 18 11 1.173333 1.300000 
BMS_064 1 2 2 48 2.868102e+02 RitzBitz2.bmp Reeses.bmp 12 11 0 b 1 0 0.766219 12 17 1.273333 1.186667 
BMS_064 1 2 2 49 2.928125e+02 Hersheymilk_several.bmp SourSkittles.bmp 21 22 1 b 2 1 0.591905 46 43 0.806667 0.880000 
BMS_064 1 2 2 50 2.988149e+02 Redvines_small.bmp Sourpatch.bmp 21 22 1 y 2 0 0.710553 48 45 0.773333 0.826667 
BMS_064 1 2 2 51 3.048171e+02 Reeses.bmp Nutterbutter.bmp 11 12 1 y 1 0 0.734296 17 8 1.186667 1.340000 
BMS_064 1 2 2 52 3.108028e+02 MrGoodbar.bmp Redvines_small.bmp 22 21 0 b 2 0 0.633646 49 48 0.686667 0.773333 
BMS_064 1 2 2 53 3.168051e+02 Riprolls.bmp SourSkittles.bmp 21 22 1 y 2 0 0.651290 42 43 0.880000 0.880000 
BMS_064 1 2 2 54 3.228074e+02 TeddyGrahamschocolate.bmp Oreos.bmp 12 11 0 y 1 1 0.515012 14 9 1.253333 1.333333 
BMS_064 1 2 2 55 3.288097e+02 RitzBitz2.bmp Oreos.bmp 12 11 0 y 1 1 0.507749 12 9 1.273333 1.333333 
BMS_064 1 2 2 56 3.348120e+02 Butterfinger.bmp Riprolls.bmp 22 21 0 b 2 0 0.760443 39 42 0.886667 0.880000 
BMS_064 1 2 2 57 3.408143e+02 Oreos.bmp Nutterbutter.bmp 11 12 1 y 1 0 0.626095 9 8 1.333333 1.340000 
BMS_064 1 2 2 58 3.468166e+02 FrootLoops.bmp RitzBitz2.bmp 11 12 1 b 1 1 0.756827 11 12 1.300000 1.273333 
BMS_064 1 2 2 59 3.528023e+02 TeddyGrahamschocolate.bmp Reeses.bmp 12 11 0 b 1 0 0.742144 14 17 1.253333 1.186667 
BMS_064 1 2 2 60 3.588045e+02 Chocolate_mm.bmp Butterfinger.bmp 21 22 1 b 2 1 0.708877 40 39 0.886667 0.886667 
BMS_064 1 2 2 61 3.648069e+02 Chocolate_mm.bmp MrGoodbar.bmp 21 22 1 b 2 1 0.701531 40 49 0.886667 0.686667 
BMS_064 1 2 2 62 3.708258e+02 Nutterbutter.bmp CheesyDoritos.bmp 12 11 0 y 1 1 0.691586 8 15 1.340000 1.240000 
BMS_064 1 2 2 63 3.768115e+02 CheesyDoritos.bmp RitzBitz2.bmp 11 12 1 b 1 1 0.746937 15 12 1.240000 1.273333 
BMS_064 1 2 2 64 3.828138e+02 Reeses.bmp Crunch.bmp 11 12 1 y 1 0 1.036630 17 18 1.186667 1.173333 
