subjid scanner order block runtrial onsettime ImageLeft ImageRight TypeLeft TypeRight IsLefthigh Response PairType Outcome RT bidIndexLeft bidIndexRight bidLeft bidRight
BMS_077 1 1 1 1 4.801847e+00 Dots_one.bmp AnimalCrackers.bmp 21 22 1 y 2 0 1.235163 49 40 0.813333 1.213333 
BMS_077 1 1 1 2 1.080415e+01 Lollipopred.bmp Milkduds.bmp 21 22 1 y 2 0 1.137874 43 48 1.053333 1.000000 
BMS_077 1 1 1 3 1.680642e+01 Oreos.bmp Twix.bmp 12 11 0 y 1 1 1.233558 9 18 2.820000 2.486667 
BMS_077 1 1 1 4 2.280877e+01 Riprolls.bmp Reeses.bmp 11 12 1 b 1 1 0.796255 14 11 2.546667 2.653333 
BMS_077 1 1 1 5 2.881104e+01 Toberlorone.bmp Ghiradelli_milk.bmp 11 12 1 b 1 1 1.077971 8 15 2.953333 2.526667 
BMS_077 1 1 1 6 3.481338e+01 Dots_one.bmp PopTartsStrawberry.bmp 21 22 1 y 2 0 0.755648 49 46 0.813333 1.033333 
BMS_077 1 1 1 7 4.081569e+01 Oreos.bmp Jollyrancherred.bmp 12 11 0 b 1 0 0.788351 9 12 2.820000 2.626667 
BMS_077 1 1 1 8 4.680133e+01 PringlesRed.bmp Jollyrancherred.bmp 12 11 0 y 1 1 0.698681 17 12 2.506667 2.626667 
BMS_077 1 1 1 9 5.280363e+01 Funyuns_small.bmp Dots_one.bmp 22 21 0 y 2 1 1.049378 42 49 1.053333 0.813333 
BMS_077 1 1 1 10 5.880594e+01 PringlesRed.bmp Twix.bmp 12 11 0 b 1 0 0.562941 17 18 2.506667 2.486667 
BMS_077 1 1 1 11 6.480821e+01 PopTartsStrawberry.bmp Nutterbutter.bmp 22 21 0 y 2 1 0.835817 46 45 1.033333 1.046667 
BMS_077 1 1 1 12 7.081055e+01 AnimalCrackers.bmp Butterfinger.bmp 22 21 0 y 2 1 1.317472 40 39 1.213333 1.453333 
BMS_077 1 1 1 13 7.682950e+01 Riprolls.bmp PringlesRed.bmp 11 12 1 y 1 0 1.089523 14 17 2.546667 2.506667 
BMS_077 1 1 1 14 8.281517e+01 Lollipopred.bmp AnimalCrackers.bmp 21 22 1 b 2 1 1.162851 43 40 1.053333 1.213333 
BMS_077 1 1 1 15 8.881744e+01 Butterfinger.bmp Funyuns_small.bmp 21 22 1 b 2 1 0.969443 39 42 1.453333 1.053333 
BMS_077 1 1 1 16 9.480311e+01 Milkduds.bmp Dots_one.bmp 22 21 0 b 2 0 0.938844 48 49 1.000000 0.813333 
BMS_077 1 1 1 17 1.008054e+02 Milkduds.bmp Butterfinger.bmp 22 21 0 y 2 1 0.680651 48 39 1.000000 1.453333 
BMS_077 1 1 1 18 1.068077e+02 PopTartsStrawberry.bmp Lollipopred.bmp 22 21 0 b 2 0 0.760341 46 43 1.033333 1.053333 
BMS_077 1 1 1 19 1.128100e+02 Nutterbutter.bmp Funyuns_small.bmp 21 22 1 b 2 1 0.635024 45 42 1.046667 1.053333 
BMS_077 1 1 1 20 1.188123e+02 PopTartsStrawberry.bmp Butterfinger.bmp 22 21 0 y 2 1 1.077644 46 39 1.033333 1.453333 
BMS_077 1 1 1 21 1.248147e+02 Nutterbutter.bmp Milkduds.bmp 21 22 1 b 2 1 0.749369 45 48 1.046667 1.000000 
BMS_077 1 1 1 22 1.308170e+02 Toberlorone.bmp Reeses.bmp 11 12 1 y 1 0 0.663987 8 11 2.953333 2.653333 
BMS_077 1 1 1 23 1.368026e+02 Funyuns_small.bmp Lollipopred.bmp 22 21 0 y 2 1 0.716533 42 43 1.053333 1.053333 
BMS_077 1 1 1 24 1.428049e+02 Ghiradelli_milk.bmp Jollyrancherred.bmp 12 11 0 b 1 0 0.857197 15 12 2.526667 2.626667 
BMS_077 1 1 1 25 1.488072e+02 Riprolls.bmp Oreos.bmp 11 12 1 b 1 1 0.613873 14 9 2.546667 2.820000 
BMS_077 1 1 1 26 1.548095e+02 AnimalCrackers.bmp Nutterbutter.bmp 22 21 0 y 2 1 0.649565 40 45 1.213333 1.046667 
BMS_077 1 1 1 27 1.608118e+02 Oreos.bmp Toberlorone.bmp 12 11 0 b 1 0 0.593128 9 8 2.820000 2.953333 
BMS_077 1 1 1 28 1.668141e+02 Ghiradelli_milk.bmp Riprolls.bmp 12 11 0 y 1 1 1.019952 15 14 2.526667 2.546667 
BMS_077 1 1 1 29 1.728164e+02 Jollyrancherred.bmp Reeses.bmp 11 12 1 y 1 0 0.708652 12 11 2.626667 2.653333 
BMS_077 1 1 1 30 1.788020e+02 Twix.bmp Ghiradelli_milk.bmp 11 12 1 b 1 1 0.613008 18 15 2.486667 2.526667 
BMS_077 1 1 1 31 1.848043e+02 Toberlorone.bmp PringlesRed.bmp 11 12 1 y 1 0 0.802704 8 17 2.953333 2.506667 
BMS_077 1 1 1 32 1.908067e+02 Twix.bmp Reeses.bmp 11 12 1 b 1 1 0.599355 18 11 2.486667 2.653333 
BMS_077 1 1 2 33 1.968090e+02 AnimalCrackers.bmp Dots_one.bmp 22 21 0 y 2 1 0.626085 40 49 1.213333 0.813333 
BMS_077 1 1 2 34 2.028113e+02 Funyuns_small.bmp Nutterbutter.bmp 22 21 0 y 2 1 0.604746 42 45 1.053333 1.046667 
BMS_077 1 1 2 35 2.088136e+02 Oreos.bmp Jollyrancherred.bmp 12 11 0 b 1 0 0.535336 9 12 2.820000 2.626667 
BMS_077 1 1 2 36 2.148159e+02 Butterfinger.bmp Funyuns_small.bmp 21 22 1 b 2 1 0.612175 39 42 1.453333 1.053333 
BMS_077 1 1 2 37 2.208015e+02 Reeses.bmp Jollyrancherred.bmp 12 11 0 b 1 0 0.562388 11 12 2.653333 2.626667 
BMS_077 1 1 2 38 2.268039e+02 Butterfinger.bmp PopTartsStrawberry.bmp 21 22 1 b 2 1 0.570180 39 46 1.453333 1.033333 
BMS_077 1 1 2 39 2.328061e+02 Lollipopred.bmp AnimalCrackers.bmp 21 22 1 b 2 1 0.723925 43 40 1.053333 1.213333 
BMS_077 1 1 2 40 2.388084e+02 Lollipopred.bmp PopTartsStrawberry.bmp 21 22 1 b 2 1 1.308616 43 46 1.053333 1.033333 
BMS_077 1 1 2 41 2.448107e+02 Ghiradelli_milk.bmp Toberlorone.bmp 12 11 0 y 1 1 0.476309 15 8 2.526667 2.953333 
BMS_077 1 1 2 42 2.508130e+02 Dots_one.bmp PopTartsStrawberry.bmp 21 22 1 y 2 0 0.788911 49 46 0.813333 1.033333 
BMS_077 1 1 2 43 2.568320e+02 Nutterbutter.bmp PopTartsStrawberry.bmp 21 22 1 b 2 1 0.574021 45 46 1.046667 1.033333 
BMS_077 1 1 2 44 2.628177e+02 Nutterbutter.bmp Milkduds.bmp 21 22 1 b 2 1 0.604374 45 48 1.046667 1.000000 
BMS_077 1 1 2 45 2.688033e+02 Lollipopred.bmp Funyuns_small.bmp 21 22 1 b 2 1 0.578709 43 42 1.053333 1.053333 
BMS_077 1 1 2 46 2.748056e+02 PringlesRed.bmp Jollyrancherred.bmp 12 11 0 b 1 0 0.588441 17 12 2.506667 2.626667 
BMS_077 1 1 2 47 2.808080e+02 PringlesRed.bmp Twix.bmp 12 11 0 y 1 1 0.697100 17 18 2.506667 2.486667 
BMS_077 1 1 2 48 2.868103e+02 Butterfinger.bmp Milkduds.bmp 21 22 1 b 2 1 0.670800 39 48 1.453333 1.000000 
BMS_077 1 1 2 49 2.928292e+02 Oreos.bmp Twix.bmp 12 11 0 b 1 0 0.505767 9 18 2.820000 2.486667 
BMS_077 1 1 2 50 2.988148e+02 Reeses.bmp Toberlorone.bmp 12 11 0 y 1 1 0.628224 11 8 2.653333 2.953333 
BMS_077 1 1 2 51 3.048171e+02 PringlesRed.bmp Riprolls.bmp 12 11 0 y 1 1 0.831879 17 14 2.506667 2.546667 
BMS_077 1 1 2 52 3.108028e+02 Twix.bmp Reeses.bmp 11 12 1 b 1 1 0.578098 18 11 2.486667 2.653333 
BMS_077 1 1 2 53 3.168051e+02 Toberlorone.bmp PringlesRed.bmp 11 12 1 b 1 1 0.687925 8 17 2.953333 2.506667 
BMS_077 1 1 2 54 3.228074e+02 AnimalCrackers.bmp Nutterbutter.bmp 22 21 0 y 2 1 0.558626 40 45 1.213333 1.046667 
BMS_077 1 1 2 55 3.288097e+02 Dots_one.bmp Funyuns_small.bmp 21 22 1 y 2 0 0.754265 49 42 0.813333 1.053333 
BMS_077 1 1 2 56 3.348120e+02 Dots_one.bmp Milkduds.bmp 21 22 1 b 2 1 0.666016 49 48 0.813333 1.000000 
BMS_077 1 1 2 57 3.408143e+02 Oreos.bmp Toberlorone.bmp 12 11 0 b 1 0 0.704762 9 8 2.820000 2.953333 
