subjid runtrial onsettime Name resp_beep RT order
BMS_087 1 1.034358e+00 FrootLoops.bmp 0 1.284734e+00 1 
BMS_087 2 3.857139e+00 Laffytaffyred_one.bmp 0 1.165942e+00 1 
BMS_087 3 6.562898e+00 Lollipopred.bmp 0 1.196180e+00 1 
BMS_087 4 9.285618e+00 Ghiradelli_milk_Almonds.bmp 1 2.152397e+00 1 
BMS_087 5 1.297702e+01 redvines_small.bmp 0 9.809743e-01 1 
BMS_087 6 1.548215e+01 FamousAmos_small.bmp 1 9.718399e-01 1 
BMS_087 7 1.798747e+01 Hersheymilk_several.bmp 1 8.744944e-01 1 
BMS_087 8 2.039273e+01 Slimjim.bmp 0 7.492633e-01 1 
BMS_087 9 2.268119e+01 Cheetos.bmp 0 8.528064e-01 1 
BMS_087 10 2.506949e+01 Oreos.bmp 0 9.444979e-01 1 
BMS_087 11 2.754146e+01 Reeses.bmp 0 1.568535e+00 1 
BMS_087 12 3.064814e+01 100grand_small.bmp 0 1.933855e+00 1 
BMS_087 13 3.410558e+01 Ghiradelli_milk.bmp 1 1.292414e+00 1 
BMS_087 14 3.692830e+01 KitKat_small.bmp 0 3.128800e+00 1 
BMS_087 15 4.158858e+01 Toberlorone.bmp 0 2.948505e+00 1 
BMS_087 16 4.606492e+01 Laysclassic.bmp 0 1.352154e+00 1 
BMS_087 17 4.895422e+01 Whatchamacallit.bmp 0 1.046857e+00 1 
BMS_087 18 5.152643e+01 MrGoodbar.bmp 1 1.226644e+00 1 
BMS_087 19 5.428258e+01 Cheezits.bmp 0 9.984982e-01 1 
BMS_087 20 5.680446e+01 Crunch.bmp 1 3.457248e+00 1 
BMS_087 21 6.179854e+01 Butterfinger.bmp 0 1.151173e+00 1 
BMS_087 22 6.448765e+01 SourSkittles.bmp 1 1.822061e+00 1 
BMS_087 23 6.784489e+01 Twix.bmp 1 2.820772e+00 1 
BMS_087 24 7.220450e+01 PopTartsCinnamon.bmp 0 1.117177e+00 1 
BMS_087 25 7.487671e+01 RitzBitz2.bmp 0 1.244963e+00 1 
BMS_087 26 7.764931e+01 Milkduds.bmp 0 1.008364e+00 1 
BMS_087 27 8.018844e+01 PayDay.bmp 0 1.269232e+00 1 
BMS_087 28 8.299417e+01 Keeblerfudgestripes.bmp 1 1.151508e+00 1 
BMS_087 29 8.568329e+01 BabyRuth.bmp 0 1.862386e+00 1 
BMS_087 30 8.907434e+01 ChipsAhoy_small.bmp 0 2.039321e+00 1 
BMS_087 31 9.264829e+01 PringlesRed.bmp 1 1.945379e+00 1 
BMS_087 32 9.612238e+01 Skittles.bmp 0 1.055289e+00 1 
BMS_087 33 9.871165e+01 FlamingCheetos.bmp 0 1.810025e+00 1 
BMS_087 34 1.020517e+02 Granolabar.bmp 0 9.979688e-01 1 
BMS_087 35 1.045741e+02 CheesyDoritos.bmp 0 1.131546e+00 1 
BMS_087 36 1.072297e+02 Sourpatch.bmp 0 2.463972e+00 1 
BMS_087 37 1.112216e+02 TeddyGrahamschocolate.bmp 1 1.112050e+00 1 
BMS_087 38 1.138610e+02 Nutterbutter.bmp 0 1.080671e+00 1 
BMS_087 39 1.164822e+02 Dots_one.bmp 0 1.691437e+00 1 
BMS_087 40 1.197065e+02 Funyuns_small.bmp 0 2.091145e+00 1 
BMS_087 41 1.233313e+02 Almondjoy.bmp 0 1.474403e+00 1 
BMS_087 42 1.263375e+02 PopTartsStrawberry.bmp 0 3.773370e+00 1 
BMS_087 43 1.316489e+02 FigNewton_small.bmp 0 1.493949e+00 1 
BMS_087 44 1.346718e+02 Milano.bmp 0 1.599049e+00 1 
BMS_087 45 1.377948e+02 PeanutMMs.bmp 1 3.313673e+00 1 
BMS_087 46 1.426394e+02 AnimalCrackers.bmp 0 1.109019e+00 1 
BMS_087 47 1.452782e+02 Goldfish.bmp 0 1.590265e+00 1 
BMS_087 48 1.484017e+02 Snickers.bmp 0 1.506787e+00 1 
BMS_087 49 1.514415e+02 3Musketeers.bmp 1 3.790375e+00 1 
BMS_087 50 1.567697e+02 Jollyrancherred.bmp 0 9.102326e-01 1 
BMS_087 51 1.592083e+02 Fritos.bmp 0 9.595997e-01 1 
BMS_087 52 1.616973e+02 MilkyWay.bmp 0 1.406649e+00 1 
BMS_087 53 1.646360e+02 Riprolls.bmp 0 1.395943e+00 1 
BMS_087 54 1.675762e+02 Hersheykisses.bmp 1 1.527699e+00 1 
BMS_087 55 1.706329e+02 Doritosranch.bmp 0 1.591070e+00 1 
BMS_087 56 1.737562e+02 Chocolate_mm.bmp 1 1.059801e+00 1 
