subjid scanner order block runtrial onsettime ImageLeft ImageRight TypeLeft TypeRight IsLefthigh Response PairType Outcome RT bidIndexLeft bidIndexRight bidLeft bidRight
BMS_063 1 1 1 1 4.801845e+00 Doritosranch.bmp Laysclassic.bmp 21 22 1 y 2 0 0.892022 43 40 1.520000 1.613333 
BMS_063 1 1 1 2 1.080415e+01 MilkyWay.bmp CheesyDoritos.bmp 12 11 0 b 1 0 1.206712 9 18 2.066667 1.986667 
BMS_063 1 1 1 3 1.680642e+01 Funyuns_small.bmp Doritosranch.bmp 22 21 0 y 2 1 0.950438 48 43 1.306667 1.520000 
BMS_063 1 1 1 4 2.280872e+01 Funyuns_small.bmp Laffytaffyred_one.bmp 22 21 0 b 2 0 1.072147 48 45 1.306667 1.500000 
BMS_063 1 1 1 5 2.881103e+01 PopTartsCinnamon.bmp Doritosranch.bmp 22 21 0 b 2 0 1.302836 42 43 1.553333 1.520000 
BMS_063 1 1 1 6 3.481338e+01 Sourpatch.bmp Riprolls.bmp 12 11 0 y 1 1 1.734488 11 14 2.040000 2.026667 
BMS_063 1 1 1 7 4.081564e+01 Hersheymilk_several.bmp PopTartsCinnamon.bmp 21 22 1 b 2 1 1.378223 39 42 1.626667 1.553333 
BMS_063 1 1 1 8 4.681799e+01 Doritosranch.bmp Milkduds.bmp 21 22 1 b 2 1 1.130876 43 46 1.520000 1.500000 
BMS_063 1 1 1 9 5.280362e+01 Laysclassic.bmp Hersheymilk_several.bmp 22 21 0 b 2 0 1.263248 40 39 1.613333 1.626667 
BMS_063 1 1 1 10 5.880593e+01 Butterfinger.bmp Crunch.bmp 12 11 0 y 1 1 1.354996 15 12 2.006667 2.033333 
BMS_063 1 1 1 11 6.480819e+01 Hersheymilk_several.bmp Milkduds.bmp 21 22 1 b 2 1 1.794685 39 46 1.626667 1.500000 
BMS_063 1 1 1 12 7.081050e+01 Laffytaffyred_one.bmp Laysclassic.bmp 21 22 1 y 2 0 1.300368 45 40 1.500000 1.613333 
BMS_063 1 1 1 13 7.681285e+01 FrootLoops.bmp Funyuns_small.bmp 21 22 1 b 2 1 1.378031 49 48 1.213333 1.306667 
BMS_063 1 1 1 14 8.281515e+01 FrootLoops.bmp PopTartsCinnamon.bmp 21 22 1 b 2 1 1.483731 49 42 1.213333 1.553333 
BMS_063 1 1 1 15 8.881742e+01 ChipsAhoy_small.bmp Riprolls.bmp 12 11 0 b 1 0 1.673461 17 14 2.000000 2.026667 
BMS_063 1 1 1 16 9.480305e+01 Sourpatch.bmp Goldfish.bmp 12 11 0 y 1 1 1.390824 11 8 2.040000 2.146667 
BMS_063 1 1 1 17 1.008054e+02 Crunch.bmp Sourpatch.bmp 11 12 1 b 1 1 1.383473 12 11 2.033333 2.040000 
BMS_063 1 1 1 18 1.068077e+02 ChipsAhoy_small.bmp Crunch.bmp 12 11 0 y 1 1 1.621175 17 12 2.000000 2.033333 
BMS_063 1 1 1 19 1.128100e+02 CheesyDoritos.bmp Sourpatch.bmp 11 12 1 b 1 1 1.824909 18 11 1.986667 2.040000 
BMS_063 1 1 1 20 1.188123e+02 Hersheymilk_several.bmp Funyuns_small.bmp 21 22 1 b 2 1 1.818613 39 48 1.626667 1.306667 
BMS_063 1 1 1 21 1.248146e+02 Butterfinger.bmp CheesyDoritos.bmp 12 11 0 y 1 1 1.296261 15 18 2.006667 1.986667 
BMS_063 1 1 1 22 1.308169e+02 Laffytaffyred_one.bmp PopTartsCinnamon.bmp 21 22 1 y 2 0 1.516999 45 42 1.500000 1.553333 
BMS_063 1 1 1 23 1.368025e+02 FrootLoops.bmp Milkduds.bmp 21 22 1 b 2 1 1.313359 49 46 1.213333 1.500000 
BMS_063 1 1 1 24 1.428048e+02 CheesyDoritos.bmp ChipsAhoy_small.bmp 11 12 1 y 1 0 1.064061 18 17 1.986667 2.000000 
BMS_063 1 1 1 25 1.488071e+02 MilkyWay.bmp Riprolls.bmp 12 11 0 b 1 0 1.259746 9 14 2.066667 2.026667 
BMS_063 1 1 1 26 1.548094e+02 Milkduds.bmp Laffytaffyred_one.bmp 22 21 0 b 2 0 1.175448 46 45 1.500000 1.500000 
BMS_063 1 1 1 27 1.608117e+02 MilkyWay.bmp Crunch.bmp 12 11 0 y 1 1 1.320138 9 12 2.066667 2.033333 
BMS_063 1 1 1 28 1.668140e+02 Goldfish.bmp MilkyWay.bmp 11 12 1 b 1 1 0.957829 8 9 2.146667 2.066667 
BMS_063 1 1 1 29 1.728164e+02 Laysclassic.bmp FrootLoops.bmp 22 21 0 y 2 1 1.291494 40 49 1.613333 1.213333 
BMS_063 1 1 1 30 1.788020e+02 Goldfish.bmp Butterfinger.bmp 11 12 1 b 1 1 1.228897 8 15 2.146667 2.006667 
BMS_063 1 1 1 31 1.848043e+02 ChipsAhoy_small.bmp Goldfish.bmp 12 11 0 b 1 0 1.600547 17 8 2.000000 2.146667 
BMS_063 1 1 1 32 1.908066e+02 Riprolls.bmp Butterfinger.bmp 11 12 1 b 1 1 1.371244 14 15 2.026667 2.006667 
BMS_063 1 1 2 33 1.968089e+02 Goldfish.bmp Butterfinger.bmp 11 12 1 b 1 1 1.133932 8 15 2.146667 2.006667 
BMS_063 1 1 2 34 2.028112e+02 Doritosranch.bmp Funyuns_small.bmp 21 22 1 b 2 1 1.286679 43 48 1.520000 1.306667 
BMS_063 1 1 2 35 2.088135e+02 Milkduds.bmp Laffytaffyred_one.bmp 22 21 0 b 2 0 1.134373 46 45 1.500000 1.500000 
BMS_063 1 1 2 36 2.148158e+02 Goldfish.bmp MilkyWay.bmp 11 12 1 b 1 1 1.427064 8 9 2.146667 2.066667 
BMS_063 1 1 2 37 2.208015e+02 MilkyWay.bmp Riprolls.bmp 12 11 0 x 1 999 999.000000 9 14 2.066667 2.026667 
BMS_063 1 1 2 38 2.268038e+02 PopTartsCinnamon.bmp FrootLoops.bmp 22 21 0 y 2 1 1.328081 42 49 1.553333 1.213333 
BMS_063 1 1 2 39 2.328061e+02 MilkyWay.bmp CheesyDoritos.bmp 12 11 0 y 1 1 1.199776 9 18 2.066667 1.986667 
BMS_063 1 1 2 40 2.388084e+02 FrootLoops.bmp Laysclassic.bmp 21 22 1 b 2 1 0.813478 49 40 1.213333 1.613333 
BMS_063 1 1 2 41 2.448107e+02 Hersheymilk_several.bmp PopTartsCinnamon.bmp 21 22 1 b 2 1 1.166211 39 42 1.626667 1.553333 
BMS_063 1 1 2 42 2.508130e+02 Sourpatch.bmp CheesyDoritos.bmp 12 11 0 y 1 1 0.986906 11 18 2.040000 1.986667 
BMS_063 1 1 2 43 2.568153e+02 MilkyWay.bmp Crunch.bmp 12 11 0 y 1 1 0.974573 9 12 2.066667 2.033333 
BMS_063 1 1 2 44 2.628176e+02 Crunch.bmp Sourpatch.bmp 11 12 1 b 1 1 1.064266 12 11 2.033333 2.040000 
BMS_063 1 1 2 45 2.688033e+02 CheesyDoritos.bmp Butterfinger.bmp 11 12 1 b 1 1 1.005682 18 15 1.986667 2.006667 
BMS_063 1 1 2 46 2.748051e+02 CheesyDoritos.bmp ChipsAhoy_small.bmp 11 12 1 y 1 0 0.992765 18 17 1.986667 2.000000 
BMS_063 1 1 2 47 2.808078e+02 Butterfinger.bmp Crunch.bmp 12 11 0 y 1 1 0.913976 15 12 2.006667 2.033333 
BMS_063 1 1 2 48 2.868268e+02 PopTartsCinnamon.bmp Doritosranch.bmp 22 21 0 y 2 1 1.284070 42 43 1.553333 1.520000 
BMS_063 1 1 2 49 2.928125e+02 Milkduds.bmp Doritosranch.bmp 22 21 0 y 2 1 1.526444 46 43 1.500000 1.520000 
BMS_063 1 1 2 50 2.988148e+02 Riprolls.bmp Sourpatch.bmp 11 12 1 b 1 1 1.664148 14 11 2.026667 2.040000 
BMS_063 1 1 2 51 3.048171e+02 PopTartsCinnamon.bmp Laffytaffyred_one.bmp 22 21 0 b 2 0 0.876784 42 45 1.553333 1.500000 
BMS_063 1 1 2 52 3.108027e+02 Milkduds.bmp Hersheymilk_several.bmp 22 21 0 y 2 1 1.108183 46 39 1.500000 1.626667 
BMS_063 1 1 2 53 3.168050e+02 Crunch.bmp ChipsAhoy_small.bmp 11 12 1 b 1 1 0.898849 12 17 2.033333 2.000000 
BMS_063 1 1 2 54 3.228073e+02 FrootLoops.bmp Funyuns_small.bmp 21 22 1 b 2 1 0.798589 49 48 1.213333 1.306667 
BMS_063 1 1 2 55 3.288096e+02 Goldfish.bmp Sourpatch.bmp 11 12 1 b 1 1 1.042283 8 11 2.146667 2.040000 
BMS_063 1 1 2 56 3.348119e+02 Butterfinger.bmp Riprolls.bmp 12 11 0 x 1 999 999.000000 15 14 2.006667 2.026667 
BMS_063 1 1 2 57 3.408142e+02 ChipsAhoy_small.bmp Goldfish.bmp 12 11 0 b 1 0 1.294671 17 8 2.000000 2.146667 
BMS_063 1 1 2 58 3.468165e+02 ChipsAhoy_small.bmp Riprolls.bmp 12 11 0 b 1 0 0.918377 17 14 2.000000 2.026667 
BMS_063 1 1 2 59 3.528022e+02 Laffytaffyred_one.bmp Laysclassic.bmp 21 22 1 y 2 0 0.854739 45 40 1.500000 1.613333 
BMS_063 1 1 2 60 3.588045e+02 Hersheymilk_several.bmp Laysclassic.bmp 21 22 1 b 2 1 0.754434 39 40 1.626667 1.613333 
