subjid scanner order block runtrial onsettime ImageLeft ImageRight TypeLeft TypeRight IsLefthigh Response PairType Outcome RT bidIndexLeft bidIndexRight bidLeft bidRight
BMS_087 1 1 2 35 2.088136e+02 FamousAmos_small.bmp CheesyDoritos.bmp 11 12 1 y 1 0 1.188766 8 11 2.520000 2.473333 
BMS_087 1 1 2 36 2.148160e+02 Skittles.bmp TeddyGrahamschocolate.bmp 12 11 0 y 1 1 0.985425 15 18 2.013333 1.760000 
BMS_087 1 1 2 37 2.208016e+02 Nutterbutter.bmp FamousAmos_small.bmp 12 11 0 y 1 1 1.058837 17 8 1.826667 2.520000 
BMS_087 1 1 2 38 2.268372e+02 PringlesRed.bmp BabyRuth.bmp 21 22 1 b 2 1 1.094179 43 48 0.846667 0.506667 
BMS_087 1 1 2 39 2.328062e+02 SourSkittles.bmp BabyRuth.bmp 21 22 1 b 2 1 1.326217 45 48 0.566667 0.506667 
BMS_087 1 1 2 40 2.388085e+02 Ghiradelli_milk_Almonds.bmp Laysclassic.bmp 21 22 1 b 2 1 1.174867 39 46 1.020000 0.560000 
BMS_087 1 1 2 41 2.448108e+02 Skittles.bmp Ghiradelli_milk.bmp 12 11 0 y 1 1 1.092609 15 14 2.013333 2.013333 
BMS_087 1 1 2 42 2.508131e+02 Redvines_small.bmp PringlesRed.bmp 22 21 0 b 2 0 1.357299 40 43 1.020000 0.846667 
BMS_087 1 1 2 43 2.568154e+02 Skittles.bmp FamousAmos_small.bmp 12 11 0 y 1 1 0.964991 15 8 2.013333 2.520000 
BMS_087 1 1 2 44 2.628177e+02 CheesyDoritos.bmp TeddyGrahamschocolate.bmp 12 11 0 b 1 0 1.797641 11 18 2.473333 1.760000 
BMS_087 1 1 2 45 2.688034e+02 Ghiradelli_milk_Almonds.bmp Slimjim.bmp 21 22 1 b 2 1 1.272000 39 42 1.020000 1.013333 
BMS_087 1 1 2 46 2.748057e+02 Laysclassic.bmp PringlesRed.bmp 22 21 0 y 2 1 1.138737 46 43 0.560000 0.846667 
BMS_087 1 1 2 47 2.808080e+02 Chocolate_mm.bmp Nutterbutter.bmp 11 12 1 b 1 1 1.030403 12 17 2.420000 1.826667 
BMS_087 1 1 2 48 2.868103e+02 TeddyGrahamschocolate.bmp Toberlorone.bmp 11 12 1 b 1 1 1.220125 18 9 1.760000 2.506667 
BMS_087 1 1 2 49 2.928126e+02 Laysclassic.bmp SourSkittles.bmp 22 21 0 y 2 1 1.295818 46 45 0.560000 0.566667 
BMS_087 1 1 2 50 2.988149e+02 CheesyDoritos.bmp Ghiradelli_milk.bmp 12 11 0 b 1 0 1.210515 11 14 2.473333 2.013333 
BMS_087 1 1 2 51 3.048172e+02 Redvines_small.bmp SourSkittles.bmp 22 21 0 b 2 0 1.119211 40 45 1.020000 0.566667 
BMS_087 1 1 2 52 3.108028e+02 Hersheymilk_several.bmp Slimjim.bmp 21 22 1 b 2 1 1.167569 49 42 0.506667 1.013333 
BMS_087 1 1 2 53 3.168051e+02 SourSkittles.bmp Slimjim.bmp 21 22 1 b 2 1 1.156211 45 42 0.566667 1.013333 
BMS_087 1 1 2 54 3.228074e+02 Ghiradelli_milk_Almonds.bmp BabyRuth.bmp 21 22 1 b 2 1 1.136949 39 48 1.020000 0.506667 
BMS_087 1 1 2 55 3.288097e+02 Toberlorone.bmp Ghiradelli_milk.bmp 12 11 0 b 1 0 1.399659 9 14 2.506667 2.013333 
BMS_087 1 1 2 56 3.348121e+02 Nutterbutter.bmp Ghiradelli_milk.bmp 12 11 0 y 1 1 1.101309 17 14 1.826667 2.013333 
BMS_087 1 1 2 57 3.408144e+02 Slimjim.bmp PringlesRed.bmp 22 21 0 y 2 1 1.206993 42 43 1.013333 0.846667 
BMS_087 1 1 2 58 3.468167e+02 CheesyDoritos.bmp Chocolate_mm.bmp 12 11 0 b 1 0 1.173729 11 12 2.473333 2.420000 
BMS_087 1 1 2 59 3.528023e+02 Hersheymilk_several.bmp Laysclassic.bmp 21 22 1 b 2 1 1.033098 49 46 0.506667 0.560000 
BMS_087 1 1 2 60 3.588047e+02 Hersheymilk_several.bmp BabyRuth.bmp 21 22 1 b 2 1 0.909755 49 48 0.506667 0.506667 
BMS_087 1 1 2 61 3.648070e+02 FamousAmos_small.bmp Toberlorone.bmp 11 12 1 b 1 1 1.165437 8 9 2.520000 2.506667 
BMS_087 1 1 2 62 3.708092e+02 Ghiradelli_milk_Almonds.bmp Redvines_small.bmp 21 22 1 y 2 0 1.161192 39 40 1.020000 1.020000 
BMS_087 1 1 2 63 3.768116e+02 Chocolate_mm.bmp Skittles.bmp 11 12 1 b 1 1 1.062837 12 15 2.420000 2.013333 
BMS_087 1 1 2 64 3.828139e+02 Hersheymilk_several.bmp Redvines_small.bmp 21 22 1 b 2 1 1.182519 49 40 0.506667 1.020000 
