subjid test_comp runnum runtrial itemname question onsettime RT response fixationtime bidindex itemnameIndex bid 
BMS_093 arizona 2 1 Oreos.bmp 2 4.801846e+00 1.789809e+00 y 8.40 10 38 1.606667
BMS_093 arizona 2 2 PeanutMMs.bmp 3 1.440554e+01 2.452129e+00 y 18.01 30 40 1.120000
BMS_093 arizona 2 3 Crunch.bmp 1 2.400919e+01 1.515483e+00 y 27.61 35 12 0.920000
BMS_093 arizona 2 4 ChipsAhoy_small.bmp 3 3.361288e+01 3.144773e+00 g 37.21 31 10 1.093333
BMS_093 arizona 2 5 PeanutMMs.bmp 1 4.321662e+01 2.084058e+00 y 46.82 30 40 1.120000
BMS_093 arizona 2 6 FlamingCheetos.bmp 3 5.280364e+01 1.864052e+00 y 56.41 32 17 1.080000
BMS_093 arizona 2 7 3Musketeers.bmp 1 6.240733e+01 1.243352e+00 b 66.01 13 2 1.373333
BMS_093 arizona 2 8 Cheetos.bmp 2 7.201102e+01 1.936649e+00 y 75.61 26 8 1.166667
BMS_093 arizona 2 9 PringlesRed.bmp 1 8.161471e+01 2.341966e+00 r 85.22 53 43 0.086667
BMS_093 arizona 2 10 Redvines_small.bmp 2 9.120173e+01 1.752949e+00 y 94.80 25 44 1.186667
BMS_093 arizona 2 11 Hersheymilk_several.bmp 2 1.008054e+02 1.651262e+00 b 104.41 47 26 0.393333
BMS_093 arizona 2 12 Redvines_small.bmp 3 1.104091e+02 3.041605e+00 r 114.01 25 44 1.186667
BMS_093 arizona 2 13 CheesyDoritos.bmp 3 1.200128e+02 2.150911e+00 y 123.61 29 7 1.120000
BMS_093 arizona 2 14 ChipsAhoy_small.bmp 1 1.296165e+02 2.499179e+00 y 133.20 31 10 1.093333
BMS_093 arizona 2 15 PeanutMMs.bmp 2 1.392035e+02 1.418200e+00 y 142.80 30 40 1.120000
BMS_093 arizona 2 16 PringlesRed.bmp 3 1.488072e+02 3.015517e+00 r 152.41 53 43 0.086667
BMS_093 arizona 2 17 RitzBitz2.bmp 2 1.584109e+02 1.371812e+00 y 162.01 44 47 0.740000
BMS_093 arizona 2 18 Skittles.bmp 2 1.680146e+02 1.176125e+00 y 171.62 7 48 1.660000
BMS_093 arizona 2 19 FlamingCheetos.bmp 2 1.776016e+02 1.035054e+00 y 181.20 32 17 1.080000
BMS_093 arizona 2 20 PopTartsStrawberry.bmp 1 1.872053e+02 3.249416e+00 y 190.81 28 42 1.133333
BMS_093 arizona 2 21 Toberlorone.bmp 3 1.968090e+02 1.654667e+00 r 200.41 4 54 1.800000
BMS_093 arizona 2 22 Twix.bmp 2 2.064127e+02 1.640952e+00 b 210.01 16 55 1.360000
BMS_093 arizona 2 23 BabyRuth.bmp 2 2.160164e+02 1.575300e+00 b 219.62 19 5 1.306667
BMS_093 arizona 2 24 Slimjim.bmp 2 2.256034e+02 1.549314e+00 b 229.20 56 49 0.013333
BMS_093 arizona 2 25 FlamingCheetos.bmp 1 2.352071e+02 2.687644e+00 g 238.81 32 17 1.080000
BMS_093 arizona 2 26 Toberlorone.bmp 1 2.448108e+02 1.352895e+00 b 248.41 4 54 1.800000
BMS_093 arizona 2 27 PopTartsStrawberry.bmp 2 2.544145e+02 1.328208e+00 b 258.02 28 42 1.133333
BMS_093 arizona 2 28 Doritosranch.bmp 3 2.640015e+02 1.658188e+00 b 267.60 50 13 0.220000
BMS_093 arizona 2 29 PopTartsCinnamon.bmp 2 2.736052e+02 1.462493e+00 b 277.21 22 41 1.266667
BMS_093 arizona 2 30 PopTartsStrawberry.bmp 3 2.832089e+02 2.152815e+00 g 286.81 28 42 1.133333
BMS_093 arizona 2 31 ChipsAhoy_small.bmp 2 2.928126e+02 1.768119e+00 y 296.41 31 10 1.093333
BMS_093 arizona 2 32 Redvines_small.bmp 1 3.024162e+02 3.105471e+00 y 306.02 25 44 1.186667
BMS_093 arizona 2 33 Oreos.bmp 3 3.120033e+02 1.619407e+00 y 315.60 10 38 1.606667
BMS_093 arizona 2 34 Hersheymilk_several.bmp 3 3.216070e+02 1.807755e+00 g 325.21 47 26 0.393333
BMS_093 arizona 2 35 Cheetos.bmp 1 3.312106e+02 2.238068e+00 b 334.81 26 8 1.166667
BMS_093 arizona 2 36 Doritosranch.bmp 1 3.408144e+02 1.358324e+00 r 344.42 50 13 0.220000
