subjid runtrial onsettime Name resp_beep RT order
BMS_072 1 1.028828e+00 Laysclassic.bmp 1 3.426441e+00 2 
BMS_072 2 6.022532e+00 Dots_one.bmp 1 8.887358e-01 2 
BMS_072 3 8.444186e+00 Almondjoy.bmp 1 8.110829e-01 2 
BMS_072 4 1.078277e+01 Goldfish.bmp 1 1.080499e+00 2 
BMS_072 5 1.338837e+01 MilkyWay.bmp 0 1.386896e+00 2 
BMS_072 6 1.631138e+01 Nutterbutter.bmp 1 1.031892e+00 2 
BMS_072 7 1.886714e+01 PeanutMMs.bmp 1 6.680950e-01 2 
BMS_072 8 2.107105e+01 AnimalCrackers.bmp 1 1.336221e+00 2 
BMS_072 9 2.394442e+01 CheesyDoritos.bmp 1 1.622845e+00 2 
BMS_072 10 2.710122e+01 Chocolate_mm.bmp 1 8.740516e-01 2 
BMS_072 11 2.950575e+01 Milkduds.bmp 1 1.213521e+00 2 
BMS_072 12 3.224563e+01 MrGoodbar.bmp 1 9.456401e-01 2 
BMS_072 13 3.471724e+01 Hersheykisses.bmp 0 8.900246e-01 2 
BMS_072 14 3.713950e+01 ChipsAhoy_small.bmp 0 6.437675e-01 2 
BMS_072 15 3.931084e+01 FlamingCheetos.bmp 1 7.444236e-01 2 
BMS_072 16 4.158240e+01 Skittles.bmp 1 1.152843e+00 2 
BMS_072 17 4.427149e+01 Milano.bmp 1 9.997802e-01 2 
BMS_072 18 4.681028e+01 Slimjim.bmp 0 1.444991e+00 2 
BMS_072 19 4.978338e+01 FrootLoops.bmp 1 1.295884e+00 2 
BMS_072 20 5.260609e+01 Butterfinger.bmp 1 8.011757e-01 2 
BMS_072 21 5.494447e+01 Crunch.bmp 1 2.433448e+00 2 
BMS_072 22 5.890327e+01 PringlesRed.bmp 1 7.386248e-01 2 
BMS_072 23 6.117453e+01 Ghiradelli_milk_Almonds.bmp 1 1.275364e+00 2 
BMS_072 24 6.398062e+01 Whatchamacallit.bmp 1 7.492750e-01 2 
BMS_072 25 6.626883e+01 redvines_small.bmp 1 6.370626e-01 2 
BMS_072 26 6.844022e+01 PopTartsStrawberry.bmp 1 8.176679e-01 2 
BMS_072 27 7.079529e+01 Keeblerfudgestripes.bmp 1 7.906085e-01 2 
BMS_072 28 7.311698e+01 3Musketeers.bmp 1 2.943850e+00 2 
BMS_072 29 7.759326e+01 Doritosranch.bmp 1 8.115089e-01 2 
BMS_072 30 7.993164e+01 Snickers.bmp 1 1.505129e+00 2 
BMS_072 31 8.297150e+01 Oreos.bmp 1 7.052616e-01 2 
BMS_072 32 8.520966e+01 PopTartsCinnamon.bmp 1 5.151129e-01 2 
BMS_072 33 8.726407e+01 Reeses.bmp 0 7.886928e-01 2 
BMS_072 34 8.958530e+01 RitzBitz2.bmp 1 7.554694e-01 2 
BMS_072 35 9.187404e+01 Funyuns_small.bmp 1 8.747282e-01 2 
BMS_072 36 9.427918e+01 Cheetos.bmp 1 7.415866e-01 2 
BMS_072 37 9.655070e+01 Sourpatch.bmp 0 1.478067e+00 2 
BMS_072 38 9.955741e+01 Ghiradelli_milk.bmp 1 1.055357e+00 2 
BMS_072 39 1.021461e+02 Hersheymilk_several.bmp 1 2.594273e+00 2 
BMS_072 40 1.062717e+02 100grand_small.bmp 1 9.807277e-01 2 
BMS_072 41 1.087774e+02 Jollyrancherred.bmp 1 7.150374e-01 2 
BMS_072 42 1.110318e+02 Laffytaffyred_one.bmp 1 5.646198e-01 2 
BMS_072 43 1.131198e+02 Fritos.bmp 1 1.348642e+00 2 
BMS_072 44 1.159926e+02 TeddyGrahamschocolate.bmp 1 2.722556e+00 2 
BMS_072 45 1.202518e+02 Granolabar.bmp 1 9.913803e-01 2 
BMS_072 46 1.227738e+02 Toberlorone.bmp 1 9.413071e-01 2 
BMS_072 47 1.252460e+02 KitKat_small.bmp 0 3.103492e+00 2 
BMS_072 48 1.298892e+02 BabyRuth.bmp 1 9.163383e-01 2 
BMS_072 49 1.323449e+02 Cheezits.bmp 1 6.846620e-01 2 
BMS_072 50 1.345662e+02 Twix.bmp 0 9.112991e-01 2 
BMS_072 51 1.370045e+02 Lollipopred.bmp 1 5.770180e-01 2 
BMS_072 52 1.391090e+02 SourSkittles.bmp 1 9.524840e-01 2 
BMS_072 53 1.415977e+02 Riprolls.bmp 1 5.197993e-01 2 
BMS_072 54 1.436521e+02 FigNewton_small.bmp 1 6.013991e-01 2 
BMS_072 55 1.457901e+02 PayDay.bmp 1 4.554306e-01 2 
BMS_072 56 1.477777e+02 FamousAmos_small.bmp 1 7.318263e-01 2 
