subjid test_comp runnum runtrial itemname question onsettime RT response fixationtime bidindex itemnameIndex bid 
BMS_069 arizona 2 1 Nutterbutter.bmp 3 4.801846e+00 1.852922e+00 y 8.40 13 37 1.133333
BMS_069 arizona 2 2 Nutterbutter.bmp 1 1.440550e+01 1.837280e+00 b 18.01 13 37 1.133333
BMS_069 arizona 2 3 KitKat_small.bmp 1 2.400919e+01 1.987584e+00 b 27.61 35 29 0.986667
BMS_069 arizona 2 4 FamousAmos_small.bmp 2 3.361288e+01 1.422849e+00 y 37.21 32 15 1.000000
BMS_069 arizona 2 5 Ghiradelli_milk.bmp 3 4.321662e+01 1.726062e+00 g 46.80 1 21 1.486667
BMS_069 arizona 2 6 Slimjim.bmp 2 5.280364e+01 1.426090e+00 b 56.41 31 49 1.006667
BMS_069 arizona 2 7 Hersheymilk_several.bmp 3 6.240733e+01 2.213358e+00 g 66.01 47 26 0.780000
BMS_069 arizona 2 8 CheesyDoritos.bmp 3 7.201098e+01 1.469790e+00 y 75.61 30 7 1.006667
BMS_069 arizona 2 9 Butterfinger.bmp 3 8.161467e+01 1.984079e+00 r 85.22 25 6 1.020000
BMS_069 arizona 2 10 Riprolls.bmp 2 9.120173e+01 1.961051e+00 b 94.80 22 46 1.040000
BMS_069 arizona 2 11 KitKat_small.bmp 2 1.008054e+02 2.165353e+00 y 104.41 35 29 0.986667
BMS_069 arizona 2 12 100grand_small.bmp 1 1.104091e+02 1.514631e+00 y 114.01 38 1 0.940000
BMS_069 arizona 2 13 Almondjoy.bmp 3 1.200128e+02 1.577019e+00 g 123.61 44 3 0.860000
BMS_069 arizona 2 14 Cheezits.bmp 1 1.296165e+02 1.785274e+00 y 133.22 19 9 1.066667
BMS_069 arizona 2 15 SourSkittles.bmp 3 1.392035e+02 3.204290e+00 g 142.80 4 51 1.326667
BMS_069 arizona 2 16 Ghiradelli_milk.bmp 1 1.488072e+02 2.398506e+00 b 152.41 1 21 1.486667
BMS_069 arizona 2 17 PopTartsCinnamon.bmp 1 1.584109e+02 9.649176e-01 b 162.01 16 41 1.086667
BMS_069 arizona 2 18 AnimalCrackers.bmp 3 1.680146e+02 2.511223e+00 b 171.62 50 4 0.560000
BMS_069 arizona 2 19 PopTartsStrawberry.bmp 3 1.776016e+02 1.567207e+00 g 181.20 29 42 1.013333
BMS_069 arizona 2 20 Butterfinger.bmp 2 1.872053e+02 1.328458e+00 b 190.81 25 6 1.020000
BMS_069 arizona 2 21 Lollipopred.bmp 1 1.968090e+02 1.849792e+00 g 200.41 56 32 0.420000
BMS_069 arizona 2 22 Toberlorone.bmp 2 2.064127e+02 2.056049e+00 y 210.01 10 54 1.193333
BMS_069 arizona 2 23 Slimjim.bmp 1 2.160164e+02 1.468408e+00 y 219.62 31 49 1.006667
BMS_069 arizona 2 24 ChipsAhoy_small.bmp 3 2.256034e+02 2.398425e+00 r 229.20 26 10 1.020000
BMS_069 arizona 2 25 100grand_small.bmp 3 2.352071e+02 1.680735e+00 b 238.81 38 1 0.940000
BMS_069 arizona 2 26 Cheezits.bmp 2 2.448108e+02 1.189040e+00 y 248.41 19 9 1.066667
BMS_069 arizona 2 27 Almondjoy.bmp 1 2.544144e+02 1.977358e+00 g 258.02 44 3 0.860000
BMS_069 arizona 2 28 TeddyGrahamschocolate.bmp 1 2.640182e+02 1.664612e+00 y 267.60 41 53 0.900000
BMS_069 arizona 2 29 PopTartsCinnamon.bmp 3 2.736052e+02 1.789644e+00 g 277.21 16 41 1.086667
BMS_069 arizona 2 30 Butterfinger.bmp 1 2.832089e+02 1.655905e+00 y 286.83 25 6 1.020000
BMS_069 arizona 2 31 Lollipopred.bmp 2 2.928125e+02 1.575266e+00 y 296.41 56 32 0.420000
BMS_069 arizona 2 32 Slimjim.bmp 3 3.024162e+02 1.708612e+00 g 306.02 31 49 1.006667
BMS_069 arizona 2 33 Twix.bmp 3 3.120033e+02 1.173480e+00 y 315.60 7 55 1.226667
BMS_069 arizona 2 34 FamousAmos_small.bmp 3 3.216070e+02 1.674820e+00 g 325.21 32 15 1.000000
BMS_069 arizona 2 35 PopTartsStrawberry.bmp 2 3.312107e+02 1.331126e+00 b 334.81 29 42 1.013333
BMS_069 arizona 2 36 Twix.bmp 2 3.408143e+02 1.006480e+00 b 344.42 7 55 1.226667
