subjid runtrial onsettime Name resp_beep RT order
BMS_084 1 1.032373e+00 Butterfinger.bmp 1 3.046516e+00 2 
BMS_084 2 5.643013e+00 TeddyGrahamschocolate.bmp 1 1.091880e+00 2 
BMS_084 3 8.265472e+00 PayDay.bmp 1 1.541396e+00 2 
BMS_084 4 1.133854e+01 Ghiradelli_milk_Almonds.bmp 1 2.420344e+00 2 
BMS_084 5 1.529710e+01 RitzBitz2.bmp 1 1.597780e+00 2 
BMS_084 6 1.842047e+01 Snickers.bmp 1 1.554431e+00 2 
BMS_084 7 2.151077e+01 ChipsAhoy_small.bmp 1 1.048117e+00 2 
BMS_084 8 2.408293e+01 MilkyWay.bmp 1 1.331953e+00 2 
BMS_084 9 2.693884e+01 Hersheymilk_several.bmp 1 1.260045e+00 2 
BMS_084 10 2.972857e+01 Nutterbutter.bmp 1 7.583235e-01 2 
BMS_084 11 3.201645e+01 Whatchamacallit.bmp 0 1.854439e+00 2 
BMS_084 12 3.540706e+01 CheesyDoritos.bmp 1 1.447825e+00 2 
BMS_084 13 3.838014e+01 Oreos.bmp 1 1.274741e+00 2 
BMS_084 14 4.118633e+01 Hersheykisses.bmp 1 9.805594e-01 2 
BMS_084 15 4.369157e+01 Dots_one.bmp 1 2.763319e+00 2 
BMS_084 16 4.798433e+01 Laffytaffyred_one.bmp 1 6.705503e-01 2 
BMS_084 17 5.018929e+01 FlamingCheetos.bmp 1 1.113598e+00 2 
BMS_084 18 5.282789e+01 Granolabar.bmp 1 1.026994e+00 2 
BMS_084 19 5.538341e+01 Slimjim.bmp 1 1.415447e+00 2 
BMS_084 20 5.832333e+01 PeanutMMs.bmp 1 1.067552e+00 2 
BMS_084 21 6.092848e+01 AnimalCrackers.bmp 0 2.094409e+00 2 
BMS_084 22 6.455356e+01 Reeses.bmp 1 1.237324e+00 2 
BMS_084 23 6.732579e+01 PopTartsStrawberry.bmp 1 1.577094e+00 2 
BMS_084 24 7.043191e+01 Milano.bmp 1 9.109596e-01 2 
BMS_084 25 7.287103e+01 Ghiradelli_milk.bmp 1 1.095851e+00 2 
BMS_084 26 7.549333e+01 3Musketeers.bmp 1 3.065562e+00 2 
BMS_084 27 8.008654e+01 Cheetos.bmp 1 9.603462e-01 2 
BMS_084 28 8.257530e+01 Funyuns_small.bmp 1 1.983582e+00 2 
BMS_084 29 8.608284e+01 SourSkittles.bmp 1 1.228046e+00 2 
BMS_084 30 8.883878e+01 Almondjoy.bmp 1 1.464159e+00 2 
BMS_084 31 9.182855e+01 BabyRuth.bmp 1 1.434380e+00 2 
BMS_084 32 9.480162e+01 Riprolls.bmp 0 1.261275e+00 2 
BMS_084 33 9.759095e+01 redvines_small.bmp 1 8.079398e-01 2 
BMS_084 34 9.992932e+01 Goldfish.bmp 0 2.269572e+00 2 
BMS_084 35 1.037375e+02 PopTartsCinnamon.bmp 0 7.893992e-01 2 
BMS_084 36 1.060595e+02 Laysclassic.bmp 1 1.099422e+00 2 
BMS_084 37 1.086815e+02 Skittles.bmp 1 6.933946e-01 2 
BMS_084 38 1.109029e+02 Doritosranch.bmp 0 9.999695e-01 2 
BMS_084 39 1.134417e+02 Fritos.bmp 1 8.691476e-01 2 
BMS_084 40 1.158466e+02 MrGoodbar.bmp 0 1.512296e+00 2 
BMS_084 41 1.188868e+02 Crunch.bmp 1 6.880917e-01 2 
BMS_084 42 1.211082e+02 Milkduds.bmp 1 9.466431e-01 2 
BMS_084 43 1.235802e+02 Sourpatch.bmp 1 5.546658e-01 2 
BMS_084 44 1.256681e+02 Cheezits.bmp 1 1.754830e+00 2 
BMS_084 45 1.289585e+02 Jollyrancherred.bmp 1 1.072414e+00 2 
BMS_084 46 1.315641e+02 KitKat_small.bmp 1 7.707951e-01 2 
BMS_084 47 1.338691e+02 Keeblerfudgestripes.bmp 1 8.658313e-01 2 
BMS_084 48 1.362742e+02 FamousAmos_small.bmp 0 6.858180e+00 2 
BMS_084 49 1.446587e+02 Lollipopred.bmp 1 5.457716e-01 2 
BMS_084 50 1.467302e+02 Twix.bmp 1 4.582399e-01 2 
BMS_084 51 1.487176e+02 Chocolate_mm.bmp 1 6.468077e-01 2 
BMS_084 52 1.508890e+02 Toberlorone.bmp 1 6.993863e-01 2 
BMS_084 53 1.531272e+02 FrootLoops.bmp 1 2.773240e+00 2 
BMS_084 54 1.574367e+02 FigNewton_small.bmp 0 9.037343e-01 2 
BMS_084 55 1.598750e+02 100grand_small.bmp 1 9.613800e-01 2 
BMS_084 56 1.623637e+02 PringlesRed.bmp 0 1.312752e+00 2 
