subjid test_comp runnum runtrial itemname question onsettime RT response fixationtime bidindex itemnameIndex bid 
BMS_084 arizona 2 1 Milano.bmp 1 4.801888e+00 1.747441e+00 b 8.40 1 33 2.033333
BMS_084 arizona 2 2 PringlesRed.bmp 1 1.440558e+01 1.613755e+00 y 18.01 16 43 1.033333
BMS_084 arizona 2 3 PayDay.bmp 2 2.400927e+01 1.770066e+00 b 27.61 47 39 0.053333
BMS_084 arizona 2 4 Ghiradelli_milk.bmp 1 3.361297e+01 1.855379e+00 g 37.21 22 21 0.753333
BMS_084 arizona 2 5 Cheetos.bmp 3 4.321666e+01 2.808671e+00 g 46.80 32 8 0.460000
BMS_084 arizona 2 6 Reeses.bmp 2 5.280364e+01 2.481697e+00 b 56.41 7 45 1.493333
BMS_084 arizona 2 7 PayDay.bmp 3 6.240737e+01 3.201974e+00 y 66.01 47 39 0.053333
BMS_084 arizona 2 8 PeanutMMs.bmp 3 7.201106e+01 1.686284e+00 y 75.61 13 40 1.040000
BMS_084 arizona 2 9 Fritos.bmp 1 8.161471e+01 2.050637e+00 r 85.22 26 18 0.620000
BMS_084 arizona 2 10 Sourpatch.bmp 1 9.120177e+01 2.138573e+00 g 94.80 30 52 0.520000
BMS_084 arizona 2 11 Ghiradelli_milk_Almonds.bmp 3 1.008054e+02 3.600000e+00 x 104.44 27 22 0.553333
BMS_084 arizona 2 12 Hersheykisses.bmp 2 1.104092e+02 2.242182e+00 b 114.01 35 25 0.086667
BMS_084 arizona 2 13 Milano.bmp 2 1.200129e+02 2.938465e+00 y 123.61 1 33 2.033333
BMS_084 arizona 2 14 PringlesRed.bmp 2 1.296165e+02 1.697844e+00 y 133.20 16 43 1.033333
BMS_084 arizona 2 15 Dots_one.bmp 1 1.392036e+02 3.600000e+00 x 142.84 50 14 0.046667
BMS_084 arizona 2 16 Hersheykisses.bmp 3 1.488072e+02 2.269139e+00 g 152.41 35 25 0.086667
BMS_084 arizona 2 17 TeddyGrahamschocolate.bmp 3 1.584109e+02 1.691397e+00 r 162.01 28 53 0.540000
BMS_084 arizona 2 18 ChipsAhoy_small.bmp 1 1.680146e+02 1.808783e+00 y 171.62 4 10 1.513333
BMS_084 arizona 2 19 Fritos.bmp 2 1.776017e+02 1.923661e+00 y 181.20 26 18 0.620000
BMS_084 arizona 2 20 Crunch.bmp 1 1.872054e+02 1.490005e+00 r 190.81 41 12 0.066667
BMS_084 arizona 2 21 ChipsAhoy_small.bmp 3 1.968090e+02 2.750273e+00 g 200.41 4 10 1.513333
BMS_084 arizona 2 22 PeanutMMs.bmp 1 2.064127e+02 1.315620e+00 y 210.01 13 40 1.040000
BMS_084 arizona 2 23 PeanutMMs.bmp 2 2.160164e+02 1.934925e+00 y 219.62 13 40 1.040000
BMS_084 arizona 2 24 PayDay.bmp 1 2.256034e+02 2.223946e+00 r 229.20 47 39 0.053333
BMS_084 arizona 2 25 FamousAmos_small.bmp 1 2.352071e+02 1.480269e+00 b 238.81 10 15 1.046667
BMS_084 arizona 2 26 TeddyGrahamschocolate.bmp 1 2.448108e+02 2.089468e+00 y 248.41 28 53 0.540000
BMS_084 arizona 2 27 Ghiradelli_milk_Almonds.bmp 1 2.544145e+02 2.709889e+00 y 258.02 27 22 0.553333
BMS_084 arizona 2 28 FamousAmos_small.bmp 3 2.640182e+02 2.269157e+00 y 267.60 10 15 1.046667
BMS_084 arizona 2 29 Reeses.bmp 1 2.736052e+02 1.823077e+00 y 277.21 7 45 1.493333
BMS_084 arizona 2 30 Cheetos.bmp 1 2.832089e+02 2.860444e+00 y 286.81 32 8 0.460000
BMS_084 arizona 2 31 Granolabar.bmp 2 2.928126e+02 2.733755e+00 y 296.41 19 24 0.806667
BMS_084 arizona 2 32 Jollyrancherred.bmp 3 3.024163e+02 2.550053e+00 r 306.02 29 27 0.526667
BMS_084 arizona 2 33 PringlesRed.bmp 3 3.120033e+02 2.598081e+00 g 315.60 16 43 1.033333
BMS_084 arizona 2 34 Cheetos.bmp 2 3.216070e+02 1.871246e+00 y 325.21 32 8 0.460000
BMS_084 arizona 2 35 Lollipopred.bmp 3 3.312107e+02 2.557699e+00 r 334.81 53 32 0.040000
BMS_084 arizona 2 36 Dots_one.bmp 2 3.408144e+02 1.692017e+00 y 344.42 50 14 0.046667
