subjid scanner order block runtrial onsettime ImageLeft ImageRight TypeLeft TypeRight IsLefthigh Response PairType Outcome RT bidIndexLeft bidIndexRight bidLeft bidRight
BMS_076 1 2 1 16 9.480311e+01 Granolabar.bmp Hersheymilk_several.bmp 11 12 1 b 1 1 1.081497 17 18 1.526667 1.500000 
BMS_076 1 2 1 17 1.008054e+02 Doritosranch.bmp Laysclassic.bmp 21 22 1 b 2 1 1.392126 40 45 0.793333 0.433333 
BMS_076 1 2 1 18 1.068077e+02 Laysclassic.bmp PopTartsCinnamon.bmp 22 21 0 b 2 0 1.240913 45 46 0.433333 0.346667 
BMS_076 1 2 1 19 1.128100e+02 Granolabar.bmp TeddyGrahamschocolate.bmp 11 12 1 b 1 1 1.055561 17 8 1.526667 1.713333 
BMS_076 1 2 1 20 1.188123e+02 Doritosranch.bmp SourSkittles.bmp 21 22 1 b 2 1 1.347299 40 49 0.793333 0.253333 
BMS_076 1 2 1 21 1.248146e+02 SourSkittles.bmp PopTartsCinnamon.bmp 22 21 0 b 2 0 1.296994 49 46 0.253333 0.346667 
BMS_076 1 2 1 22 1.308169e+02 Keeblerfudgestripes.bmp Skittles.bmp 22 21 0 y 2 1 1.305686 43 48 0.540000 0.260000 
BMS_076 1 2 1 23 1.368026e+02 Keeblerfudgestripes.bmp PopTartsCinnamon.bmp 22 21 0 b 2 0 1.787008 43 46 0.540000 0.346667 
BMS_076 1 2 1 24 1.428049e+02 Lollipopred.bmp FrootLoops.bmp 21 22 1 y 2 0 1.623759 42 39 0.633333 0.800000 
BMS_076 1 2 1 25 1.488072e+02 Twix.bmp KitKat_small.bmp 12 11 0 y 1 1 1.502397 14 15 1.593333 1.566667 
BMS_076 1 2 1 26 1.548095e+02 Hersheymilk_several.bmp RitzBitz2.bmp 12 11 0 b 1 0 1.823134 18 9 1.500000 1.706667 
BMS_076 1 2 1 27 1.608118e+02 Chocolate_mm.bmp Hersheymilk_several.bmp 11 12 1 b 1 1 1.766813 11 18 1.666667 1.500000 
BMS_076 1 2 1 28 1.668141e+02 Laysclassic.bmp Skittles.bmp 22 21 0 y 2 1 1.945519 45 48 0.433333 0.260000 
BMS_076 1 2 1 29 1.728164e+02 Keeblerfudgestripes.bmp Doritosranch.bmp 22 21 0 x 2 999 999.000000 43 40 0.540000 0.793333 
BMS_076 1 2 1 30 1.788020e+02 KitKat_small.bmp Crunch.bmp 11 12 1 b 1 1 1.213567 15 12 1.566667 1.666667 
BMS_076 1 2 1 31 1.848043e+02 Crunch.bmp RitzBitz2.bmp 12 11 0 y 1 1 0.837276 12 9 1.666667 1.706667 
BMS_076 1 2 1 32 1.908067e+02 Twix.bmp RitzBitz2.bmp 12 11 0 y 1 1 0.595925 14 9 1.593333 1.706667 
BMS_076 1 2 2 33 1.968089e+02 FrootLoops.bmp PopTartsCinnamon.bmp 22 21 0 y 2 1 1.327665 39 46 0.800000 0.346667 
BMS_076 1 2 2 34 2.028113e+02 SourSkittles.bmp Skittles.bmp 22 21 0 b 2 0 1.242310 49 48 0.253333 0.260000 
BMS_076 1 2 2 35 2.088136e+02 FrootLoops.bmp Lollipopred.bmp 22 21 0 b 2 0 0.991011 39 42 0.800000 0.633333 
BMS_076 1 2 2 36 2.148159e+02 Crunch.bmp Granolabar.bmp 12 11 0 y 1 1 1.956711 12 17 1.666667 1.526667 
BMS_076 1 2 2 37 2.208015e+02 FrootLoops.bmp Skittles.bmp 22 21 0 y 2 1 1.173099 39 48 0.800000 0.260000 
BMS_076 1 2 2 38 2.268038e+02 Hersheymilk_several.bmp Chocolate_mm.bmp 12 11 0 b 1 0 1.131811 18 11 1.500000 1.666667 
BMS_076 1 2 2 39 2.328061e+02 Twix.bmp Chocolate_mm.bmp 12 11 0 b 1 0 1.047503 14 11 1.593333 1.666667 
BMS_076 1 2 2 40 2.388084e+02 Lollipopred.bmp Keeblerfudgestripes.bmp 21 22 1 y 2 0 0.584176 42 43 0.633333 0.540000 
BMS_076 1 2 2 41 2.448108e+02 RitzBitz2.bmp Crunch.bmp 11 12 1 x 1 999 999.000000 9 12 1.706667 1.666667 
BMS_076 1 2 2 42 2.508131e+02 Laysclassic.bmp Skittles.bmp 22 21 0 b 2 0 1.124522 45 48 0.433333 0.260000 
BMS_076 1 2 2 43 2.568154e+02 Crunch.bmp KitKat_small.bmp 12 11 0 y 1 1 0.691237 12 15 1.666667 1.566667 
BMS_076 1 2 2 44 2.628177e+02 Hersheymilk_several.bmp KitKat_small.bmp 12 11 0 b 1 0 0.755971 18 15 1.500000 1.566667 
BMS_076 1 2 2 45 2.688033e+02 Chocolate_mm.bmp TeddyGrahamschocolate.bmp 11 12 1 y 1 0 1.719274 11 8 1.666667 1.713333 
BMS_076 1 2 2 46 2.748056e+02 Lollipopred.bmp Laysclassic.bmp 21 22 1 y 2 0 0.796985 42 45 0.633333 0.433333 
BMS_076 1 2 2 47 2.808079e+02 Skittles.bmp Keeblerfudgestripes.bmp 21 22 1 y 2 0 1.176675 48 43 0.260000 0.540000 
BMS_076 1 2 2 48 2.868102e+02 Granolabar.bmp Hersheymilk_several.bmp 11 12 1 b 1 1 1.177408 17 18 1.526667 1.500000 
BMS_076 1 2 2 49 2.928125e+02 RitzBitz2.bmp Twix.bmp 11 12 1 b 1 1 1.197104 9 14 1.706667 1.593333 
BMS_076 1 2 2 50 2.988148e+02 Doritosranch.bmp SourSkittles.bmp 21 22 1 b 2 1 0.819804 40 49 0.793333 0.253333 
BMS_076 1 2 2 51 3.048171e+02 Twix.bmp Granolabar.bmp 12 11 0 y 1 1 0.858496 14 17 1.593333 1.526667 
BMS_076 1 2 2 52 3.108028e+02 Lollipopred.bmp SourSkittles.bmp 21 22 1 x 2 999 999.000000 42 49 0.633333 0.253333 
BMS_076 1 2 2 53 3.168051e+02 Doritosranch.bmp FrootLoops.bmp 21 22 1 b 2 1 0.696540 40 39 0.793333 0.800000 
BMS_076 1 2 2 54 3.228074e+02 SourSkittles.bmp PopTartsCinnamon.bmp 22 21 0 y 2 1 1.331202 49 46 0.253333 0.346667 
BMS_076 1 2 2 55 3.288097e+02 Keeblerfudgestripes.bmp PopTartsCinnamon.bmp 22 21 0 b 2 0 1.019929 43 46 0.540000 0.346667 
BMS_076 1 2 2 56 3.348120e+02 RitzBitz2.bmp TeddyGrahamschocolate.bmp 11 12 1 y 1 0 0.907636 9 8 1.706667 1.713333 
BMS_076 1 2 2 57 3.408143e+02 Keeblerfudgestripes.bmp Doritosranch.bmp 22 21 0 y 2 1 1.191320 43 40 0.540000 0.793333 
BMS_076 1 2 2 58 3.468166e+02 Doritosranch.bmp Laysclassic.bmp 21 22 1 y 2 0 1.371016 40 45 0.793333 0.433333 
BMS_076 1 2 2 59 3.528023e+02 Twix.bmp KitKat_small.bmp 12 11 0 y 1 1 0.976287 14 15 1.593333 1.566667 
BMS_076 1 2 2 60 3.588046e+02 PopTartsCinnamon.bmp Laysclassic.bmp 21 22 1 y 2 0 1.006058 46 45 0.346667 0.433333 
BMS_076 1 2 2 61 3.648069e+02 Chocolate_mm.bmp Crunch.bmp 11 12 1 b 1 1 1.100770 11 12 1.666667 1.666667 
BMS_076 1 2 2 62 3.708092e+02 Granolabar.bmp TeddyGrahamschocolate.bmp 11 12 1 b 1 1 1.106464 17 8 1.526667 1.713333 
BMS_076 1 2 2 63 3.768115e+02 KitKat_small.bmp TeddyGrahamschocolate.bmp 11 12 1 y 1 0 0.903111 15 8 1.566667 1.713333 
BMS_076 1 2 2 64 3.828138e+02 Hersheymilk_several.bmp RitzBitz2.bmp 12 11 0 y 1 1 1.105708 18 9 1.500000 1.706667 
