subjid test_comp runnum runtrial itemname question onsettime RT response fixationtime bidindex itemnameIndex bid 
BMS_086 arizona 2 1 Cheetos.bmp 3 4.801845e+00 1.478155e+00 y 8.40 27 8 1.973333
BMS_086 arizona 2 2 Twix.bmp 1 1.440554e+01 1.966471e+00 b 18.01 38 55 1.500000
BMS_086 arizona 2 3 Nutterbutter.bmp 3 2.400923e+01 2.367774e+00 g 27.61 26 37 1.980000
BMS_086 arizona 2 4 Jollyrancherred.bmp 2 3.361296e+01 1.922041e+00 b 37.21 56 27 0.060000
BMS_086 arizona 2 5 ChipsAhoy_small.bmp 3 4.321665e+01 1.952362e+00 y 46.80 28 10 1.966667
BMS_086 arizona 2 6 Keeblerfudgestripes.bmp 2 5.280367e+01 1.668343e+00 y 56.41 30 28 1.546667
BMS_086 arizona 2 7 Milkduds.bmp 2 6.240732e+01 1.175637e+00 y 66.01 10 34 2.026667
BMS_086 arizona 2 8 Almondjoy.bmp 1 7.201101e+01 2.362000e+00 b 75.61 13 3 2.013333
BMS_086 arizona 2 9 Jollyrancherred.bmp 1 8.161470e+01 1.698318e+00 r 85.22 56 27 0.060000
BMS_086 arizona 2 10 Goldfish.bmp 2 9.120172e+01 1.130299e+00 y 94.80 35 23 1.513333
BMS_086 arizona 2 11 100grand_small.bmp 1 1.008054e+02 2.143611e+00 y 104.41 29 1 1.546667
BMS_086 arizona 2 12 PeanutMMs.bmp 1 1.104091e+02 9.028727e-01 b 114.01 25 40 1.986667
BMS_086 arizona 2 13 ChipsAhoy_small.bmp 2 1.200128e+02 1.058182e+00 y 123.61 28 10 1.966667
BMS_086 arizona 2 14 Butterfinger.bmp 1 1.296165e+02 1.351530e+00 y 133.22 22 6 2.000000
BMS_086 arizona 2 15 Crunch.bmp 3 1.392035e+02 1.719521e+00 y 142.80 4 12 2.453333
BMS_086 arizona 2 16 BabyRuth.bmp 1 1.488072e+02 2.317794e+00 b 152.41 32 5 1.526667
BMS_086 arizona 2 17 Jollyrancherred.bmp 3 1.584109e+02 2.639132e+00 r 162.01 56 27 0.060000
BMS_086 arizona 2 18 PopTartsCinnamon.bmp 3 1.680146e+02 2.189406e+00 r 171.62 44 41 0.560000
BMS_086 arizona 2 19 Cheetos.bmp 1 1.776016e+02 1.692391e+00 b 181.20 27 8 1.973333
BMS_086 arizona 2 20 BabyRuth.bmp 3 1.872053e+02 2.564699e+00 g 190.81 32 5 1.526667
BMS_086 arizona 2 21 BabyRuth.bmp 2 1.968090e+02 1.232017e+00 b 200.41 32 5 1.526667
BMS_086 arizona 2 22 Oreos.bmp 3 2.064127e+02 1.462355e+00 y 210.01 19 38 2.006667
BMS_086 arizona 2 23 Nutterbutter.bmp 2 2.160164e+02 1.114675e+00 y 219.62 26 37 1.980000
BMS_086 arizona 2 24 Milano.bmp 1 2.256034e+02 1.301611e+00 y 229.20 16 33 2.013333
BMS_086 arizona 2 25 Sourpatch.bmp 2 2.352071e+02 1.556963e+00 y 238.81 47 52 0.520000
BMS_086 arizona 2 26 Milkduds.bmp 3 2.448108e+02 1.695270e+00 g 248.41 10 34 2.026667
BMS_086 arizona 2 27 Crunch.bmp 1 2.544145e+02 1.924544e+00 y 258.02 4 12 2.453333
BMS_086 arizona 2 28 Almondjoy.bmp 2 2.640015e+02 1.246568e+00 b 267.60 13 3 2.013333
BMS_086 arizona 2 29 Twix.bmp 3 2.736052e+02 2.362872e+00 g 277.21 38 55 1.500000
BMS_086 arizona 2 30 Ghiradelli_milk.bmp 2 2.832089e+02 1.230183e+00 b 286.81 1 21 2.973333
BMS_086 arizona 2 31 Sourpatch.bmp 1 2.928126e+02 1.924450e+00 r 296.41 47 52 0.520000
BMS_086 arizona 2 32 Milano.bmp 3 3.024162e+02 1.937806e+00 g 306.02 16 33 2.013333
BMS_086 arizona 2 33 MrGoodbar.bmp 2 3.120033e+02 1.160743e+00 b 315.60 31 36 1.533333
BMS_086 arizona 2 34 Redvines_small.bmp 2 3.216070e+02 1.710053e+00 y 325.21 53 44 0.080000
BMS_086 arizona 2 35 Nutterbutter.bmp 1 3.312106e+02 1.517404e+00 b 334.81 26 37 1.980000
BMS_086 arizona 2 36 Laffytaffyred_one.bmp 2 3.408143e+02 1.885720e+00 b 344.42 50 30 0.093333
