subjid test_comp runnum runtrial itemname question onsettime RT response fixationtime bidindex itemnameIndex bid 
BMS_075 arizona 2 1 Toberlorone.bmp 1 4.802600e+00 1.549850e+00 b 8.40 1 54 2.973333
BMS_075 arizona 2 2 Jollyrancherred.bmp 3 1.440625e+01 1.675210e+00 r 18.01 53 27 0.260000
BMS_075 arizona 2 3 PeanutMMs.bmp 2 2.400998e+01 1.130438e+00 y 27.61 56 40 0.073333
BMS_075 arizona 2 4 Goldfish.bmp 2 3.361363e+01 1.011802e+00 y 37.22 38 23 1.033333
BMS_075 arizona 2 5 Fritos.bmp 1 4.321732e+01 1.856137e+00 b 46.80 27 18 1.433333
BMS_075 arizona 2 6 PeanutMMs.bmp 1 5.280434e+01 2.026113e+00 r 56.41 56 40 0.073333
BMS_075 arizona 2 7 FrootLoops.bmp 3 6.240803e+01 2.010436e+00 r 66.01 30 19 1.326667
BMS_075 arizona 2 8 Lollipopred.bmp 2 7.201172e+01 1.850731e+00 b 75.61 47 32 0.693333
BMS_075 arizona 2 9 ChipsAhoy_small.bmp 2 8.161541e+01 1.247049e+00 y 85.22 19 10 1.713333
BMS_075 arizona 2 10 3Musketeers.bmp 1 9.120243e+01 1.533034e+00 y 94.80 28 2 1.406667
BMS_075 arizona 2 11 Fritos.bmp 3 1.008061e+02 1.726342e+00 g 104.41 27 18 1.433333
BMS_075 arizona 2 12 Hersheymilk_several.bmp 2 1.104098e+02 1.329636e+00 b 114.01 41 26 0.900000
BMS_075 arizona 2 13 Cheezits.bmp 2 1.200135e+02 1.583824e+00 y 123.61 13 9 1.773333
BMS_075 arizona 2 14 Whatchamacallit.bmp 2 1.296172e+02 1.739082e+00 b 133.20 22 56 1.693333
BMS_075 arizona 2 15 ChipsAhoy_small.bmp 3 1.392043e+02 2.332211e+00 r 142.81 19 10 1.713333
BMS_075 arizona 2 16 Laysclassic.bmp 3 1.488079e+02 2.017562e+00 g 152.41 32 31 1.313333
BMS_075 arizona 2 17 3Musketeers.bmp 2 1.584116e+02 1.441836e+00 b 162.01 28 2 1.406667
BMS_075 arizona 2 18 Fritos.bmp 2 1.680153e+02 1.130137e+00 y 171.62 27 18 1.433333
BMS_075 arizona 2 19 Lollipopred.bmp 3 1.776023e+02 2.327120e+00 r 181.20 47 32 0.693333
BMS_075 arizona 2 20 100grand_small.bmp 2 1.872060e+02 1.907465e+00 b 190.81 44 1 0.866667
BMS_075 arizona 2 21 PayDay.bmp 3 1.968097e+02 2.271722e+00 b 200.41 50 39 0.500000
BMS_075 arizona 2 22 CheesyDoritos.bmp 3 2.064134e+02 2.466093e+00 g 210.01 35 7 1.206667
BMS_075 arizona 2 23 Whatchamacallit.bmp 1 2.160171e+02 1.893304e+00 y 219.60 22 56 1.693333
BMS_075 arizona 2 24 CheesyDoritos.bmp 1 2.256041e+02 2.695381e+00 y 229.21 35 7 1.206667
BMS_075 arizona 2 25 PringlesRed.bmp 3 2.352078e+02 2.199638e+00 r 238.81 29 43 1.346667
BMS_075 arizona 2 26 PringlesRed.bmp 1 2.448115e+02 1.553013e+00 y 248.41 29 43 1.346667
BMS_075 arizona 2 27 RitzBitz2.bmp 3 2.544152e+02 2.589286e+00 r 258.02 31 47 1.320000
BMS_075 arizona 2 28 MilkyWay.bmp 1 2.640022e+02 1.746256e+00 b 267.60 10 35 1.986667
BMS_075 arizona 2 29 Cheezits.bmp 1 2.736059e+02 2.879556e+00 y 277.21 13 9 1.773333
BMS_075 arizona 2 30 Laysclassic.bmp 2 2.832096e+02 1.692889e+00 y 286.81 32 31 1.313333
BMS_075 arizona 2 31 PopTartsCinnamon.bmp 3 2.928133e+02 1.794218e+00 g 296.41 16 41 1.733333
BMS_075 arizona 2 32 Funyuns_small.bmp 3 3.024169e+02 1.409454e+00 r 306.00 25 20 1.493333
BMS_075 arizona 2 33 PringlesRed.bmp 2 3.120040e+02 1.342526e+00 y 315.61 29 43 1.346667
BMS_075 arizona 2 34 SourSkittles.bmp 1 3.216077e+02 1.923800e+00 g 325.21 26 51 1.493333
BMS_075 arizona 2 35 Lollipopred.bmp 1 3.312114e+02 1.347072e+00 g 334.81 47 32 0.693333
BMS_075 arizona 2 36 Hersheymilk_several.bmp 1 3.408151e+02 2.285317e+00 y 344.42 41 26 0.900000
