subjid test_comp runnum runtrial itemname question onsettime RT response fixationtime bidindex itemnameIndex bid 
BMS_078 arizona 1 1 Cheezits.bmp 1 4.801889e+00 2.367973e+00 b 8.40 32 9 1.073333
BMS_078 arizona 1 2 PeanutMMs.bmp 1 1.442221e+01 1.397657e+00 y 18.01 22 40 1.573333
BMS_078 arizona 1 3 Redvines_small.bmp 3 2.400927e+01 1.845613e+00 b 27.61 56 44 0.020000
BMS_078 arizona 1 4 Milano.bmp 2 3.361296e+01 2.829919e+00 y 37.21 4 33 2.966667
BMS_078 arizona 1 5 Cheezits.bmp 2 4.321661e+01 1.369267e+00 y 46.80 32 9 1.073333
BMS_078 arizona 1 6 3Musketeers.bmp 1 5.280363e+01 1.764246e+00 y 56.41 7 2 2.040000
BMS_078 arizona 1 7 PopTartsCinnamon.bmp 3 6.240736e+01 1.898517e+00 y 66.01 16 41 1.973333
BMS_078 arizona 1 8 Toberlorone.bmp 1 7.201106e+01 2.206828e+00 y 75.61 28 54 1.466667
BMS_078 arizona 1 9 Riprolls.bmp 1 8.161475e+01 2.172132e+00 g 85.22 44 46 0.800000
BMS_078 arizona 1 10 Riprolls.bmp 2 9.120177e+01 1.621123e+00 b 94.80 44 46 0.800000
BMS_078 arizona 1 11 Milano.bmp 3 1.008054e+02 1.752483e+00 y 104.41 4 33 2.966667
BMS_078 arizona 1 12 BabyRuth.bmp 2 1.104091e+02 1.475758e+00 b 114.01 25 5 1.486667
BMS_078 arizona 1 13 KitKat_small.bmp 1 1.200128e+02 1.484091e+00 b 123.61 1 29 2.993333
BMS_078 arizona 1 14 Whatchamacallit.bmp 1 1.296165e+02 2.633404e+00 g 133.22 26 56 1.486667
BMS_078 arizona 1 15 RitzBitz2.bmp 1 1.392035e+02 2.511386e+00 g 142.80 47 47 0.626667
BMS_078 arizona 1 16 RitzBitz2.bmp 2 1.488072e+02 6.776581e-01 y 152.41 47 47 0.626667
BMS_078 arizona 1 17 Almondjoy.bmp 2 1.584109e+02 1.221992e+00 b 162.01 53 3 0.026667
BMS_078 arizona 1 18 Whatchamacallit.bmp 2 1.680146e+02 1.265275e+00 b 171.62 26 56 1.486667
BMS_078 arizona 1 19 FrootLoops.bmp 2 1.776016e+02 1.368290e+00 y 181.20 31 19 1.260000
BMS_078 arizona 1 20 ChipsAhoy_small.bmp 3 1.872053e+02 1.651613e+00 y 190.81 10 10 2.026667
BMS_078 arizona 1 21 FrootLoops.bmp 1 1.968090e+02 1.936923e+00 y 200.41 31 19 1.260000
BMS_078 arizona 1 22 Oreos.bmp 2 2.064127e+02 1.254221e+00 y 210.01 13 38 2.000000
BMS_078 arizona 1 23 Milano.bmp 1 2.160164e+02 9.814554e-01 b 219.62 4 33 2.966667
BMS_078 arizona 1 24 3Musketeers.bmp 2 2.256034e+02 1.365515e+00 b 229.20 7 2 2.040000
BMS_078 arizona 1 25 Goldfish.bmp 3 2.352071e+02 1.310786e+00 y 238.81 29 23 1.440000
BMS_078 arizona 1 26 TeddyGrahamschocolate.bmp 1 2.448108e+02 2.361097e+00 y 248.41 41 53 0.886667
BMS_078 arizona 1 27 Butterfinger.bmp 2 2.544145e+02 1.049449e+00 b 258.02 27 6 1.480000
BMS_078 arizona 1 28 Butterfinger.bmp 3 2.640182e+02 1.319707e+00 y 267.60 27 6 1.480000
BMS_078 arizona 1 29 Almondjoy.bmp 1 2.736052e+02 2.130710e+00 r 277.21 53 3 0.026667
BMS_078 arizona 1 30 Toberlorone.bmp 3 2.832089e+02 2.279007e+00 y 286.81 28 54 1.466667
BMS_078 arizona 1 31 Lollipopred.bmp 3 2.928126e+02 1.163361e+00 y 296.41 35 32 1.066667
BMS_078 arizona 1 32 Oreos.bmp 1 3.024162e+02 1.563675e+00 b 306.02 13 38 2.000000
BMS_078 arizona 1 33 Whatchamacallit.bmp 3 3.120033e+02 1.491650e+00 y 315.60 26 56 1.486667
BMS_078 arizona 1 34 Almondjoy.bmp 3 3.216070e+02 1.513923e+00 y 325.21 53 3 0.026667
BMS_078 arizona 1 35 BabyRuth.bmp 3 3.312106e+02 1.718278e+00 g 334.81 25 5 1.486667
BMS_078 arizona 1 36 FrootLoops.bmp 3 3.408144e+02 2.032540e+00 y 344.42 31 19 1.260000
