subjid scanner order block runtrial onsettime ImageLeft ImageRight TypeLeft TypeRight IsLefthigh Response PairType Outcome RT bidIndexLeft bidIndexRight bidLeft bidRight
BMS_069 1 1 1 1 4.801847e+00 Sourpatch.bmp Snickers.bmp 12 11 0 y 1 1 0.906791 15 12 1.113333 1.173333 
BMS_069 1 1 1 2 1.080419e+01 Chocolate_mm.bmp PayDay.bmp 21 22 1 b 2 1 0.719466 39 46 0.926667 0.800000 
BMS_069 1 1 1 3 1.680646e+01 Snickers.bmp Oreos.bmp 11 12 1 y 1 0 0.962199 12 17 1.173333 1.080000 
BMS_069 1 1 1 4 2.280877e+01 Jollyrancherred.bmp MilkyWay.bmp 21 22 1 y 2 0 0.839886 45 48 0.846667 0.713333 
BMS_069 1 1 1 5 2.881112e+01 Granolabar.bmp Laffytaffyred_one.bmp 12 11 0 y 1 1 0.823540 9 8 1.193333 1.206667 
BMS_069 1 1 1 6 3.481342e+01 Snickers.bmp FlamingCheetos.bmp 11 12 1 b 1 1 0.950131 12 11 1.173333 1.180000 
BMS_069 1 1 1 7 4.081569e+01 Laffytaffyred_one.bmp Sourpatch.bmp 11 12 1 b 1 1 1.190967 8 15 1.206667 1.113333 
BMS_069 1 1 1 8 4.680132e+01 PayDay.bmp 3Musketeers.bmp 22 21 0 y 2 1 0.910340 46 49 0.800000 0.686667 
BMS_069 1 1 1 9 5.280363e+01 MilkyWay.bmp 3Musketeers.bmp 22 21 0 y 2 1 1.419028 48 49 0.713333 0.686667 
BMS_069 1 1 1 10 5.880594e+01 Fritos.bmp 3Musketeers.bmp 22 21 0 b 2 0 1.257620 40 49 0.906667 0.686667 
BMS_069 1 1 1 11 6.480825e+01 Oreos.bmp RitzBitz2.bmp 12 11 0 y 1 1 1.015412 17 14 1.080000 1.126667 
BMS_069 1 1 1 12 7.081055e+01 MilkyWay.bmp Reeses.bmp 22 21 0 y 2 1 0.899108 48 43 0.713333 0.886667 
BMS_069 1 1 1 13 7.681286e+01 RitzBitz2.bmp FlamingCheetos.bmp 11 12 1 b 1 1 1.070805 14 11 1.126667 1.180000 
BMS_069 1 1 1 14 8.281517e+01 Snickers.bmp Granolabar.bmp 11 12 1 b 1 1 1.370451 12 9 1.173333 1.193333 
BMS_069 1 1 1 15 8.881747e+01 Jollyrancherred.bmp PayDay.bmp 21 22 1 y 2 0 0.902179 45 46 0.846667 0.800000 
BMS_069 1 1 1 16 9.480311e+01 Sourpatch.bmp Goldfish.bmp 12 11 0 y 1 1 1.087568 15 18 1.113333 1.073333 
BMS_069 1 1 1 17 1.008054e+02 Goldfish.bmp FlamingCheetos.bmp 11 12 1 b 1 1 0.817151 18 11 1.073333 1.180000 
BMS_069 1 1 1 18 1.068077e+02 Goldfish.bmp Granolabar.bmp 11 12 1 b 1 1 1.105948 18 9 1.073333 1.193333 
BMS_069 1 1 1 19 1.128100e+02 Granolabar.bmp RitzBitz2.bmp 12 11 0 y 1 1 1.290640 9 14 1.193333 1.126667 
BMS_069 1 1 1 20 1.188123e+02 FlamingCheetos.bmp Laffytaffyred_one.bmp 12 11 0 y 1 1 1.064334 11 8 1.180000 1.206667 
BMS_069 1 1 1 21 1.248147e+02 Chocolate_mm.bmp MilkyWay.bmp 21 22 1 b 2 1 1.447878 39 48 0.926667 0.713333 
BMS_069 1 1 1 22 1.308170e+02 Fritos.bmp Reeses.bmp 22 21 0 y 2 1 0.637701 40 43 0.906667 0.886667 
BMS_069 1 1 1 23 1.368026e+02 PringlesRed.bmp 3Musketeers.bmp 22 21 0 b 2 0 1.414090 42 49 0.886667 0.686667 
BMS_069 1 1 1 24 1.428049e+02 Jollyrancherred.bmp Fritos.bmp 21 22 1 y 2 0 1.162765 45 40 0.846667 0.906667 
BMS_069 1 1 1 25 1.488072e+02 Jollyrancherred.bmp PringlesRed.bmp 21 22 1 y 2 0 0.703466 45 42 0.846667 0.886667 
BMS_069 1 1 1 26 1.548095e+02 Sourpatch.bmp RitzBitz2.bmp 12 11 0 y 1 1 1.641166 15 14 1.113333 1.126667 
BMS_069 1 1 1 27 1.608119e+02 Laffytaffyred_one.bmp Oreos.bmp 11 12 1 y 1 0 1.365811 8 17 1.206667 1.080000 
BMS_069 1 1 1 28 1.668141e+02 Oreos.bmp Goldfish.bmp 12 11 0 999 1 999 999.000000 17 18 1.080000 1.073333 
BMS_069 1 1 1 29 1.728165e+02 Chocolate_mm.bmp Fritos.bmp 21 22 1 b 2 1 0.724239 39 40 0.926667 0.906667 
BMS_069 1 1 1 30 1.788021e+02 PringlesRed.bmp Reeses.bmp 22 21 0 y 2 1 0.607480 42 43 0.886667 0.886667 
