subjid runtrial onsettime Name resp_beep RT order
BMS_073 1 1.034250e+00 FrootLoops.bmp 0 1.248090e+00 1 
BMS_073 2 3.840233e+00 Nutterbutter.bmp 1 1.274109e+00 1 
BMS_073 3 6.662974e+00 Funyuns_small.bmp 0 9.953530e-01 1 
BMS_073 4 9.185342e+00 Snickers.bmp 1 1.105009e+00 1 
BMS_073 5 1.182409e+01 Almondjoy.bmp 1 1.162246e+00 1 
BMS_073 6 1.451326e+01 Hersheymilk_several.bmp 0 8.170814e-01 1 
BMS_073 7 1.686828e+01 PeanutMMs.bmp 1 1.886059e+00 1 
BMS_073 8 2.029232e+01 Ghiradelli_milk.bmp 0 7.740205e-01 1 
BMS_073 9 2.259768e+01 RitzBitz2.bmp 0 1.068655e+00 1 
BMS_073 10 2.520289e+01 FlamingCheetos.bmp 0 9.034494e-01 1 
BMS_073 11 2.764141e+01 FamousAmos_small.bmp 1 9.769237e-01 1 
BMS_073 12 3.014688e+01 Milkduds.bmp 0 1.007463e+00 1 
BMS_073 13 3.268566e+01 Granolabar.bmp 0 1.116674e+00 1 
BMS_073 14 3.534148e+01 Reeses.bmp 1 2.844863e+00 1 
BMS_073 15 3.971774e+01 BabyRuth.bmp 0 2.100601e+00 1 
BMS_073 16 4.334194e+01 AnimalCrackers.bmp 0 1.492397e+00 1 
BMS_073 17 4.636540e+01 Milano.bmp 1 1.244943e+00 1 
BMS_073 18 4.913776e+01 Laffytaffyred_one.bmp 1 7.845831e-01 1 
BMS_073 19 5.145942e+01 PopTartsStrawberry.bmp 0 9.669187e-01 1 
BMS_073 20 5.396518e+01 Slimjim.bmp 0 8.611583e-01 1 
BMS_073 21 5.635355e+01 MrGoodbar.bmp 0 1.128786e+00 1 
BMS_073 22 5.900907e+01 Goldfish.bmp 0 1.017276e+00 1 
BMS_073 23 6.156448e+01 TeddyGrahamschocolate.bmp 0 1.261857e+00 1 
BMS_073 24 6.435413e+01 SourSkittles.bmp 0 1.264205e+00 1 
BMS_073 25 6.714319e+01 Sourpatch.bmp 0 1.011151e+00 1 
BMS_073 26 6.968198e+01 Jollyrancherred.bmp 0 1.048355e+00 1 
BMS_073 27 7.225413e+01 Chocolate_mm.bmp 1 1.004216e+00 1 
BMS_073 28 7.479299e+01 Laysclassic.bmp 0 9.613486e-01 1 
BMS_073 29 7.728168e+01 3Musketeers.bmp 0 1.368660e+00 1 
BMS_073 30 8.018798e+01 CheesyDoritos.bmp 0 8.063609e-01 1 
BMS_073 31 8.252646e+01 PopTartsCinnamon.bmp 0 1.299883e+00 1 
BMS_073 32 8.536608e+01 FigNewton_small.bmp 0 1.068261e+00 1 
BMS_073 33 8.797175e+01 Lollipopred.bmp 0 9.665884e-01 1 
BMS_073 34 9.047675e+01 PayDay.bmp 1 1.157591e+00 1 
BMS_073 35 9.316588e+01 Oreos.bmp 0 3.604437e+00 1 
BMS_073 36 9.831029e+01 Doritosranch.bmp 0 8.360525e-01 1 
BMS_073 37 1.006815e+02 Butterfinger.bmp 1 9.208501e-01 1 
BMS_073 38 1.031377e+02 100grand_small.bmp 0 1.344600e+00 1 
BMS_073 39 1.060101e+02 redvines_small.bmp 0 8.801926e-01 1 
BMS_073 40 1.084153e+02 Hersheykisses.bmp 0 1.019012e+00 1 
BMS_073 41 1.109709e+02 PringlesRed.bmp 0 8.714660e-01 1 
BMS_073 42 1.133761e+02 Skittles.bmp 0 1.370287e+00 1 
BMS_073 43 1.162826e+02 Dots_one.bmp 1 8.957416e-01 1 
BMS_073 44 1.187041e+02 Crunch.bmp 0 7.702618e-01 1 
BMS_073 45 1.210094e+02 MilkyWay.bmp 1 8.969195e-01 1 
BMS_073 46 1.234311e+02 Riprolls.bmp 0 9.072721e-01 1 
BMS_073 47 1.258696e+02 KitKat_small.bmp 1 7.967193e-01 1 
BMS_073 48 1.281913e+02 Fritos.bmp 0 7.790523e-01 1 
BMS_073 49 1.304966e+02 Ghiradelli_milk_Almonds.bmp 0 1.321767e+00 1 
BMS_073 50 1.333522e+02 Whatchamacallit.bmp 0 1.034120e+00 1 
BMS_073 51 1.359246e+02 Cheezits.bmp 0 8.857889e-01 1 
BMS_073 52 1.383465e+02 ChipsAhoy_small.bmp 0 1.103878e+00 1 
BMS_073 53 1.409849e+02 Keeblerfudgestripes.bmp 0 9.774218e-01 1 
BMS_073 54 1.434909e+02 Toberlorone.bmp 0 1.551480e+00 1 
BMS_073 55 1.465811e+02 Cheetos.bmp 1 1.069247e+00 1 
BMS_073 56 1.491865e+02 Twix.bmp 1 9.998484e-01 1 
