subjid test_comp runnum runtrial itemname question onsettime RT response fixationtime bidindex itemnameIndex bid 
BMS_090 arizona 1 1 Ghiradelli_milk_Almonds.bmp 1 4.801845e+00 1.822662e+00 y 8.40 10 22 2.026667
BMS_090 arizona 1 2 PayDay.bmp 1 1.440558e+01 1.856953e+00 y 18.01 13 39 2.000000
BMS_090 arizona 1 3 FlamingCheetos.bmp 3 2.400927e+01 2.556257e+00 g 27.61 1 17 2.726667
BMS_090 arizona 1 4 Goldfish.bmp 2 3.361296e+01 1.788564e+00 y 37.21 7 23 2.186667
BMS_090 arizona 1 5 PayDay.bmp 2 4.321665e+01 3.600000e+00 x 46.83 13 39 2.000000
BMS_090 arizona 1 6 Butterfinger.bmp 1 5.280363e+01 1.555903e+00 b 56.41 22 6 1.820000
BMS_090 arizona 1 7 Ghiradelli_milk.bmp 3 6.240736e+01 2.703167e+00 y 66.01 29 21 1.506667
BMS_090 arizona 1 8 Goldfish.bmp 3 7.201105e+01 1.874415e+00 g 75.61 7 23 2.186667
BMS_090 arizona 1 9 PopTartsStrawberry.bmp 3 8.161470e+01 2.020825e+00 y 85.22 44 42 1.073333
BMS_090 arizona 1 10 MrGoodbar.bmp 3 9.120177e+01 1.676760e+00 r 94.80 35 36 1.260000
BMS_090 arizona 1 11 PopTartsCinnamon.bmp 3 1.008054e+02 2.303124e+00 y 104.41 30 41 1.493333
BMS_090 arizona 1 12 FlamingCheetos.bmp 2 1.104091e+02 1.520391e+00 y 114.01 1 17 2.726667
BMS_090 arizona 1 13 Snickers.bmp 2 1.200128e+02 1.287740e+00 b 123.61 16 50 1.986667
BMS_090 arizona 1 14 Butterfinger.bmp 2 1.296165e+02 1.216048e+00 b 133.20 22 6 1.820000
BMS_090 arizona 1 15 PopTartsStrawberry.bmp 1 1.392035e+02 1.872031e+00 g 142.80 44 42 1.073333
BMS_090 arizona 1 16 FrootLoops.bmp 3 1.488072e+02 2.078327e+00 r 152.41 47 19 0.786667
BMS_090 arizona 1 17 Hersheykisses.bmp 3 1.584109e+02 1.798606e+00 g 162.01 50 25 0.520000
BMS_090 arizona 1 18 RitzBitz2.bmp 1 1.680146e+02 1.668830e+00 y 171.62 28 47 1.540000
BMS_090 arizona 1 19 PringlesRed.bmp 3 1.776016e+02 1.784950e+00 g 181.20 27 43 1.626667
BMS_090 arizona 1 20 MrGoodbar.bmp 2 1.872053e+02 1.537214e+00 y 190.81 35 36 1.260000
BMS_090 arizona 1 21 FigNewton_small.bmp 3 1.968090e+02 2.500421e+00 r 200.41 56 16 0.233333
BMS_090 arizona 1 22 Ghiradelli_milk.bmp 2 2.064127e+02 1.982826e+00 b 210.01 29 21 1.506667
BMS_090 arizona 1 23 Fritos.bmp 1 2.160164e+02 1.167127e+00 b 219.62 19 18 1.966667
BMS_090 arizona 1 24 FigNewton_small.bmp 2 2.256034e+02 1.447117e+00 b 229.20 56 16 0.233333
BMS_090 arizona 1 25 PopTartsStrawberry.bmp 2 2.352071e+02 1.447375e+00 b 238.81 44 42 1.073333
BMS_090 arizona 1 26 Snickers.bmp 1 2.448108e+02 1.491770e+00 y 248.41 16 50 1.986667
BMS_090 arizona 1 27 MilkyWay.bmp 3 2.544145e+02 2.177117e+00 g 258.02 38 35 1.193333
BMS_090 arizona 1 28 Slimjim.bmp 2 2.640015e+02 1.376075e+00 b 267.60 53 49 0.440000
BMS_090 arizona 1 29 PayDay.bmp 3 2.736052e+02 2.121308e+00 r 277.21 13 39 2.000000
BMS_090 arizona 1 30 Ghiradelli_milk_Almonds.bmp 3 2.832089e+02 1.978652e+00 r 286.81 10 22 2.026667
BMS_090 arizona 1 31 Granolabar.bmp 2 2.928126e+02 1.827002e+00 y 296.41 25 24 1.793333
BMS_090 arizona 1 32 Hersheykisses.bmp 1 3.024162e+02 1.762228e+00 g 306.02 50 25 0.520000
BMS_090 arizona 1 33 MilkyWay.bmp 2 3.120033e+02 1.257300e+00 b 315.60 38 35 1.193333
BMS_090 arizona 1 34 Fritos.bmp 3 3.216070e+02 2.075543e+00 r 325.21 19 18 1.966667
BMS_090 arizona 1 35 Goldfish.bmp 1 3.312107e+02 1.257880e+00 b 334.81 7 23 2.186667
BMS_090 arizona 1 36 Ghiradelli_milk_Almonds.bmp 2 3.408143e+02 1.548231e+00 y 344.42 10 22 2.026667
