subjid scanner order block runtrial onsettime ImageLeft ImageRight TypeLeft TypeRight IsLefthigh Response PairType Outcome RT bidIndexLeft bidIndexRight bidLeft bidRight
BMS_071 1 1 1 1 4.801887e+00 SourSkittles.bmp PringlesRed.bmp 11 12 1 b 1 1 0.828454 8 11 1.893333 1.800000 
BMS_071 1 1 1 2 1.080420e+01 Snickers.bmp ChipsAhoy_small.bmp 11 12 1 b 1 1 1.009170 12 17 1.753333 1.640000 
BMS_071 1 1 1 3 1.680646e+01 Riprolls.bmp Whatchamacallit.bmp 22 21 0 b 2 0 1.050883 40 43 1.113333 1.073333 
BMS_071 1 1 1 4 2.280881e+01 Nutterbutter.bmp PayDay.bmp 21 22 1 b 2 1 1.412554 45 48 1.060000 1.040000 
BMS_071 1 1 1 5 2.881108e+01 Toberlorone.bmp Twix.bmp 12 11 0 b 1 0 1.405276 15 18 1.720000 1.593333 
BMS_071 1 1 1 6 3.481343e+01 Toberlorone.bmp CheesyDoritos.bmp 12 11 0 b 1 0 1.033850 15 14 1.720000 1.726667 
BMS_071 1 1 1 7 4.081570e+01 Toberlorone.bmp SourSkittles.bmp 12 11 0 y 1 1 0.813681 15 8 1.720000 1.893333 
BMS_071 1 1 1 8 4.680133e+01 PayDay.bmp 100grand_small.bmp 22 21 0 y 2 1 1.308037 48 39 1.040000 1.146667 
BMS_071 1 1 1 9 5.280368e+01 Jollyrancherred.bmp PayDay.bmp 21 22 1 b 2 1 0.920659 49 48 0.860000 1.040000 
BMS_071 1 1 1 10 5.880595e+01 Twix.bmp PringlesRed.bmp 11 12 1 b 1 1 0.919422 18 11 1.593333 1.800000 
BMS_071 1 1 1 11 6.480826e+01 SourSkittles.bmp Funyuns_small.bmp 11 12 1 y 1 0 0.810124 8 9 1.893333 1.840000 
BMS_071 1 1 1 12 7.081056e+01 Milkduds.bmp Jollyrancherred.bmp 22 21 0 y 2 1 0.731817 42 49 1.080000 0.860000 
BMS_071 1 1 1 13 7.681287e+01 100grand_small.bmp PopTartsCinnamon.bmp 21 22 1 b 2 1 0.947484 39 46 1.146667 1.060000 
BMS_071 1 1 1 14 8.281522e+01 PringlesRed.bmp CheesyDoritos.bmp 12 11 0 y 1 1 0.730160 11 14 1.800000 1.726667 
BMS_071 1 1 1 15 8.881749e+01 Whatchamacallit.bmp PopTartsCinnamon.bmp 21 22 1 y 2 0 1.071895 43 46 1.073333 1.060000 
BMS_071 1 1 1 16 9.480312e+01 Whatchamacallit.bmp PayDay.bmp 21 22 1 y 2 0 1.118256 43 48 1.073333 1.040000 
BMS_071 1 1 1 17 1.008054e+02 Milkduds.bmp Whatchamacallit.bmp 22 21 0 y 2 1 1.087838 42 43 1.080000 1.073333 
BMS_071 1 1 1 18 1.068077e+02 SourSkittles.bmp ChipsAhoy_small.bmp 11 12 1 b 1 1 0.865621 8 17 1.893333 1.640000 
BMS_071 1 1 1 19 1.128100e+02 Milkduds.bmp 100grand_small.bmp 22 21 0 y 2 1 1.043317 42 39 1.080000 1.146667 
BMS_071 1 1 1 20 1.188124e+02 Snickers.bmp Toberlorone.bmp 11 12 1 b 1 1 0.768884 12 15 1.753333 1.720000 
BMS_071 1 1 1 21 1.248147e+02 Funyuns_small.bmp Snickers.bmp 12 11 0 b 1 0 0.610678 9 12 1.840000 1.753333 
BMS_071 1 1 1 22 1.308170e+02 CheesyDoritos.bmp ChipsAhoy_small.bmp 11 12 1 b 1 1 0.986413 14 17 1.726667 1.640000 
BMS_071 1 1 1 23 1.368027e+02 PopTartsCinnamon.bmp Jollyrancherred.bmp 22 21 0 y 2 1 0.738729 46 49 1.060000 0.860000 
BMS_071 1 1 1 24 1.428050e+02 Milkduds.bmp Nutterbutter.bmp 22 21 0 y 2 1 0.928423 42 45 1.080000 1.060000 
BMS_071 1 1 1 25 1.488073e+02 ChipsAhoy_small.bmp Twix.bmp 12 11 0 y 1 1 0.856111 17 18 1.640000 1.593333 
BMS_071 1 1 1 26 1.548096e+02 Snickers.bmp PringlesRed.bmp 11 12 1 b 1 1 0.739825 12 11 1.753333 1.800000 
BMS_071 1 1 1 27 1.608119e+02 Riprolls.bmp 100grand_small.bmp 22 21 0 b 2 0 0.773505 40 39 1.113333 1.146667 
BMS_071 1 1 1 28 1.668142e+02 PopTartsCinnamon.bmp Nutterbutter.bmp 22 21 0 y 2 1 0.731092 46 45 1.060000 1.060000 
BMS_071 1 1 1 29 1.728165e+02 Funyuns_small.bmp CheesyDoritos.bmp 12 11 0 b 1 0 0.630851 9 14 1.840000 1.726667 
BMS_071 1 1 1 30 1.788021e+02 Nutterbutter.bmp Riprolls.bmp 21 22 1 y 2 0 0.737288 45 40 1.060000 1.113333 
BMS_071 1 1 1 31 1.848044e+02 Twix.bmp Funyuns_small.bmp 11 12 1 y 1 0 0.609930 18 9 1.593333 1.840000 
BMS_071 1 1 1 32 1.908067e+02 Jollyrancherred.bmp Riprolls.bmp 21 22 1 b 2 1 0.721661 49 40 0.860000 1.113333 
BMS_071 1 1 2 33 1.968090e+02 Toberlorone.bmp Twix.bmp 12 11 0 y 1 1 0.651339 15 18 1.720000 1.593333 
BMS_071 1 1 2 34 2.028113e+02 Whatchamacallit.bmp Milkduds.bmp 21 22 1 b 2 1 0.901940 43 42 1.073333 1.080000 
BMS_071 1 1 2 35 2.088137e+02 Twix.bmp PringlesRed.bmp 11 12 1 b 1 1 0.894698 18 11 1.593333 1.800000 
BMS_071 1 1 2 36 2.148160e+02 Riprolls.bmp Whatchamacallit.bmp 22 21 0 y 2 1 0.699349 40 43 1.113333 1.073333 
BMS_071 1 1 2 37 2.208016e+02 CheesyDoritos.bmp ChipsAhoy_small.bmp 11 12 1 b 1 1 0.867754 14 17 1.726667 1.640000 
BMS_071 1 1 2 38 2.268039e+02 SourSkittles.bmp Toberlorone.bmp 11 12 1 b 1 1 1.008510 8 15 1.893333 1.720000 
BMS_071 1 1 2 39 2.328062e+02 PopTartsCinnamon.bmp Whatchamacallit.bmp 22 21 0 y 2 1 0.796210 46 43 1.060000 1.073333 
BMS_071 1 1 2 40 2.388085e+02 Milkduds.bmp 100grand_small.bmp 22 21 0 y 2 1 0.919883 42 39 1.080000 1.146667 
BMS_071 1 1 2 41 2.448108e+02 PringlesRed.bmp Snickers.bmp 12 11 0 y 1 1 0.726591 11 12 1.800000 1.753333 
