subjid runtrial onsettime Name resp_beep RT order
BMS_090 1 1.044213e+00 Whatchamacallit.bmp 0 1.587396e+00 2 
BMS_090 2 4.184527e+00 Milano.bmp 0 1.119054e+00 2 
BMS_090 3 6.840005e+00 Sourpatch.bmp 1 9.756032e-01 2 
BMS_090 4 9.345403e+00 Nutterbutter.bmp 1 1.342189e+00 2 
BMS_090 5 1.221825e+01 MrGoodbar.bmp 1 8.453574e-01 2 
BMS_090 6 1.459002e+01 Oreos.bmp 0 1.105582e+00 2 
BMS_090 7 1.722904e+01 TeddyGrahamschocolate.bmp 1 7.305673e-01 2 
BMS_090 8 1.948389e+01 3Musketeers.bmp 1 7.077242e-01 2 
BMS_090 9 2.172245e+01 MilkyWay.bmp 1 1.197133e+00 2 
BMS_090 10 2.444458e+01 Granolabar.bmp 1 7.790315e-01 2 
BMS_090 11 2.674953e+01 BabyRuth.bmp 1 7.220831e-01 2 
BMS_090 12 2.900439e+01 PeanutMMs.bmp 1 7.792204e-01 2 
BMS_090 13 3.130959e+01 Milkduds.bmp 1 1.418016e+00 2 
BMS_090 14 3.426570e+01 PayDay.bmp 1 8.539072e-01 2 
BMS_090 15 3.665388e+01 Dots_one.bmp 1 8.737308e-01 2 
BMS_090 16 3.905971e+01 FlamingCheetos.bmp 1 2.600504e+00 2 
BMS_090 17 4.318461e+01 Riprolls.bmp 1 9.555818e-01 2 
BMS_090 18 4.567378e+01 KitKat_small.bmp 1 9.224077e-01 2 
BMS_090 19 4.812884e+01 Almondjoy.bmp 1 7.713496e-01 2 
BMS_090 20 5.043366e+01 Cheetos.bmp 1 1.202502e+00 2 
BMS_090 21 5.317272e+01 Lollipopred.bmp 0 1.591471e+00 2 
BMS_090 22 5.629610e+01 Laffytaffyred_one.bmp 1 9.320964e-01 2 
BMS_090 23 5.875179e+01 Goldfish.bmp 1 8.124022e-01 2 
BMS_090 24 6.109009e+01 AnimalCrackers.bmp 1 1.122103e+00 2 
BMS_090 25 6.374585e+01 CheesyDoritos.bmp 0 9.463368e-01 2 
BMS_090 26 6.621781e+01 Slimjim.bmp 1 8.103835e-01 2 
BMS_090 27 6.855643e+01 Snickers.bmp 1 1.135736e+00 2 
BMS_090 28 7.122863e+01 Laysclassic.bmp 1 7.195276e-01 2 
BMS_090 29 7.348377e+01 FamousAmos_small.bmp 1 1.360419e+00 2 
BMS_090 30 7.637304e+01 redvines_small.bmp 1 8.391587e-01 2 
BMS_090 31 7.874482e+01 ChipsAhoy_small.bmp 1 8.593718e-01 2 
BMS_090 32 8.113294e+01 100grand_small.bmp 1 9.192525e-01 2 
BMS_090 33 8.358859e+01 FrootLoops.bmp 1 7.756039e-01 2 
BMS_090 34 8.589311e+01 Toberlorone.bmp 0 9.910816e-01 2 
BMS_090 35 8.841564e+01 PopTartsStrawberry.bmp 1 9.325536e-01 2 
BMS_090 36 9.088756e+01 Butterfinger.bmp 1 7.486316e-01 2 
BMS_090 37 9.317616e+01 Crunch.bmp 1 7.160280e-01 2 
BMS_090 38 9.543074e+01 Jollyrancherred.bmp 1 9.174546e-01 2 
BMS_090 39 9.788603e+01 PopTartsCinnamon.bmp 1 8.301627e-01 2 
BMS_090 40 1.002410e+02 Ghiradelli_milk_Almonds.bmp 1 8.751415e-01 2 
BMS_090 41 1.026463e+02 Reeses.bmp 1 9.098940e-01 2 
BMS_090 42 1.050848e+02 PringlesRed.bmp 1 9.753409e-01 2 
BMS_090 43 1.075902e+02 Ghiradelli_milk.bmp 1 1.069942e+00 2 
BMS_090 44 1.101961e+02 Skittles.bmp 1 6.240611e-01 2 
BMS_090 45 1.123505e+02 Twix.bmp 1 8.696856e-01 2 
BMS_090 46 1.147557e+02 Fritos.bmp 1 9.525039e-01 2 
BMS_090 47 1.172444e+02 Funyuns_small.bmp 0 2.593408e+00 2 
BMS_090 48 1.213699e+02 FigNewton_small.bmp 1 8.277882e-01 2 
BMS_090 49 1.237417e+02 Cheezits.bmp 1 1.055992e+00 2 
BMS_090 50 1.263306e+02 Keeblerfudgestripes.bmp 1 1.355097e+00 2 
BMS_090 51 1.292204e+02 Doritosranch.bmp 1 1.225280e+00 2 
BMS_090 52 1.319756e+02 Hersheymilk_several.bmp 1 1.534101e+00 2 
BMS_090 53 1.350326e+02 Hersheykisses.bmp 1 7.170856e-01 2 
BMS_090 54 1.373042e+02 SourSkittles.bmp 1 9.414709e-01 2 
BMS_090 55 1.397762e+02 RitzBitz2.bmp 1 1.117494e+00 2 
BMS_090 56 1.424323e+02 Chocolate_mm.bmp 1 6.853834e-01 2 
