subjid scanner order block runtrial onsettime ImageLeft ImageRight TypeLeft TypeRight IsLefthigh Response PairType Outcome RT bidIndexLeft bidIndexRight bidLeft bidRight
BMS_066 1 2 1 1 4.801845e+00 PringlesRed.bmp Whatchamacallit.bmp 11 12 1 b 1 1 1.177290 15 18 1.993333 1.533333 
BMS_066 1 2 1 2 1.080415e+01 Cheetos.bmp Fritos.bmp 12 11 0 b 1 0 0.817979 12 17 2.006667 1.540000 
BMS_066 1 2 1 3 1.680646e+01 Milano.bmp Ghiradelli_milk_Almonds.bmp 11 12 1 b 1 1 0.727675 9 8 2.020000 2.020000 
BMS_066 1 2 1 4 2.282544e+01 Crunch.bmp Reeses.bmp 22 21 0 b 2 0 1.032701 39 42 1.026667 0.893333 
BMS_066 1 2 1 5 2.881107e+01 BabyRuth.bmp Whatchamacallit.bmp 11 12 1 b 1 1 1.037067 11 18 2.013333 1.533333 
BMS_066 1 2 1 6 3.481342e+01 Butterfinger.bmp Milkduds.bmp 22 21 0 b 2 0 1.262722 43 40 0.786667 1.006667 
BMS_066 1 2 1 7 4.081573e+01 MilkyWay.bmp Jollyrancherred.bmp 22 21 0 b 2 0 1.165401 49 46 0.520000 0.600000 
BMS_066 1 2 1 8 4.680132e+01 Dots_one.bmp Butterfinger.bmp 21 22 1 y 2 0 1.438839 48 43 0.526667 0.786667 
BMS_066 1 2 1 9 5.280362e+01 AnimalCrackers.bmp Milkduds.bmp 22 21 0 y 2 1 1.065517 45 40 0.606667 1.006667 
BMS_066 1 2 1 10 5.880593e+01 PringlesRed.bmp Cheetos.bmp 11 12 1 y 1 0 1.234216 15 12 1.993333 2.006667 
BMS_066 1 2 1 11 6.480828e+01 MilkyWay.bmp Reeses.bmp 22 21 0 b 2 0 1.570868 49 42 0.520000 0.893333 
BMS_066 1 2 1 12 7.081055e+01 Ghiradelli_milk_Almonds.bmp Fritos.bmp 12 11 0 x 1 999 999.000000 8 17 2.020000 1.540000 
BMS_066 1 2 1 13 7.681289e+01 Dots_one.bmp MilkyWay.bmp 21 22 1 y 2 0 0.676261 48 49 0.526667 0.520000 
BMS_066 1 2 1 14 8.281520e+01 Jollyrancherred.bmp Butterfinger.bmp 21 22 1 y 2 0 0.686906 46 43 0.600000 0.786667 
BMS_066 1 2 1 15 8.881747e+01 Sourpatch.bmp BabyRuth.bmp 12 11 0 y 1 1 0.894687 14 11 2.006667 2.013333 
BMS_066 1 2 1 16 9.480310e+01 Jollyrancherred.bmp Crunch.bmp 21 22 1 y 2 0 0.718042 46 39 0.600000 1.026667 
BMS_066 1 2 1 17 1.008054e+02 Crunch.bmp Dots_one.bmp 22 21 0 b 2 0 0.790714 39 48 1.026667 0.526667 
BMS_066 1 2 1 18 1.068077e+02 Crunch.bmp Milkduds.bmp 22 21 0 b 2 0 0.541431 39 40 1.026667 1.006667 
BMS_066 1 2 1 19 1.128100e+02 Milano.bmp Cheetos.bmp 11 12 1 b 1 1 1.223133 9 12 2.020000 2.006667 
