subjid test_comp runnum runtrial itemname question onsettime RT response fixationtime bidindex itemnameIndex bid 
BMS_066 arizona 2 1 Oreos.bmp 2 4.801887e+00 2.280158e+00 y 8.40 1 38 2.540000
BMS_066 arizona 2 2 100grand_small.bmp 3 1.440553e+01 3.299519e+00 g 18.01 10 1 2.013333
BMS_066 arizona 2 3 Riprolls.bmp 2 2.400922e+01 2.186822e+00 b 27.61 16 46 1.993333
BMS_066 arizona 2 4 Chocolate_mm.bmp 3 3.361291e+01 2.008140e+00 y 37.21 31 11 1.066667
BMS_066 arizona 2 5 Cheezits.bmp 1 4.321665e+01 2.165419e+00 r 46.80 44 9 0.740000
BMS_066 arizona 2 6 CheesyDoritos.bmp 3 5.280366e+01 2.248394e+00 g 56.41 32 7 1.060000
BMS_066 arizona 2 7 FamousAmos_small.bmp 2 6.240735e+01 3.530701e+00 y 66.01 13 15 2.006667
BMS_066 arizona 2 8 PeanutMMs.bmp 2 7.201100e+01 1.374054e+00 y 75.61 4 40 2.040000
BMS_066 arizona 2 9 Granolabar.bmp 3 8.161469e+01 2.833376e+00 y 85.22 19 24 1.520000
BMS_066 arizona 2 10 Goldfish.bmp 2 9.120175e+01 2.623305e+00 y 94.80 22 23 1.480000
BMS_066 arizona 2 11 Almondjoy.bmp 1 1.008054e+02 3.600000e+00 x 104.44 25 3 1.126667
BMS_066 arizona 2 12 FrootLoops.bmp 3 1.104091e+02 2.087973e+00 r 114.01 29 19 1.073333
BMS_066 arizona 2 13 Riprolls.bmp 1 1.200128e+02 3.318245e+00 g 123.61 16 46 1.993333
BMS_066 arizona 2 14 PayDay.bmp 1 1.296165e+02 2.979584e+00 y 133.20 7 39 2.026667
BMS_066 arizona 2 15 Riprolls.bmp 3 1.392035e+02 2.101535e+00 b 142.80 16 46 1.993333
BMS_066 arizona 2 16 FigNewton_small.bmp 2 1.488072e+02 2.318891e+00 b 152.41 28 16 1.073333
BMS_066 arizona 2 17 Doritosranch.bmp 1 1.584109e+02 3.600000e+00 x 162.05 26 13 1.080000
BMS_066 arizona 2 18 PopTartsStrawberry.bmp 2 1.680146e+02 1.842469e+00 b 171.62 50 42 0.520000
BMS_066 arizona 2 19 PayDay.bmp 3 1.776016e+02 3.069502e+00 r 181.20 7 39 2.026667
BMS_066 arizona 2 20 Doritosranch.bmp 2 1.872053e+02 3.600000e+00 x 190.84 26 13 1.080000
BMS_066 arizona 2 21 Ghiradelli_milk.bmp 2 1.968090e+02 1.535069e+00 b 200.41 35 21 1.060000
BMS_066 arizona 2 22 SourSkittles.bmp 1 2.064126e+02 2.085432e+00 y 210.01 38 51 1.040000
BMS_066 arizona 2 23 Nutterbutter.bmp 2 2.160164e+02 2.579698e+00 y 219.62 41 37 0.893333
BMS_066 arizona 2 24 Cheezits.bmp 2 2.256034e+02 2.146665e+00 y 229.20 44 9 0.740000
BMS_066 arizona 2 25 FrootLoops.bmp 1 2.352070e+02 2.728035e+00 g 238.81 29 19 1.073333
BMS_066 arizona 2 26 Snickers.bmp 3 2.448107e+02 2.073344e+00 y 248.41 30 50 1.073333
BMS_066 arizona 2 27 FigNewton_small.bmp 3 2.544311e+02 2.600973e+00 r 258.02 28 16 1.073333
BMS_066 arizona 2 28 Doritosranch.bmp 3 2.640014e+02 3.536647e+00 y 267.60 26 13 1.080000
BMS_066 arizona 2 29 Almondjoy.bmp 2 2.736052e+02 1.795910e+00 b 277.21 25 3 1.126667
BMS_066 arizona 2 30 Granolabar.bmp 1 2.832088e+02 2.223259e+00 g 286.81 19 24 1.520000
BMS_066 arizona 2 31 Oreos.bmp 3 2.928125e+02 3.600000e+00 x 296.43 1 38 2.540000
BMS_066 arizona 2 32 FrootLoops.bmp 2 3.024162e+02 1.352884e+00 y 306.02 29 19 1.073333
BMS_066 arizona 2 33 PopTartsStrawberry.bmp 3 3.120032e+02 2.820865e+00 r 315.60 50 42 0.520000
BMS_066 arizona 2 34 Lollipopred.bmp 2 3.216070e+02 2.046142e+00 y 325.21 53 32 0.333333
BMS_066 arizona 2 35 FigNewton_small.bmp 1 3.312106e+02 2.711493e+00 r 334.81 28 16 1.073333
BMS_066 arizona 2 36 FamousAmos_small.bmp 1 3.408143e+02 2.625800e+00 y 344.42 13 15 2.006667
