subjid runtrial onsettime Name resp_beep RT order
BMS_064 1 1.043312e+00 Oreos.bmp 0 2.719952e+00 2 
BMS_064 2 5.319040e+00 Ghiradelli_milk.bmp 1 1.004215e+00 2 
BMS_064 3 7.857836e+00 PayDay.bmp 1 7.853895e-01 2 
BMS_064 4 1.017950e+01 PringlesRed.bmp 1 7.677541e-01 2 
BMS_064 5 1.248446e+01 Hersheykisses.bmp 1 1.110793e+00 2 
BMS_064 6 1.512348e+01 Toberlorone.bmp 1 7.437768e-01 2 
BMS_064 7 1.739503e+01 Laffytaffyred_one.bmp 1 6.722228e-01 2 
BMS_064 8 1.959948e+01 Keeblerfudgestripes.bmp 1 6.677731e-01 2 
BMS_064 9 2.180451e+01 Dots_one.bmp 1 4.867486e-01 2 
BMS_064 10 2.382593e+01 Granolabar.bmp 1 5.293276e-01 2 
BMS_064 11 2.587996e+01 3Musketeers.bmp 1 7.552972e-01 2 
BMS_064 12 2.816822e+01 Doritosranch.bmp 1 8.590327e-01 2 
BMS_064 13 3.055666e+01 redvines_small.bmp 0 6.626034e-01 2 
BMS_064 14 3.274516e+01 Reeses.bmp 0 9.300966e-01 2 
BMS_064 15 3.520002e+01 Milkduds.bmp 1 7.072392e-01 2 
BMS_064 16 3.743818e+01 SourSkittles.bmp 1 7.010777e-01 2 
BMS_064 17 3.967634e+01 Lollipopred.bmp 1 1.142923e+00 2 
BMS_064 18 4.234893e+01 CheesyDoritos.bmp 0 7.103365e-01 2 
BMS_064 19 4.458722e+01 Butterfinger.bmp 1 7.040390e-01 2 
BMS_064 20 4.682490e+01 Skittles.bmp 0 5.626356e+00 2 
BMS_064 21 5.399049e+01 BabyRuth.bmp 1 6.367702e-01 2 
BMS_064 22 5.616183e+01 FamousAmos_small.bmp 1 8.894164e-01 2 
BMS_064 23 5.858366e+01 KitKat_small.bmp 1 7.236051e-01 2 
BMS_064 24 6.083856e+01 Milano.bmp 1 4.172443e+00 2 
BMS_064 25 6.655104e+01 100grand_small.bmp 1 6.359707e-01 2 
BMS_064 26 6.872221e+01 Snickers.bmp 1 6.247984e-01 2 
BMS_064 27 7.087685e+01 Almondjoy.bmp 1 1.038163e+00 2 
BMS_064 28 7.344900e+01 RitzBitz2.bmp 1 8.660046e-01 2 
BMS_064 29 7.585416e+01 PeanutMMs.bmp 1 1.148841e+00 2 
BMS_064 30 7.852664e+01 Funyuns_small.bmp 1 5.883687e-01 2 
BMS_064 31 8.064820e+01 FrootLoops.bmp 0 7.708150e-01 2 
BMS_064 32 8.295279e+01 Cheetos.bmp 1 1.002229e+00 2 
BMS_064 33 8.550836e+01 Ghiradelli_milk_Almonds.bmp 1 8.946192e-01 2 
BMS_064 34 8.793019e+01 AnimalCrackers.bmp 1 9.928191e-01 2 
BMS_064 35 9.045212e+01 Crunch.bmp 1 7.508608e-01 2 
BMS_064 36 9.274071e+01 Chocolate_mm.bmp 1 5.423034e-01 2 
BMS_064 37 9.481164e+01 Sourpatch.bmp 1 6.393702e-01 2 
BMS_064 38 9.698299e+01 Fritos.bmp 1 6.520232e-01 2 
BMS_064 39 9.917072e+01 Slimjim.bmp 1 6.082952e-01 2 
BMS_064 40 1.013090e+02 Twix.bmp 1 5.739714e-01 2 
BMS_064 41 1.034136e+02 FigNewton_small.bmp 1 7.414435e-01 2 
BMS_064 42 1.056851e+02 Hersheymilk_several.bmp 0 6.858966e-01 2 
BMS_064 43 1.079066e+02 Goldfish.bmp 1 6.564433e-01 2 
BMS_064 44 1.100946e+02 TeddyGrahamschocolate.bmp 1 8.523779e-01 2 
BMS_064 45 1.124830e+02 Nutterbutter.bmp 1 7.599776e-01 2 
BMS_064 46 1.147716e+02 MilkyWay.bmp 1 5.593918e-01 2 
BMS_064 47 1.168591e+02 Jollyrancherred.bmp 1 7.438837e-01 2 
BMS_064 48 1.191308e+02 Whatchamacallit.bmp 1 4.802609e-01 2 
BMS_064 49 1.211350e+02 FlamingCheetos.bmp 1 6.840255e-01 2 
BMS_064 50 1.233565e+02 PopTartsStrawberry.bmp 1 5.905219e-01 2 
BMS_064 51 1.254777e+02 MrGoodbar.bmp 1 5.892842e-01 2 
BMS_064 52 1.275990e+02 PopTartsCinnamon.bmp 1 9.480498e-01 2 
BMS_064 53 1.300712e+02 ChipsAhoy_small.bmp 1 1.603809e+00 2 
BMS_064 54 1.332110e+02 Riprolls.bmp 1 7.439621e-01 2 
BMS_064 55 1.354826e+02 Laysclassic.bmp 1 3.440416e+00 2 
BMS_064 56 1.404600e+02 Cheezits.bmp 1 8.310128e-01 2 
