subjid test_comp runnum runtrial itemname question onsettime RT response fixationtime bidindex itemnameIndex bid 
BMS_074 arizona 2 1 Hersheykisses.bmp 3 4.801846e+00 2.436165e+00 g 8.40 32 25 1.066667
BMS_074 arizona 2 2 FlamingCheetos.bmp 3 1.440550e+01 1.168613e+00 r 18.01 56 17 0.493333
BMS_074 arizona 2 3 Laysclassic.bmp 1 2.400923e+01 1.423886e+00 b 27.61 19 31 1.493333
BMS_074 arizona 2 4 FlamingCheetos.bmp 2 3.361292e+01 1.866099e+00 y 37.21 56 17 0.493333
BMS_074 arizona 2 5 Jollyrancherred.bmp 3 4.321657e+01 1.533421e+00 r 46.82 30 27 1.073333
BMS_074 arizona 2 6 Toberlorone.bmp 2 5.280359e+01 1.302525e+00 b 56.42 38 54 1.053333
BMS_074 arizona 2 7 Jollyrancherred.bmp 2 6.240733e+01 1.447794e+00 b 66.01 30 27 1.073333
BMS_074 arizona 2 8 Laysclassic.bmp 3 7.201098e+01 2.098118e+00 g 75.61 19 31 1.493333
BMS_074 arizona 2 9 Riprolls.bmp 2 8.161467e+01 1.413451e+00 b 85.22 26 46 1.113333
BMS_074 arizona 2 10 PeanutMMs.bmp 2 9.120169e+01 1.079402e+00 y 94.80 35 40 1.053333
BMS_074 arizona 2 11 Crunch.bmp 2 1.008054e+02 1.559702e+00 b 104.41 10 12 2.006667
BMS_074 arizona 2 12 Snickers.bmp 3 1.104091e+02 1.935071e+00 g 114.01 16 50 1.593333
BMS_074 arizona 2 13 MilkyWay.bmp 3 1.200128e+02 1.461353e+00 g 123.61 22 35 1.326667
BMS_074 arizona 2 14 RitzBitz2.bmp 1 1.296165e+02 1.549623e+00 y 133.20 28 47 1.080000
BMS_074 arizona 2 15 Cheezits.bmp 2 1.392035e+02 1.012658e+00 y 142.80 27 9 1.093333
BMS_074 arizona 2 16 Snickers.bmp 2 1.488072e+02 1.141951e+00 b 152.41 16 50 1.593333
BMS_074 arizona 2 17 Doritosranch.bmp 2 1.584109e+02 1.074231e+00 y 162.01 29 13 1.073333
BMS_074 arizona 2 18 Toberlorone.bmp 1 1.680146e+02 1.511573e+00 g 171.62 38 54 1.053333
BMS_074 arizona 2 19 Oreos.bmp 2 1.776016e+02 1.238552e+00 y 181.20 31 38 1.073333
BMS_074 arizona 2 20 Skittles.bmp 1 1.872053e+02 1.748819e+00 b 190.81 4 48 2.486667
BMS_074 arizona 2 21 Cheezits.bmp 1 1.968090e+02 1.506119e+00 g 200.41 27 9 1.093333
BMS_074 arizona 2 22 Lollipopred.bmp 3 2.064127e+02 1.555476e+00 r 210.01 44 32 0.966667
BMS_074 arizona 2 23 3Musketeers.bmp 1 2.160164e+02 1.387822e+00 b 219.62 7 2 2.033333
BMS_074 arizona 2 24 Lollipopred.bmp 2 2.256034e+02 1.153732e+00 y 229.20 44 32 0.966667
BMS_074 arizona 2 25 FlamingCheetos.bmp 1 2.352071e+02 1.887071e+00 g 238.81 56 17 0.493333
BMS_074 arizona 2 26 Riprolls.bmp 1 2.448108e+02 1.792395e+00 y 248.41 26 46 1.113333
BMS_074 arizona 2 27 Hersheykisses.bmp 1 2.544144e+02 1.679693e+00 y 258.02 32 25 1.066667
BMS_074 arizona 2 28 RitzBitz2.bmp 3 2.640015e+02 1.979617e+00 r 267.60 28 47 1.080000
BMS_074 arizona 2 29 Skittles.bmp 3 2.736218e+02 1.817366e+00 g 277.21 4 48 2.486667
BMS_074 arizona 2 30 Skittles.bmp 2 2.832089e+02 1.279231e+00 y 286.81 4 48 2.486667
BMS_074 arizona 2 31 Whatchamacallit.bmp 3 2.928126e+02 1.542485e+00 b 296.41 47 56 0.780000
BMS_074 arizona 2 32 Toberlorone.bmp 3 3.024162e+02 2.596895e+00 b 306.02 38 54 1.053333
BMS_074 arizona 2 33 Milkduds.bmp 3 3.120033e+02 1.979837e+00 r 315.60 50 34 0.606667
BMS_074 arizona 2 34 Milkduds.bmp 1 3.216070e+02 1.569187e+00 g 325.21 50 34 0.606667
BMS_074 arizona 2 35 Nutterbutter.bmp 1 3.312107e+02 1.983365e+00 g 334.81 25 37 1.186667
BMS_074 arizona 2 36 Lollipopred.bmp 1 3.408143e+02 1.412809e+00 g 344.42 44 32 0.966667
