subjid test_comp runnum runtrial itemname question onsettime RT response fixationtime bidindex itemnameIndex bid 
BMS_082 arizona 2 1 Redvines_small.bmp 2 4.801889e+00 1.641672e+00 y 8.40 1 44 1.980000
BMS_082 arizona 2 2 Redvines_small.bmp 3 1.440554e+01 2.545003e+00 g 18.01 1 44 1.980000
BMS_082 arizona 2 3 Slimjim.bmp 1 2.400927e+01 2.234258e+00 y 27.61 4 49 1.200000
BMS_082 arizona 2 4 Milkduds.bmp 2 3.361296e+01 1.546584e+00 y 37.21 28 34 0.533333
BMS_082 arizona 2 5 Nutterbutter.bmp 1 4.321661e+01 1.891934e+00 g 46.80 29 37 0.533333
BMS_082 arizona 2 6 Milkduds.bmp 3 5.280367e+01 2.501878e+00 r 56.41 28 34 0.533333
BMS_082 arizona 2 7 Hersheykisses.bmp 1 6.240733e+01 1.764221e+00 r 66.01 56 25 0.186667
BMS_082 arizona 2 8 PeanutMMs.bmp 1 7.201106e+01 2.162500e+00 y 75.61 10 40 1.040000
BMS_082 arizona 2 9 KitKat_small.bmp 2 8.161475e+01 1.430708e+00 y 85.22 27 29 0.533333
BMS_082 arizona 2 10 TeddyGrahamschocolate.bmp 2 9.120173e+01 1.257829e+00 y 94.80 50 53 0.386667
BMS_082 arizona 2 11 Nutterbutter.bmp 2 1.008055e+02 1.151102e+00 y 104.41 29 37 0.533333
BMS_082 arizona 2 12 100grand_small.bmp 3 1.104092e+02 2.791410e+00 r 114.01 30 1 0.513333
BMS_082 arizona 2 13 Butterfinger.bmp 1 1.200128e+02 2.371755e+00 y 123.61 31 6 0.513333
BMS_082 arizona 2 14 Ghiradelli_milk_Almonds.bmp 3 1.296165e+02 2.271022e+00 r 133.22 16 22 0.993333
BMS_082 arizona 2 15 Riprolls.bmp 2 1.392036e+02 2.213999e+00 b 142.82 19 46 0.853333
BMS_082 arizona 2 16 Riprolls.bmp 1 1.488072e+02 2.213303e+00 y 152.41 19 46 0.853333
BMS_082 arizona 2 17 FlamingCheetos.bmp 2 1.584109e+02 1.656627e+00 y 162.01 7 17 1.040000
BMS_082 arizona 2 18 Dots_one.bmp 1 1.680146e+02 3.070978e+00 y 171.62 22 14 0.653333
BMS_082 arizona 2 19 RitzBitz2.bmp 2 1.776016e+02 1.653918e+00 y 181.20 35 47 0.513333
BMS_082 arizona 2 20 Chocolate_mm.bmp 3 1.872053e+02 1.989227e+00 y 190.81 25 11 0.553333
BMS_082 arizona 2 21 RitzBitz2.bmp 1 1.968090e+02 2.486534e+00 r 200.41 35 47 0.513333
BMS_082 arizona 2 22 Riprolls.bmp 3 2.064127e+02 2.852844e+00 b 210.01 19 46 0.853333
BMS_082 arizona 2 23 Doritosranch.bmp 3 2.160164e+02 2.167174e+00 y 219.62 32 13 0.513333
BMS_082 arizona 2 24 Reeses.bmp 1 2.256034e+02 1.889152e+00 r 229.20 53 45 0.300000
BMS_082 arizona 2 25 Dots_one.bmp 2 2.352071e+02 1.544449e+00 y 238.81 22 14 0.653333
BMS_082 arizona 2 26 Cheetos.bmp 3 2.448108e+02 2.166803e+00 y 248.41 41 8 0.486667
BMS_082 arizona 2 27 ChipsAhoy_small.bmp 2 2.544145e+02 1.456108e+00 y 258.02 47 10 0.460000
BMS_082 arizona 2 28 Slimjim.bmp 2 2.640015e+02 2.009083e+00 b 267.60 4 49 1.200000
BMS_082 arizona 2 29 FlamingCheetos.bmp 1 2.736052e+02 1.582359e+00 y 277.21 7 17 1.040000
BMS_082 arizona 2 30 FamousAmos_small.bmp 1 2.832089e+02 1.622710e+00 r 286.81 13 15 1.013333
BMS_082 arizona 2 31 Milkduds.bmp 1 2.928126e+02 2.703980e+00 g 296.41 28 34 0.533333
BMS_082 arizona 2 32 Lollipopred.bmp 3 3.024163e+02 2.360194e+00 g 306.02 38 32 0.500000
BMS_082 arizona 2 33 PopTartsCinnamon.bmp 1 3.120033e+02 2.353273e+00 r 315.60 26 41 0.553333
BMS_082 arizona 2 34 Lollipopred.bmp 2 3.216070e+02 2.183606e+00 b 325.21 38 32 0.500000
BMS_082 arizona 2 35 Redvines_small.bmp 1 3.312107e+02 1.820894e+00 b 334.81 1 44 1.980000
BMS_082 arizona 2 36 Doritosranch.bmp 2 3.408144e+02 1.632204e+00 y 344.42 32 13 0.513333
