subjid test_comp runnum runtrial itemname question onsettime RT response fixationtime bidindex itemnameIndex bid 
BMS_064 arizona 2 1 Cheezits.bmp 2 4.801838e+00 1.918670e+00 y 8.40 32 9 0.980000
BMS_064 arizona 2 2 PopTartsCinnamon.bmp 2 1.440553e+01 2.168994e+00 b 18.01 31 41 1.013333
BMS_064 arizona 2 3 Whatchamacallit.bmp 2 2.400926e+01 1.336259e+00 b 27.61 44 56 0.866667
BMS_064 arizona 2 4 Dots_one.bmp 1 3.361291e+01 2.198617e+00 r 37.21 50 14 0.666667
BMS_064 arizona 2 5 Fritos.bmp 2 4.321664e+01 1.771877e+00 y 46.82 29 18 1.053333
BMS_064 arizona 2 6 FigNewton_small.bmp 2 5.280362e+01 1.395902e+00 b 56.41 10 16 1.326667
BMS_064 arizona 2 7 FigNewton_small.bmp 3 6.240735e+01 3.142179e+00 y 66.01 10 16 1.326667
BMS_064 arizona 2 8 Laffytaffyred_one.bmp 1 7.201100e+01 1.783577e+00 r 75.61 53 30 0.620000
BMS_064 arizona 2 9 PringlesRed.bmp 1 8.161469e+01 3.076826e+00 y 85.22 41 43 0.886667
BMS_064 arizona 2 10 MilkyWay.bmp 2 9.120170e+01 1.394821e+00 b 94.80 38 35 0.893333
BMS_064 arizona 2 11 Laysclassic.bmp 2 1.008054e+02 1.759134e+00 y 104.41 4 31 1.580000
BMS_064 arizona 2 12 Hersheykisses.bmp 2 1.104091e+02 2.284448e+00 y 114.01 47 25 0.800000
BMS_064 arizona 2 13 Skittles.bmp 1 1.200128e+02 3.578711e+00 y 123.63 27 48 1.066667
BMS_064 arizona 2 14 Ghiradelli_milk.bmp 3 1.296165e+02 3.326027e+00 y 133.20 19 21 1.173333
BMS_064 arizona 2 15 Almondjoy.bmp 1 1.392035e+02 1.565011e+00 b 142.80 28 3 1.060000
BMS_064 arizona 2 16 PopTartsCinnamon.bmp 1 1.488072e+02 2.123348e+00 y 152.41 31 41 1.013333
BMS_064 arizona 2 17 Whatchamacallit.bmp 3 1.584109e+02 3.600000e+00 x 162.03 44 56 0.866667
BMS_064 arizona 2 18 MilkyWay.bmp 3 1.680146e+02 1.939934e+00 y 171.62 38 35 0.893333
BMS_064 arizona 2 19 Milano.bmp 1 1.776016e+02 1.732911e+00 b 181.20 7 33 1.346667
BMS_064 arizona 2 20 Dots_one.bmp 3 1.872053e+02 2.701238e+00 g 190.81 50 14 0.666667
BMS_064 arizona 2 21 Skittles.bmp 2 1.968090e+02 1.808536e+00 y 200.41 27 48 1.066667
BMS_064 arizona 2 22 Fritos.bmp 1 2.064126e+02 2.754815e+00 g 210.01 29 18 1.053333
BMS_064 arizona 2 23 Laysclassic.bmp 1 2.160164e+02 2.252159e+00 y 219.62 4 31 1.580000
BMS_064 arizona 2 24 Milano.bmp 2 2.256034e+02 2.419136e+00 y 229.20 7 33 1.346667
BMS_064 arizona 2 25 Snickers.bmp 3 2.352070e+02 2.083499e+00 y 238.81 22 50 1.140000
BMS_064 arizona 2 26 ChipsAhoy_small.bmp 2 2.448108e+02 1.542768e+00 y 248.41 1 10 1.800000
BMS_064 arizona 2 27 AnimalCrackers.bmp 2 2.544145e+02 1.514962e+00 y 258.02 30 4 1.026667
BMS_064 arizona 2 28 Cheetos.bmp 1 2.640181e+02 2.800442e+00 y 267.60 16 8 1.213333
BMS_064 arizona 2 29 Jollyrancherred.bmp 3 2.736051e+02 3.012421e+00 g 277.21 56 27 0.326667
BMS_064 arizona 2 30 PringlesRed.bmp 2 2.832088e+02 1.965736e+00 y 286.81 41 43 0.886667
BMS_064 arizona 2 31 Ghiradelli_milk.bmp 2 2.928125e+02 1.643044e+00 b 296.41 19 21 1.173333
BMS_064 arizona 2 32 PeanutMMs.bmp 2 3.024162e+02 1.307350e+00 y 306.02 26 40 1.066667
BMS_064 arizona 2 33 MilkyWay.bmp 1 3.120032e+02 1.784335e+00 y 315.60 38 35 0.893333
BMS_064 arizona 2 34 Ghiradelli_milk.bmp 1 3.216070e+02 2.718570e+00 g 325.21 19 21 1.173333
BMS_064 arizona 2 35 Jollyrancherred.bmp 2 3.312273e+02 2.141269e+00 b 334.81 56 27 0.326667
BMS_064 arizona 2 36 3Musketeers.bmp 2 3.408143e+02 1.701270e+00 b 344.42 35 2 0.940000
