subjid runtrial onsettime Name resp_beep RT order
BMS_067 1 1.028339e+00 CheesyDoritos.bmp 0 2.599483e+00 1 
BMS_067 2 5.187029e+00 Granolabar.bmp 0 1.864789e+00 1 
BMS_067 3 8.577915e+00 redvines_small.bmp 1 1.236191e+01 1 
BMS_067 4 2.247419e+01 PeanutMMs.bmp 0 1.121628e+00 1 
BMS_067 5 2.512995e+01 BabyRuth.bmp 0 1.217863e+00 1 
BMS_067 6 2.788588e+01 Doritosranch.bmp 0 1.045940e+00 1 
BMS_067 7 3.045766e+01 Laffytaffyred_one.bmp 1 9.141533e-01 1 
BMS_067 8 3.289601e+01 Chocolate_mm.bmp 0 7.718027e-01 1 
BMS_067 9 3.520160e+01 FrootLoops.bmp 0 1.114212e+00 1 
BMS_067 10 3.784065e+01 100grand_small.bmp 0 1.027166e+00 1 
BMS_067 11 4.039611e+01 PopTartsStrawberry.bmp 1 1.431712e+00 1 
BMS_067 12 4.335246e+01 MilkyWay.bmp 0 8.833534e-01 1 
BMS_067 13 4.577439e+01 MrGoodbar.bmp 0 1.957423e+00 1 
BMS_067 14 4.926522e+01 AnimalCrackers.bmp 0 1.474593e+00 1 
BMS_067 15 5.227135e+01 Ghiradelli_milk.bmp 0 9.724707e-01 1 
BMS_067 16 5.477729e+01 RitzBitz2.bmp 0 7.705251e-01 1 
BMS_067 17 5.708154e+01 Crunch.bmp 0 1.234281e+00 1 
BMS_067 18 5.985468e+01 Reeses.bmp 0 1.245139e+00 1 
BMS_067 19 6.262734e+01 Lollipopred.bmp 0 1.032477e+00 1 
BMS_067 20 6.519962e+01 KitKat_small.bmp 1 1.036198e+00 1 
BMS_067 21 6.777176e+01 Keeblerfudgestripes.bmp 0 7.920585e-01 1 
BMS_067 22 7.009383e+01 PringlesRed.bmp 0 8.699906e-01 1 
BMS_067 23 7.249860e+01 Twix.bmp 0 6.412133e-01 1 
BMS_067 24 7.466943e+01 Nutterbutter.bmp 0 9.583872e-01 1 
BMS_067 25 7.715815e+01 PopTartsCinnamon.bmp 0 1.109672e+00 1 
BMS_067 26 7.979765e+01 Milano.bmp 0 9.741683e-01 1 
BMS_067 27 8.230337e+01 Sourpatch.bmp 0 6.204446e-01 1 
BMS_067 28 8.445791e+01 Almondjoy.bmp 0 6.419052e-01 1 
BMS_067 29 8.662902e+01 Toberlorone.bmp 0 1.270793e+00 1 
BMS_067 30 8.943507e+01 TeddyGrahamschocolate.bmp 0 6.887512e-01 1 
BMS_067 31 9.165649e+01 ChipsAhoy_small.bmp 0 1.491323e+00 1 
BMS_067 32 9.467885e+01 Goldfish.bmp 0 1.108962e+00 1 
BMS_067 33 9.731870e+01 FlamingCheetos.bmp 0 8.371138e-01 1 
BMS_067 34 9.969050e+01 Ghiradelli_milk_Almonds.bmp 0 7.053151e-01 1 
BMS_067 35 1.019289e+02 3Musketeers.bmp 0 5.629442e-01 1 
BMS_067 36 1.040165e+02 Fritos.bmp 0 7.553596e-01 1 
BMS_067 37 1.063050e+02 Funyuns_small.bmp 1 7.628031e-01 1 
BMS_067 38 1.085930e+02 SourSkittles.bmp 0 1.122841e+00 1 
BMS_067 39 1.112487e+02 Slimjim.bmp 0 9.071231e-01 1 
BMS_067 40 1.136872e+02 Butterfinger.bmp 0 6.125959e-01 1 
BMS_067 41 1.158252e+02 Milkduds.bmp 0 5.146110e-01 1 
BMS_067 42 1.178793e+02 FigNewton_small.bmp 0 1.036530e+00 1 
BMS_067 43 1.204518e+02 Cheetos.bmp 0 6.959840e-01 1 
BMS_067 44 1.226731e+02 Snickers.bmp 0 7.786924e-01 1 
BMS_067 45 1.249783e+02 Hersheymilk_several.bmp 0 8.975642e-01 1 
BMS_067 46 1.274005e+02 FamousAmos_small.bmp 0 1.059358e+00 1 
BMS_067 47 1.299891e+02 Dots_one.bmp 0 6.147519e-01 1 
BMS_067 48 1.321272e+02 Laysclassic.bmp 1 1.156588e+00 1 
BMS_067 49 1.348161e+02 Hersheykisses.bmp 0 7.077388e-01 1 
BMS_067 50 1.370542e+02 Riprolls.bmp 0 6.776064e-01 1 
BMS_067 51 1.392590e+02 Oreos.bmp 1 7.608093e-01 1 
BMS_067 52 1.415473e+02 Skittles.bmp 0 1.200564e+00 1 
BMS_067 53 1.442865e+02 Whatchamacallit.bmp 1 7.013312e-01 1 
BMS_067 54 1.465246e+02 PayDay.bmp 0 7.671965e-01 1 
BMS_067 55 1.488298e+02 Cheezits.bmp 0 6.059982e-01 1 
BMS_067 56 1.509675e+02 Jollyrancherred.bmp 0 7.322752e-01 1 
