subjid scanner order block runtrial onsettime ImageLeft ImageRight TypeLeft TypeRight IsLefthigh Response PairType Outcome RT bidIndexLeft bidIndexRight bidLeft bidRight
BMS_061 1 1 1 15 8.880248e+01 MrGoodbar.bmp Reeses.bmp 22 21 0 y 2 1 0.918315 42 43 0.960000 0.886667 
BMS_061 1 1 1 16 9.480264e+01 TeddyGrahamschocolate.bmp Cheezits.bmp 22 21 0 y 2 1 0.721146 48 45 0.613333 0.813333 
BMS_061 1 1 1 17 1.008028e+02 Redvines_small.bmp MrGoodbar.bmp 21 22 1 b 2 1 0.771993 49 42 0.553333 0.960000 
BMS_061 1 1 1 18 1.068030e+02 Snickers.bmp Twix.bmp 12 11 0 b 1 0 0.871804 17 12 2.000000 2.033333 
BMS_061 1 1 1 19 1.128031e+02 Cheetos.bmp Twix.bmp 12 11 0 b 1 0 0.882635 9 12 2.066667 2.033333 
BMS_061 1 1 1 20 1.188033e+02 Butterfinger.bmp Skittles.bmp 11 12 1 b 1 1 0.919492 18 15 1.986667 2.006667 
BMS_061 1 1 1 21 1.248035e+02 KitKat_small.bmp Twix.bmp 12 11 0 y 1 1 1.105324 11 12 2.040000 2.033333 
BMS_061 1 1 1 22 1.308036e+02 FamousAmos_small.bmp Reeses.bmp 22 21 0 b 2 0 1.003154 46 43 0.760000 0.886667 
BMS_061 1 1 1 23 1.368038e+02 TeddyGrahamschocolate.bmp Redvines_small.bmp 22 21 0 y 2 1 0.681983 48 49 0.613333 0.553333 
BMS_061 1 1 1 24 1.428040e+02 TeddyGrahamschocolate.bmp Reeses.bmp 22 21 0 y 2 1 0.636826 48 43 0.613333 0.886667 
BMS_061 1 1 1 25 1.488041e+02 Goldfish.bmp Cheezits.bmp 22 21 0 y 2 1 0.776665 40 45 1.006667 0.813333 
BMS_061 1 1 1 26 1.548043e+02 3Musketeers.bmp FamousAmos_small.bmp 21 22 1 y 2 0 1.111455 39 46 1.013333 0.760000 
BMS_061 1 1 1 27 1.608212e+02 SourSkittles.bmp Snickers.bmp 11 12 1 y 1 0 0.913658 8 17 2.200000 2.000000 
BMS_061 1 1 1 28 1.668046e+02 Butterfinger.bmp Cheetos.bmp 11 12 1 y 1 0 0.962160 18 9 1.986667 2.066667 
BMS_061 1 1 1 29 1.728048e+02 Butterfinger.bmp Snickers.bmp 11 12 1 y 1 0 1.125974 18 17 1.986667 2.000000 
BMS_061 1 1 1 30 1.788050e+02 SourSkittles.bmp Skittles.bmp 11 12 1 y 1 0 1.141826 8 15 2.200000 2.006667 
BMS_061 1 1 1 31 1.848051e+02 100grand_small.bmp Cheetos.bmp 11 12 1 b 1 1 0.829652 14 9 2.020000 2.066667 
BMS_061 1 1 1 32 1.908053e+02 100grand_small.bmp Skittles.bmp 11 12 1 y 1 0 0.708496 14 15 2.020000 2.006667 
BMS_061 1 1 2 33 1.968055e+02 Butterfinger.bmp Cheetos.bmp 11 12 1 y 1 0 0.881331 18 9 1.986667 2.066667 
BMS_061 1 1 2 34 2.028057e+02 Butterfinger.bmp Skittles.bmp 11 12 1 y 1 0 1.407153 18 15 1.986667 2.006667 
BMS_061 1 1 2 35 2.088058e+02 TeddyGrahamschocolate.bmp Cheezits.bmp 22 21 0 y 2 1 0.766927 48 45 0.613333 0.813333 
BMS_061 1 1 2 36 2.148060e+02 Skittles.bmp 100grand_small.bmp 12 11 0 y 1 1 1.065808 15 14 2.006667 2.020000 
BMS_061 1 1 2 37 2.208062e+02 Cheezits.bmp Goldfish.bmp 21 22 1 b 2 1 0.718619 45 40 0.813333 1.006667 
BMS_061 1 1 2 38 2.268063e+02 Cheezits.bmp MrGoodbar.bmp 21 22 1 b 2 1 0.863481 45 42 0.813333 0.960000 
BMS_061 1 1 2 39 2.328065e+02 Goldfish.bmp Reeses.bmp 22 21 0 y 2 1 0.959316 40 43 1.006667 0.886667 
BMS_061 1 1 2 40 2.388067e+02 Snickers.bmp Twix.bmp 12 11 0 b 1 0 0.912163 17 12 2.000000 2.033333 
BMS_061 1 1 2 41 2.448068e+02 Redvines_small.bmp MrGoodbar.bmp 21 22 1 b 2 1 0.946997 49 42 0.553333 0.960000 
BMS_061 1 1 2 42 2.508070e+02 MrGoodbar.bmp 3Musketeers.bmp 22 21 0 y 2 1 1.097834 42 39 0.960000 1.013333 
BMS_061 1 1 2 43 2.568072e+02 Twix.bmp Cheetos.bmp 11 12 1 y 1 0 1.325654 12 9 2.033333 2.066667 
BMS_061 1 1 2 44 2.628073e+02 FamousAmos_small.bmp Reeses.bmp 22 21 0 b 2 0 0.883495 46 43 0.760000 0.886667 
BMS_061 1 1 2 45 2.688075e+02 Skittles.bmp Twix.bmp 12 11 0 b 1 0 1.083325 15 12 2.006667 2.033333 
BMS_061 1 1 2 46 2.748077e+02 3Musketeers.bmp Goldfish.bmp 21 22 1 b 2 1 0.992127 39 40 1.013333 1.006667 
BMS_061 1 1 2 47 2.808078e+02 FamousAmos_small.bmp 3Musketeers.bmp 22 21 0 b 2 0 1.048009 46 39 0.760000 1.013333 
BMS_061 1 1 2 48 2.868080e+02 Redvines_small.bmp Goldfish.bmp 21 22 1 b 2 1 1.138805 49 40 0.553333 1.006667 
BMS_061 1 1 2 49 2.928082e+02 SourSkittles.bmp KitKat_small.bmp 11 12 1 b 1 1 1.043667 8 11 2.200000 2.040000 
BMS_061 1 1 2 50 2.988083e+02 Cheetos.bmp SourSkittles.bmp 12 11 0 y 1 1 1.141477 9 8 2.066667 2.200000 
BMS_061 1 1 2 51 3.048085e+02 Reeses.bmp MrGoodbar.bmp 21 22 1 b 2 1 1.016321 43 42 0.886667 0.960000 
BMS_061 1 1 2 52 3.108087e+02 SourSkittles.bmp Snickers.bmp 11 12 1 b 1 1 1.111134 8 17 2.200000 2.000000 
BMS_061 1 1 2 53 3.168088e+02 Snickers.bmp Butterfinger.bmp 12 11 0 b 1 0 0.792985 17 18 2.000000 1.986667 
BMS_061 1 1 2 54 3.228090e+02 FamousAmos_small.bmp Cheezits.bmp 22 21 0 y 2 1 1.011837 46 45 0.760000 0.813333 
BMS_061 1 1 2 55 3.288092e+02 TeddyGrahamschocolate.bmp Redvines_small.bmp 22 21 0 y 2 1 1.103674 48 49 0.613333 0.553333 
BMS_061 1 1 2 56 3.348093e+02 100grand_small.bmp Snickers.bmp 11 12 1 y 1 0 1.102503 14 17 2.020000 2.000000 
BMS_061 1 1 2 57 3.408095e+02 Cheetos.bmp 100grand_small.bmp 12 11 0 y 1 1 1.063336 9 14 2.066667 2.020000 
BMS_061 1 1 2 58 3.468097e+02 Twix.bmp KitKat_small.bmp 11 12 1 b 1 1 1.278117 12 11 2.033333 2.040000 
BMS_061 1 1 2 59 3.528098e+02 Skittles.bmp SourSkittles.bmp 12 11 0 y 1 1 1.130992 15 8 2.006667 2.200000 
BMS_061 1 1 2 60 3.588100e+02 TeddyGrahamschocolate.bmp 3Musketeers.bmp 22 21 0 y 2 1 0.831811 48 39 0.613333 1.013333 
BMS_061 1 1 2 61 3.648102e+02 Butterfinger.bmp KitKat_small.bmp 11 12 1 b 1 1 1.185666 18 11 1.986667 2.040000 
BMS_061 1 1 2 62 3.708103e+02 FamousAmos_small.bmp Redvines_small.bmp 22 21 0 b 2 0 1.392499 46 49 0.760000 0.553333 
BMS_061 1 1 2 63 3.768105e+02 Reeses.bmp TeddyGrahamschocolate.bmp 21 22 1 b 2 1 1.185328 43 48 0.886667 0.613333 
BMS_061 1 1 2 64 3.828107e+02 100grand_small.bmp KitKat_small.bmp 11 12 1 b 1 1 1.088174 14 11 2.020000 2.040000 
