subjid test_comp runnum runtrial itemname question onsettime RT response fixationtime bidindex itemnameIndex bid 
BMS_070 arizona 2 1 PopTartsStrawberry.bmp 2 4.802147e+00 1.709072e+00 b 8.40 1 42 2.980000
BMS_070 arizona 2 2 MrGoodbar.bmp 1 1.440588e+01 1.728341e+00 g 18.01 47 36 0.813333
BMS_070 arizona 2 3 Skittles.bmp 3 2.400953e+01 1.944688e+00 y 27.61 35 48 1.500000
BMS_070 arizona 2 4 Fritos.bmp 2 3.361322e+01 1.819904e+00 y 37.21 7 18 2.646667
BMS_070 arizona 2 5 Cheezits.bmp 3 4.321696e+01 1.954271e+00 g 46.80 32 9 1.620000
BMS_070 arizona 2 6 Hersheykisses.bmp 1 5.280393e+01 1.901290e+00 r 56.41 53 25 0.406667
BMS_070 arizona 2 7 Skittles.bmp 2 6.240767e+01 1.426553e+00 y 66.01 35 48 1.500000
BMS_070 arizona 2 8 Whatchamacallit.bmp 3 7.202799e+01 1.966215e+00 b 75.61 56 56 0.053333
BMS_070 arizona 2 9 BabyRuth.bmp 3 8.161501e+01 1.927211e+00 g 85.22 27 5 1.766667
BMS_070 arizona 2 10 CheesyDoritos.bmp 3 9.120203e+01 1.623172e+00 y 94.80 28 7 1.726667
BMS_070 arizona 2 11 Goldfish.bmp 2 1.008057e+02 9.555081e-01 y 104.41 16 23 2.293333
BMS_070 arizona 2 12 Cheezits.bmp 1 1.104094e+02 1.744818e+00 g 114.01 32 9 1.620000
BMS_070 arizona 2 13 Butterfinger.bmp 3 1.200131e+02 2.078135e+00 g 123.61 26 6 1.773333
BMS_070 arizona 2 14 PopTartsCinnamon.bmp 2 1.296168e+02 1.388436e+00 b 133.20 4 41 2.900000
BMS_070 arizona 2 15 100grand_small.bmp 1 1.392039e+02 2.523377e+00 g 142.81 29 1 1.686667
BMS_070 arizona 2 16 MrGoodbar.bmp 3 1.488075e+02 2.230694e+00 r 152.41 47 36 0.813333
BMS_070 arizona 2 17 BabyRuth.bmp 2 1.584112e+02 1.144041e+00 b 162.01 27 5 1.766667
BMS_070 arizona 2 18 Snickers.bmp 1 1.680149e+02 2.464306e+00 g 171.62 22 50 1.906667
BMS_070 arizona 2 19 MilkyWay.bmp 3 1.776019e+02 2.533331e+00 g 181.20 25 35 1.833333
BMS_070 arizona 2 20 MilkyWay.bmp 1 1.872056e+02 2.061648e+00 g 190.81 25 35 1.833333
BMS_070 arizona 2 21 Hersheymilk_several.bmp 2 1.968093e+02 1.175950e+00 b 200.41 30 26 1.646667
BMS_070 arizona 2 22 3Musketeers.bmp 3 2.064130e+02 2.814225e+00 r 210.01 38 2 1.226667
BMS_070 arizona 2 23 Goldfish.bmp 3 2.160167e+02 2.475501e+00 b 219.60 16 23 2.293333
BMS_070 arizona 2 24 Snickers.bmp 2 2.256037e+02 1.150507e+00 b 229.21 22 50 1.906667
BMS_070 arizona 2 25 Cheezits.bmp 2 2.352074e+02 9.428655e-01 b 238.81 32 9 1.620000
BMS_070 arizona 2 26 Hersheymilk_several.bmp 1 2.448111e+02 1.893177e+00 r 248.41 30 26 1.646667
BMS_070 arizona 2 27 Keeblerfudgestripes.bmp 2 2.544148e+02 1.384440e+00 y 258.02 41 28 1.206667
BMS_070 arizona 2 28 CheesyDoritos.bmp 1 2.640018e+02 2.008422e+00 y 267.60 28 7 1.726667
BMS_070 arizona 2 29 PopTartsStrawberry.bmp 3 2.736055e+02 2.907775e+00 y 277.21 1 42 2.980000
BMS_070 arizona 2 30 PopTartsCinnamon.bmp 1 2.832092e+02 1.657086e+00 y 286.81 4 41 2.900000
BMS_070 arizona 2 31 ChipsAhoy_small.bmp 1 2.928129e+02 2.567387e+00 y 296.41 44 10 0.980000
BMS_070 arizona 2 32 Fritos.bmp 1 3.024166e+02 1.447699e+00 b 306.00 7 18 2.646667
BMS_070 arizona 2 33 Snickers.bmp 3 3.120036e+02 1.927677e+00 b 315.60 22 50 1.906667
BMS_070 arizona 2 34 Twix.bmp 3 3.216073e+02 2.359986e+00 g 325.21 13 55 2.453333
BMS_070 arizona 2 35 Milkduds.bmp 1 3.312110e+02 1.963256e+00 r 334.81 50 34 0.600000
BMS_070 arizona 2 36 3Musketeers.bmp 2 3.408147e+02 1.626568e+00 b 344.42 38 2 1.226667
