subjid scanner order block runtrial onsettime ImageLeft ImageRight TypeLeft TypeRight IsLefthigh Response PairType Outcome RT bidIndexLeft bidIndexRight bidLeft bidRight
BMS_078 1 2 1 1 4.801847e+00 Chocolate_mm.bmp CheesyDoritos.bmp 12 11 0 b 1 0 0.761866 12 9 2.000000 2.026667 
BMS_078 1 2 1 2 1.080415e+01 Hersheymilk_several.bmp 100grand_small.bmp 21 22 1 b 2 1 0.920550 42 43 0.853333 0.833333 
BMS_078 1 2 1 3 1.680642e+01 Sourpatch.bmp Hersheymilk_several.bmp 22 21 0 y 2 1 0.831308 39 42 1.053333 0.853333 
BMS_078 1 2 1 4 2.280873e+01 FlamingCheetos.bmp Chocolate_mm.bmp 11 12 1 y 1 0 1.144008 11 12 2.013333 2.000000 
BMS_078 1 2 1 5 2.881103e+01 Laysclassic.bmp Reeses.bmp 11 12 1 y 1 0 1.038698 15 18 1.986667 1.886667 
BMS_078 1 2 1 6 3.481338e+01 100grand_small.bmp FigNewton_small.bmp 22 21 0 b 2 0 1.937343 43 40 0.833333 1.013333 
BMS_078 1 2 1 7 4.081565e+01 Milkduds.bmp Hersheykisses.bmp 21 22 1 y 2 0 0.947073 46 49 0.660000 0.540000 
BMS_078 1 2 1 8 4.680128e+01 FlamingCheetos.bmp PopTartsStrawberry.bmp 11 12 1 y 1 0 0.902443 11 8 2.013333 2.033333 
BMS_078 1 2 1 9 5.280363e+01 FlamingCheetos.bmp Reeses.bmp 11 12 1 y 1 0 1.111093 11 18 2.013333 1.886667 
BMS_078 1 2 1 10 5.880594e+01 PopTartsStrawberry.bmp Laysclassic.bmp 12 11 0 y 1 1 1.165751 8 15 2.033333 1.986667 
BMS_078 1 2 1 11 6.480825e+01 Hersheymilk_several.bmp Hersheykisses.bmp 21 22 1 b 2 1 1.087492 42 49 0.853333 0.540000 
BMS_078 1 2 1 12 7.081055e+01 CheesyDoritos.bmp FamousAmos_small.bmp 11 12 1 y 1 0 1.085179 9 14 2.026667 1.993333 
BMS_078 1 2 1 13 7.681282e+01 FlamingCheetos.bmp FamousAmos_small.bmp 11 12 1 y 1 0 0.917917 11 14 2.013333 1.993333 
BMS_078 1 2 1 14 8.283182e+01 CheesyDoritos.bmp PopTartsStrawberry.bmp 11 12 1 y 1 0 1.203901 9 8 2.026667 2.033333 
BMS_078 1 2 1 15 8.881743e+01 FamousAmos_small.bmp Funyuns_small.bmp 12 11 0 y 1 1 1.379298 14 17 1.993333 1.946667 
BMS_078 1 2 1 16 9.480307e+01 FigNewton_small.bmp Skittles.bmp 21 22 1 x 2 999 999.000000 40 45 1.013333 0.726667 
BMS_078 1 2 1 17 1.008054e+02 Hersheykisses.bmp Fritos.bmp 22 21 0 b 2 0 0.965329 49 48 0.540000 0.586667 
BMS_078 1 2 1 18 1.068077e+02 100grand_small.bmp Fritos.bmp 22 21 0 b 2 0 1.190008 43 48 0.833333 0.586667 
BMS_078 1 2 1 19 1.128100e+02 Skittles.bmp Milkduds.bmp 22 21 0 b 2 0 1.185747 45 46 0.726667 0.660000 
BMS_078 1 2 1 20 1.188123e+02 Skittles.bmp Fritos.bmp 22 21 0 b 2 0 1.000447 45 48 0.726667 0.586667 
BMS_078 1 2 1 21 1.248146e+02 CheesyDoritos.bmp Reeses.bmp 11 12 1 y 1 0 0.986094 9 18 2.026667 1.886667 
BMS_078 1 2 1 22 1.308169e+02 Funyuns_small.bmp Reeses.bmp 11 12 1 y 1 0 0.998827 17 18 1.946667 1.886667 
BMS_078 1 2 1 23 1.368025e+02 Chocolate_mm.bmp Laysclassic.bmp 12 11 0 y 1 1 1.190190 12 15 2.000000 1.986667 
BMS_078 1 2 1 24 1.428049e+02 PopTartsStrawberry.bmp Funyuns_small.bmp 12 11 0 b 1 0 1.140886 8 17 2.033333 1.946667 
BMS_078 1 2 1 25 1.488072e+02 100grand_small.bmp Milkduds.bmp 22 21 0 b 2 0 0.911573 43 46 0.833333 0.660000 
BMS_078 1 2 1 26 1.548095e+02 FigNewton_small.bmp Sourpatch.bmp 21 22 1 y 2 0 1.445272 40 39 1.013333 1.053333 
BMS_078 1 2 1 27 1.608118e+02 Milkduds.bmp Sourpatch.bmp 21 22 1 y 2 0 1.684973 46 39 0.660000 1.053333 
BMS_078 1 2 1 28 1.668141e+02 Chocolate_mm.bmp Funyuns_small.bmp 12 11 0 y 1 1 1.439662 12 17 2.000000 1.946667 
BMS_078 1 2 1 29 1.728164e+02 Skittles.bmp Hersheymilk_several.bmp 22 21 0 y 2 1 0.771352 45 42 0.726667 0.853333 
BMS_078 1 2 1 30 1.788021e+02 Hersheykisses.bmp FigNewton_small.bmp 22 21 0 b 2 0 0.760669 49 40 0.540000 1.013333 
BMS_078 1 2 1 31 1.848044e+02 Sourpatch.bmp Fritos.bmp 22 21 0 y 2 1 0.652376 39 48 1.053333 0.586667 
BMS_078 1 2 1 32 1.908067e+02 Laysclassic.bmp FamousAmos_small.bmp 11 12 1 y 1 0 1.059061 15 14 1.986667 1.993333 
BMS_078 1 2 2 33 1.968089e+02 Milkduds.bmp Hersheykisses.bmp 21 22 1 y 2 0 0.649694 46 49 0.660000 0.540000 
BMS_078 1 2 2 34 2.028113e+02 100grand_small.bmp Hersheymilk_several.bmp 22 21 0 y 2 1 0.896451 43 42 0.833333 0.853333 
