subjid scanner order block runtrial onsettime ImageLeft ImageRight TypeLeft TypeRight IsLefthigh Response PairType Outcome RT bidIndexLeft bidIndexRight bidLeft bidRight
BMS_092 1 2 1 1 4.801804e+00 Milano.bmp Ghiradelli_milk_Almonds.bmp 11 12 1 b 1 1 0.796658 17 8 2.953333 2.973333 
BMS_092 1 2 1 2 1.080411e+01 Reeses.bmp Ghiradelli_milk_Almonds.bmp 11 12 1 b 1 1 0.737380 11 8 2.973333 2.973333 
BMS_092 1 2 1 3 1.680642e+01 Snickers.bmp PayDay.bmp 12 11 0 b 1 0 0.894045 18 15 2.953333 2.960000 
BMS_092 1 2 1 4 2.280877e+01 Nutterbutter.bmp Butterfinger.bmp 21 22 1 y 2 0 1.551711 48 45 1.040000 1.046667 
BMS_092 1 2 1 5 2.881108e+01 Granolabar.bmp 100grand_small.bmp 22 21 0 b 2 0 1.510401 43 46 1.060000 1.040000 
BMS_092 1 2 1 6 3.481339e+01 100grand_small.bmp Butterfinger.bmp 21 22 1 b 2 1 1.891096 46 45 1.040000 1.046667 
BMS_092 1 2 1 7 4.081565e+01 Milano.bmp CheesyDoritos.bmp 11 12 1 b 1 1 0.850844 17 12 2.953333 2.960000 
BMS_092 1 2 1 8 4.681796e+01 Hersheymilk_several.bmp CheesyDoritos.bmp 11 12 1 y 1 0 1.244529 9 12 2.973333 2.960000 
BMS_092 1 2 1 9 5.280364e+01 Whatchamacallit.bmp Granolabar.bmp 21 22 1 b 2 1 1.283843 40 43 1.506667 1.060000 
BMS_092 1 2 1 10 5.880594e+01 Laffytaffyred_one.bmp Nutterbutter.bmp 22 21 0 b 2 0 1.606540 49 48 1.026667 1.040000 
BMS_092 1 2 1 11 6.480821e+01 Hersheymilk_several.bmp Snickers.bmp 11 12 1 y 1 0 1.020282 9 18 2.973333 2.953333 
BMS_092 1 2 1 12 7.081056e+01 Riprolls.bmp 100grand_small.bmp 22 21 0 b 2 0 1.307919 39 46 1.513333 1.040000 
BMS_092 1 2 1 13 7.681283e+01 Hersheymilk_several.bmp MilkyWay.bmp 11 12 1 y 1 0 0.803659 9 14 2.973333 2.960000 
BMS_092 1 2 1 14 8.281514e+01 Fritos.bmp Granolabar.bmp 21 22 1 b 2 1 1.231352 42 43 1.060000 1.060000 
BMS_092 1 2 1 15 8.881744e+01 CheesyDoritos.bmp PayDay.bmp 12 11 0 b 1 0 0.961060 12 15 2.960000 2.960000 
BMS_092 1 2 1 16 9.480308e+01 Reeses.bmp MilkyWay.bmp 11 12 1 b 1 1 1.000424 11 14 2.973333 2.960000 
BMS_092 1 2 1 17 1.008054e+02 Laffytaffyred_one.bmp Whatchamacallit.bmp 22 21 0 b 2 0 1.556100 49 40 1.026667 1.506667 
BMS_092 1 2 1 18 1.068077e+02 Riprolls.bmp Nutterbutter.bmp 22 21 0 b 2 0 1.074792 39 48 1.513333 1.040000 
BMS_092 1 2 1 19 1.128100e+02 Milano.bmp Snickers.bmp 11 12 1 b 1 1 0.659453 17 18 2.953333 2.953333 
BMS_092 1 2 1 20 1.188124e+02 Fritos.bmp Butterfinger.bmp 21 22 1 b 2 1 1.471136 42 45 1.060000 1.046667 
BMS_092 1 2 1 21 1.248146e+02 MilkyWay.bmp PayDay.bmp 12 11 0 y 1 1 1.008801 14 15 2.960000 2.960000 
BMS_092 1 2 1 22 1.308169e+02 PayDay.bmp Ghiradelli_milk_Almonds.bmp 11 12 1 y 1 0 1.555564 15 8 2.960000 2.973333 
BMS_092 1 2 1 23 1.368026e+02 Butterfinger.bmp Whatchamacallit.bmp 22 21 0 y 2 1 1.647879 45 40 1.046667 1.506667 
BMS_092 1 2 1 24 1.428049e+02 MilkyWay.bmp Milano.bmp 12 11 0 y 1 1 1.155640 14 17 2.960000 2.953333 
BMS_092 1 2 1 25 1.488072e+02 Granolabar.bmp Nutterbutter.bmp 22 21 0 b 2 0 1.437279 43 48 1.060000 1.040000 
BMS_092 1 2 1 26 1.548095e+02 Reeses.bmp Snickers.bmp 11 12 1 b 1 1 0.821009 11 18 2.973333 2.953333 
