subjid test_comp runnum runtrial itemname question onsettime RT response fixationtime bidindex itemnameIndex bid 
BMS_091 arizona 1 1 PopTartsCinnamon.bmp 3 4.801803e+00 1.917924e+00 y 8.40 50 41 0.840000
BMS_091 arizona 1 2 Skittles.bmp 3 1.440550e+01 1.422328e+00 y 18.01 41 48 1.253333
BMS_091 arizona 1 3 PayDay.bmp 2 2.400923e+01 2.341485e+00 b 27.61 53 39 0.606667
BMS_091 arizona 1 4 Laffytaffyred_one.bmp 1 3.361288e+01 2.056955e+00 b 37.21 10 30 2.020000
BMS_091 arizona 1 5 CheesyDoritos.bmp 2 4.321661e+01 1.966215e+00 y 46.80 32 7 1.513333
BMS_091 arizona 1 6 KitKat_small.bmp 1 5.280359e+01 1.945248e+00 b 56.40 19 29 1.746667
BMS_091 arizona 1 7 Sourpatch.bmp 2 6.240732e+01 1.927430e+00 y 66.01 13 52 2.000000
BMS_091 arizona 1 8 FigNewton_small.bmp 1 7.201097e+01 1.771858e+00 g 75.61 27 16 1.693333
BMS_091 arizona 1 9 Reeses.bmp 3 8.161466e+01 2.198178e+00 g 85.22 31 45 1.540000
BMS_091 arizona 1 10 PayDay.bmp 3 9.120168e+01 2.548123e+00 g 94.80 53 39 0.606667
BMS_091 arizona 1 11 Laffytaffyred_one.bmp 3 1.008054e+02 2.029431e+00 y 104.41 10 30 2.020000
BMS_091 arizona 1 12 Reeses.bmp 1 1.104091e+02 2.064780e+00 y 114.01 31 45 1.540000
BMS_091 arizona 1 13 KitKat_small.bmp 3 1.200128e+02 2.213084e+00 y 123.61 19 29 1.746667
BMS_091 arizona 1 14 PayDay.bmp 1 1.296165e+02 2.883343e+00 r 133.20 53 39 0.606667
BMS_091 arizona 1 15 Goldfish.bmp 2 1.392035e+02 1.956336e+00 y 142.80 26 23 1.713333
BMS_091 arizona 1 16 Redvines_small.bmp 1 1.488072e+02 1.911682e+00 y 152.41 38 44 1.273333
BMS_091 arizona 1 17 Keeblerfudgestripes.bmp 2 1.584109e+02 2.303035e+00 y 162.01 28 28 1.666667
BMS_091 arizona 1 18 Doritosranch.bmp 3 1.680146e+02 1.360155e+00 y 171.62 35 13 1.466667
BMS_091 arizona 1 19 Cheetos.bmp 2 1.776016e+02 1.366231e+00 y 181.20 22 8 1.720000
BMS_091 arizona 1 20 Toberlorone.bmp 3 1.872053e+02 3.211508e+00 r 190.81 47 54 1.013333
BMS_091 arizona 1 21 FrootLoops.bmp 2 1.968089e+02 1.808885e+00 b 200.41 30 19 1.553333
BMS_091 arizona 1 22 PringlesRed.bmp 1 2.064126e+02 2.212197e+00 y 210.01 44 43 1.046667
BMS_091 arizona 1 23 Toberlorone.bmp 2 2.160163e+02 3.600000e+00 x 219.63 47 54 1.013333
BMS_091 arizona 1 24 Hersheykisses.bmp 1 2.256033e+02 1.360446e+00 b 229.20 56 25 0.200000
BMS_091 arizona 1 25 Redvines_small.bmp 2 2.352070e+02 1.382809e+00 y 238.81 38 44 1.273333
BMS_091 arizona 1 26 FigNewton_small.bmp 2 2.448108e+02 1.470105e+00 b 248.41 27 16 1.693333
BMS_091 arizona 1 27 Ghiradelli_milk_Almonds.bmp 1 2.544144e+02 1.962427e+00 b 258.02 1 22 2.980000
BMS_091 arizona 1 28 Cheetos.bmp 3 2.640014e+02 1.438417e+00 y 267.60 22 8 1.720000
BMS_091 arizona 1 29 Funyuns_small.bmp 3 2.736051e+02 1.907790e+00 y 277.21 4 20 2.546667
BMS_091 arizona 1 30 MrGoodbar.bmp 2 2.832089e+02 1.318986e+00 y 286.81 29 36 1.633333
BMS_091 arizona 1 31 PopTartsCinnamon.bmp 2 2.928125e+02 2.544366e+00 b 296.41 50 41 0.840000
BMS_091 arizona 1 32 PopTartsCinnamon.bmp 1 3.024162e+02 2.567616e+00 g 306.02 50 41 0.840000
BMS_091 arizona 1 33 Hersheykisses.bmp 3 3.120032e+02 2.411601e+00 y 315.60 56 25 0.200000
BMS_091 arizona 1 34 Hersheykisses.bmp 2 3.216069e+02 1.964943e+00 b 325.21 56 25 0.200000
BMS_091 arizona 1 35 Goldfish.bmp 1 3.312106e+02 2.522251e+00 y 334.81 26 23 1.713333
BMS_091 arizona 1 36 PringlesRed.bmp 3 3.408143e+02 2.326533e+00 g 344.42 44 43 1.046667
