subjid test_comp runnum runtrial itemname question onsettime RT response fixationtime bidindex itemnameIndex bid 
BMS_072 arizona 2 1 BabyRuth.bmp 2 4.801887e+00 1.548970e+00 b 8.40 44 5 0.040000
BMS_072 arizona 2 2 BabyRuth.bmp 3 1.440558e+01 1.818388e+00 r 18.01 44 5 0.040000
BMS_072 arizona 2 3 Dots_one.bmp 2 2.402591e+01 1.353053e+00 y 27.61 35 14 0.046667
BMS_072 arizona 2 4 Keeblerfudgestripes.bmp 2 3.361296e+01 1.582997e+00 y 37.21 22 28 0.073333
BMS_072 arizona 2 5 Laffytaffyred_one.bmp 1 4.321665e+01 1.354309e+00 r 46.80 26 30 0.060000
BMS_072 arizona 2 6 Dots_one.bmp 1 5.280363e+01 1.549328e+00 r 56.41 35 14 0.046667
BMS_072 arizona 2 7 Snickers.bmp 2 6.240732e+01 1.574639e+00 b 66.01 28 50 0.060000
BMS_072 arizona 2 8 100grand_small.bmp 3 7.201106e+01 1.807896e+00 r 75.61 29 1 0.053333
BMS_072 arizona 2 9 Ghiradelli_milk.bmp 1 8.161471e+01 2.592254e+00 b 85.22 1 21 1.253333
BMS_072 arizona 2 10 Goldfish.bmp 2 9.120173e+01 1.400261e+00 y 94.80 19 23 0.166667
BMS_072 arizona 2 11 Cheetos.bmp 3 1.008054e+02 3.077520e+00 g 104.41 25 8 0.060000
BMS_072 arizona 2 12 FlamingCheetos.bmp 1 1.104092e+02 1.159808e+00 r 114.01 30 17 0.053333
BMS_072 arizona 2 13 BabyRuth.bmp 1 1.200128e+02 1.125175e+00 r 123.61 44 5 0.040000
BMS_072 arizona 2 14 PringlesRed.bmp 1 1.296165e+02 1.230435e+00 r 133.20 38 43 0.046667
BMS_072 arizona 2 15 Hersheymilk_several.bmp 3 1.392035e+02 2.187454e+00 g 142.80 13 26 0.380000
BMS_072 arizona 2 16 Riprolls.bmp 1 1.488072e+02 1.475775e+00 r 152.41 50 46 0.040000
BMS_072 arizona 2 17 Oreos.bmp 3 1.584109e+02 1.804046e+00 r 162.01 31 38 0.053333
BMS_072 arizona 2 18 PopTartsStrawberry.bmp 3 1.680146e+02 1.839251e+00 r 171.62 53 42 0.033333
BMS_072 arizona 2 19 100grand_small.bmp 2 1.776016e+02 2.436365e+00 b 181.20 29 1 0.053333
BMS_072 arizona 2 20 FlamingCheetos.bmp 2 1.872053e+02 1.716686e+00 y 190.81 30 17 0.053333
BMS_072 arizona 2 21 Toberlorone.bmp 2 1.968090e+02 2.377990e+00 b 200.41 4 54 1.160000
BMS_072 arizona 2 22 Fritos.bmp 2 2.064127e+02 1.300254e+00 y 210.01 16 18 0.226667
BMS_072 arizona 2 23 Skittles.bmp 1 2.160164e+02 1.853621e+00 r 219.62 41 48 0.046667
BMS_072 arizona 2 24 Snickers.bmp 3 2.256034e+02 2.218545e+00 r 229.20 28 50 0.060000
BMS_072 arizona 2 25 Almondjoy.bmp 3 2.352071e+02 1.187899e+00 r 238.81 56 3 0.020000
BMS_072 arizona 2 26 Snickers.bmp 1 2.448108e+02 2.004230e+00 r 248.41 28 50 0.060000
BMS_072 arizona 2 27 Riprolls.bmp 3 2.544145e+02 1.625515e+00 r 258.02 50 46 0.040000
BMS_072 arizona 2 28 CheesyDoritos.bmp 1 2.640015e+02 3.600000e+00 x 267.64 10 7 0.553333
BMS_072 arizona 2 29 100grand_small.bmp 1 2.736052e+02 1.120668e+00 r 277.21 29 1 0.053333
BMS_072 arizona 2 30 Laysclassic.bmp 1 2.832089e+02 1.220120e+00 r 286.81 47 31 0.040000
BMS_072 arizona 2 31 Crunch.bmp 3 2.928126e+02 3.064374e+00 g 296.41 7 12 0.740000
BMS_072 arizona 2 32 Riprolls.bmp 2 3.024163e+02 1.612706e+00 b 306.02 50 46 0.040000
BMS_072 arizona 2 33 Oreos.bmp 2 3.120033e+02 2.081738e+00 y 315.60 31 38 0.053333
BMS_072 arizona 2 34 PopTartsCinnamon.bmp 2 3.216070e+02 1.195979e+00 b 325.21 32 41 0.053333
BMS_072 arizona 2 35 Fritos.bmp 3 3.312107e+02 3.333322e+00 g 334.81 16 18 0.226667
BMS_072 arizona 2 36 Laysclassic.bmp 3 3.408144e+02 2.124617e+00 g 344.42 47 31 0.040000
