subjid runtrial onsettime Name resp_beep RT order
BMS_088 1 1.041644e+00 Sourpatch.bmp 1 2.634086e+00 2 
BMS_088 2 5.215199e+00 Twix.bmp 1 1.276533e+00 2 
BMS_088 3 8.019758e+00 100grand_small.bmp 0 9.279642e-01 2 
BMS_088 4 1.047388e+01 Skittles.bmp 1 1.054271e+00 2 
BMS_088 5 1.306134e+01 Jollyrancherred.bmp 0 9.663863e-01 2 
BMS_088 6 1.556550e+01 Toberlorone.bmp 0 3.262235e+00 2 
BMS_088 7 2.035680e+01 Whatchamacallit.bmp 1 8.236625e-01 2 
BMS_088 8 2.271068e+01 Laffytaffyred_one.bmp 1 9.410404e-01 2 
BMS_088 9 2.518150e+01 PopTartsStrawberry.bmp 0 9.102168e-01 2 
BMS_088 10 2.761879e+01 3Musketeers.bmp 1 8.249357e-01 2 
BMS_088 11 2.997274e+01 KitKat_small.bmp 1 9.913580e-01 2 
BMS_088 12 3.249357e+01 FrootLoops.bmp 1 1.398150e+00 2 
BMS_088 13 3.541499e+01 Cheetos.bmp 1 8.367352e-01 2 
BMS_088 14 3.778550e+01 Lollipopred.bmp 1 7.462262e-01 2 
BMS_088 15 4.005606e+01 AnimalCrackers.bmp 0 1.715662e+00 2 
BMS_088 16 4.329467e+01 Hersheykisses.bmp 1 8.370558e-01 2 
BMS_088 17 4.566532e+01 BabyRuth.bmp 1 8.984023e-01 2 
BMS_088 18 4.808598e+01 Nutterbutter.bmp 1 8.137379e-01 2 
BMS_088 19 5.042310e+01 Cheezits.bmp 1 8.606182e-01 2 
BMS_088 20 5.281023e+01 Butterfinger.bmp 1 7.614896e-01 2 
BMS_088 21 5.509756e+01 Milano.bmp 1 1.210165e+00 2 
BMS_088 22 5.783534e+01 FlamingCheetos.bmp 1 7.523793e-01 2 
BMS_088 23 6.012246e+01 Crunch.bmp 1 1.145266e+00 2 
BMS_088 24 6.279346e+01 MrGoodbar.bmp 1 7.622668e-01 2 
BMS_088 25 6.508071e+01 Hersheymilk_several.bmp 1 1.203012e+00 2 
BMS_088 26 6.781856e+01 Riprolls.bmp 1 6.811585e-01 2 
BMS_088 27 7.002213e+01 FigNewton_small.bmp 1 3.805592e+00 2 
BMS_088 28 7.536414e+01 Ghiradelli_milk_Almonds.bmp 1 1.215583e+00 2 
BMS_088 29 7.810214e+01 Ghiradelli_milk.bmp 1 7.015828e-01 2 
BMS_088 30 8.033923e+01 FamousAmos_small.bmp 0 1.712488e+00 2 
BMS_088 31 8.357777e+01 PringlesRed.bmp 1 6.979540e-01 2 
BMS_088 32 8.579818e+01 CheesyDoritos.bmp 1 6.455459e-01 2 
BMS_088 33 8.796850e+01 Doritosranch.bmp 1 1.235224e+00 2 
BMS_088 34 9.073974e+01 ChipsAhoy_small.bmp 1 7.999814e-01 2 
BMS_088 35 9.307693e+01 Almondjoy.bmp 1 8.307923e-01 2 
BMS_088 36 9.543082e+01 PeanutMMs.bmp 1 7.409027e-01 2 
BMS_088 37 9.770123e+01 Laysclassic.bmp 1 6.224896e-01 2 
BMS_088 38 9.985472e+01 PopTartsCinnamon.bmp 1 7.890055e-01 2 
BMS_088 39 1.021753e+02 Oreos.bmp 0 8.044324e-01 2 
BMS_088 40 1.045123e+02 Snickers.bmp 1 6.993880e-01 2 
BMS_088 41 1.067493e+02 Granolabar.bmp 1 9.664279e-01 2 
BMS_088 42 1.092536e+02 Chocolate_mm.bmp 1 9.981469e-01 2 
BMS_088 43 1.117744e+02 SourSkittles.bmp 1 6.933252e-01 2 
BMS_088 44 1.139948e+02 Reeses.bmp 1 7.689127e-01 2 
BMS_088 45 1.162985e+02 Slimjim.bmp 0 9.771891e-01 2 
BMS_088 46 1.188027e+02 Goldfish.bmp 0 9.690556e-01 2 
BMS_088 47 1.213068e+02 redvines_small.bmp 1 6.729189e-01 2 
BMS_088 48 1.235105e+02 MilkyWay.bmp 1 8.932093e-01 2 
BMS_088 49 1.259310e+02 Funyuns_small.bmp 1 2.552688e+00 2 
BMS_088 50 1.300212e+02 Dots_one.bmp 1 7.505307e-01 2 
BMS_088 51 1.323082e+02 RitzBitz2.bmp 1 7.595597e-01 2 
BMS_088 52 1.345954e+02 TeddyGrahamschocolate.bmp 1 8.563097e-01 2 
BMS_088 53 1.369828e+02 Keeblerfudgestripes.bmp 1 1.284958e+00 2 
BMS_088 54 1.398040e+02 PayDay.bmp 1 8.157096e-01 2 
BMS_088 55 1.421579e+02 Milkduds.bmp 1 1.709825e+00 2 
BMS_088 56 1.453967e+02 Fritos.bmp 1 7.750741e-01 2 
