subjid test_comp runnum runtrial itemname question onsettime RT response fixationtime bidindex itemnameIndex bid 
BMS_070 arizona 1 1 TeddyGrahamschocolate.bmp 1 4.818560e+00 2.558853e+00 g 8.40 31 53 1.626667
BMS_070 arizona 1 2 MrGoodbar.bmp 2 1.440558e+01 1.787857e+00 b 18.01 47 36 0.813333
BMS_070 arizona 1 3 TeddyGrahamschocolate.bmp 3 2.400927e+01 2.208141e+00 g 27.61 31 53 1.626667
BMS_070 arizona 1 4 Milkduds.bmp 2 3.361296e+01 1.806474e+00 y 37.21 50 34 0.600000
BMS_070 arizona 1 5 Whatchamacallit.bmp 1 4.321661e+01 2.339825e+00 r 46.82 56 56 0.053333
BMS_070 arizona 1 6 ChipsAhoy_small.bmp 3 5.280363e+01 2.630798e+00 g 56.41 44 10 0.980000
BMS_070 arizona 1 7 Twix.bmp 1 6.240732e+01 2.479112e+00 y 66.01 13 55 2.453333
BMS_070 arizona 1 8 CheesyDoritos.bmp 2 7.201101e+01 2.350425e+00 y 75.61 28 7 1.726667
BMS_070 arizona 1 9 100grand_small.bmp 3 8.161470e+01 3.107719e+00 r 85.22 29 1 1.686667
BMS_070 arizona 1 10 Toberlorone.bmp 3 9.121839e+01 2.602041e+00 y 94.80 10 54 2.500000
BMS_070 arizona 1 11 Butterfinger.bmp 1 1.008054e+02 1.962031e+00 y 104.41 26 6 1.773333
BMS_070 arizona 1 12 Laysclassic.bmp 3 1.104091e+02 2.332331e+00 y 114.01 19 31 2.000000
BMS_070 arizona 1 13 Laysclassic.bmp 2 1.200128e+02 2.074647e+00 y 123.61 19 31 2.000000
BMS_070 arizona 1 14 BabyRuth.bmp 1 1.296165e+02 2.546958e+00 g 133.22 27 5 1.766667
BMS_070 arizona 1 15 Toberlorone.bmp 1 1.392035e+02 2.783832e+00 y 142.80 10 54 2.500000
BMS_070 arizona 1 16 TeddyGrahamschocolate.bmp 2 1.488072e+02 2.048252e+00 y 152.41 31 53 1.626667
BMS_070 arizona 1 17 PopTartsCinnamon.bmp 3 1.584109e+02 2.326508e+00 g 162.01 4 41 2.900000
BMS_070 arizona 1 18 Fritos.bmp 3 1.680146e+02 2.003862e+00 y 171.62 7 18 2.646667
BMS_070 arizona 1 19 Hersheykisses.bmp 2 1.776183e+02 2.447129e+00 b 181.20 53 25 0.406667
BMS_070 arizona 1 20 100grand_small.bmp 2 1.872053e+02 1.704164e+00 b 190.81 29 1 1.686667
BMS_070 arizona 1 21 Laysclassic.bmp 1 1.968090e+02 2.145440e+00 b 200.41 19 31 2.000000
BMS_070 arizona 1 22 Twix.bmp 2 2.064127e+02 1.628699e+00 b 210.01 13 55 2.453333
BMS_070 arizona 1 23 Goldfish.bmp 1 2.160164e+02 2.929041e+00 g 219.62 16 23 2.293333
BMS_070 arizona 1 24 Keeblerfudgestripes.bmp 1 2.256034e+02 2.872968e+00 g 229.20 41 28 1.206667
BMS_070 arizona 1 25 Toberlorone.bmp 2 2.352071e+02 2.300375e+00 b 238.81 10 54 2.500000
BMS_070 arizona 1 26 PopTartsStrawberry.bmp 1 2.448108e+02 1.376687e+00 b 248.41 1 42 2.980000
BMS_070 arizona 1 27 ChipsAhoy_small.bmp 2 2.544145e+02 1.317997e+00 y 258.02 44 10 0.980000
BMS_070 arizona 1 28 Keeblerfudgestripes.bmp 3 2.640181e+02 2.728307e+00 r 267.60 41 28 1.206667
BMS_070 arizona 1 29 Milkduds.bmp 3 2.736052e+02 2.758297e+00 r 277.21 50 34 0.600000
BMS_070 arizona 1 30 Skittles.bmp 1 2.832089e+02 1.712608e+00 y 286.81 35 48 1.500000
BMS_070 arizona 1 31 Hersheykisses.bmp 3 2.928126e+02 2.182909e+00 g 296.41 53 25 0.406667
BMS_070 arizona 1 32 Butterfinger.bmp 2 3.024162e+02 1.711224e+00 b 306.02 26 6 1.773333
BMS_070 arizona 1 33 MilkyWay.bmp 2 3.120033e+02 1.543202e+00 b 315.60 25 35 1.833333
BMS_070 arizona 1 34 Whatchamacallit.bmp 2 3.216070e+02 2.892512e+00 b 325.21 56 56 0.053333
BMS_070 arizona 1 35 3Musketeers.bmp 1 3.312106e+02 2.059797e+00 g 334.81 38 2 1.226667
BMS_070 arizona 1 36 Hersheymilk_several.bmp 3 3.408143e+02 2.841129e+00 y 344.42 30 26 1.646667
