subjid test_comp runnum runtrial itemname question onsettime RT response fixationtime bidindex itemnameIndex bid 
BMS_073 arizona 2 1 MrGoodbar.bmp 3 4.801846e+00 2.207416e+00 y 8.40 28 36 1.093333
BMS_073 arizona 2 2 ChipsAhoy_small.bmp 2 1.440558e+01 1.410702e+00 y 18.01 26 10 1.440000
BMS_073 arizona 2 3 100grand_small.bmp 1 2.400923e+01 2.080033e+00 y 27.61 44 1 0.613333
BMS_073 arizona 2 4 3Musketeers.bmp 1 3.361292e+01 1.819361e+00 y 37.21 41 2 1.026667
BMS_073 arizona 2 5 Doritosranch.bmp 3 4.321661e+01 2.457667e+00 y 46.80 7 13 2.953333
BMS_073 arizona 2 6 FlamingCheetos.bmp 1 5.280363e+01 1.148569e+00 r 56.41 53 17 0.060000
BMS_073 arizona 2 7 Slimjim.bmp 2 6.240732e+01 1.955966e+00 b 66.01 56 49 0.046667
BMS_073 arizona 2 8 Laysclassic.bmp 1 7.201106e+01 1.975242e+00 y 75.61 31 31 1.066667
BMS_073 arizona 2 9 ChipsAhoy_small.bmp 3 8.161471e+01 2.361479e+00 g 85.22 26 10 1.440000
BMS_073 arizona 2 10 Cheetos.bmp 1 9.120173e+01 1.689519e+00 b 94.80 29 8 1.086667
BMS_073 arizona 2 11 BabyRuth.bmp 3 1.008054e+02 3.600000e+00 x 104.44 22 5 1.960000
BMS_073 arizona 2 12 RitzBitz2.bmp 2 1.104092e+02 1.337050e+00 y 114.01 16 47 2.006667
BMS_073 arizona 2 13 Milkduds.bmp 3 1.200128e+02 1.928501e+00 r 123.61 10 34 2.946667
BMS_073 arizona 2 14 SourSkittles.bmp 3 1.296165e+02 1.355804e+00 r 133.20 38 51 1.046667
BMS_073 arizona 2 15 RitzBitz2.bmp 1 1.392035e+02 1.077697e+00 b 142.80 16 47 2.006667
BMS_073 arizona 2 16 Sourpatch.bmp 2 1.488072e+02 1.141112e+00 y 152.41 27 52 1.100000
BMS_073 arizona 2 17 Twix.bmp 2 1.584109e+02 1.505404e+00 b 162.01 32 55 1.066667
BMS_073 arizona 2 18 Cheezits.bmp 1 1.680146e+02 9.237180e-01 b 171.62 1 9 2.980000
BMS_073 arizona 2 19 PopTartsStrawberry.bmp 3 1.776016e+02 2.329598e+00 g 181.20 25 42 1.506667
BMS_073 arizona 2 20 Milkduds.bmp 1 1.872053e+02 1.203003e+00 b 190.81 10 34 2.946667
BMS_073 arizona 2 21 Fritos.bmp 1 1.968090e+02 1.584275e+00 r 200.41 47 18 0.106667
BMS_073 arizona 2 22 BabyRuth.bmp 1 2.064127e+02 1.399579e+00 b 210.01 22 5 1.960000
BMS_073 arizona 2 23 Cheetos.bmp 3 2.160164e+02 2.053897e+00 g 219.63 29 8 1.086667
BMS_073 arizona 2 24 Hersheykisses.bmp 3 2.256201e+02 1.983223e+00 g 229.20 35 25 1.053333
BMS_073 arizona 2 25 Sourpatch.bmp 3 2.352071e+02 2.344195e+00 g 238.81 27 52 1.100000
BMS_073 arizona 2 26 FlamingCheetos.bmp 3 2.448108e+02 2.055542e+00 g 248.41 53 17 0.060000
BMS_073 arizona 2 27 Doritosranch.bmp 2 2.544145e+02 1.538826e+00 y 258.02 7 13 2.953333
BMS_073 arizona 2 28 SourSkittles.bmp 1 2.640015e+02 1.698790e+00 r 267.60 38 51 1.046667
BMS_073 arizona 2 29 Goldfish.bmp 2 2.736052e+02 1.081124e+00 y 277.21 13 23 2.926667
BMS_073 arizona 2 30 Hersheykisses.bmp 1 2.832089e+02 1.563450e+00 y 286.81 35 25 1.053333
BMS_073 arizona 2 31 FigNewton_small.bmp 3 2.928126e+02 2.544759e+00 g 296.41 30 16 1.066667
BMS_073 arizona 2 32 Milkduds.bmp 2 3.024163e+02 1.104075e+00 y 306.02 10 34 2.946667
BMS_073 arizona 2 33 Sourpatch.bmp 1 3.120033e+02 1.399040e+00 y 315.60 27 52 1.100000
BMS_073 arizona 2 34 FigNewton_small.bmp 2 3.216070e+02 1.347363e+00 b 325.21 30 16 1.066667
BMS_073 arizona 2 35 Granolabar.bmp 1 3.312107e+02 1.368526e+00 b 334.81 19 24 1.993333
BMS_073 arizona 2 36 Laysclassic.bmp 2 3.408143e+02 1.130983e+00 y 344.42 31 31 1.066667
