subjid test_comp runnum runtrial itemname question onsettime RT response fixationtime bidindex itemnameIndex bid 
BMS_087 arizona 1 1 Twix.bmp 3 4.801836e+00 1.980181e+00 y 8.40 19 55 1.693333
BMS_087 arizona 1 2 Lollipopred.bmp 2 1.440553e+01 2.256504e+00 b 18.01 53 32 0.233333
BMS_087 arizona 1 3 Snickers.bmp 3 2.400922e+01 2.120817e+00 y 27.61 26 50 1.480000
BMS_087 arizona 1 4 RitzBitz2.bmp 3 3.361295e+01 3.474098e+00 g 37.21 35 47 1.040000
BMS_087 arizona 1 5 100grand_small.bmp 3 4.321664e+01 2.277399e+00 y 46.80 4 1 2.726667
BMS_087 arizona 1 6 ChipsAhoy_small.bmp 3 5.280362e+01 3.600000e+00 x 56.44 7 10 2.533333
BMS_087 arizona 1 7 3Musketeers.bmp 2 6.240731e+01 1.687732e+00 b 66.01 22 2 1.506667
BMS_087 arizona 1 8 PopTartsCinnamon.bmp 1 7.201105e+01 2.049993e+00 y 75.61 41 41 1.013333
BMS_087 arizona 1 9 Almondjoy.bmp 1 8.161470e+01 1.298349e+00 r 85.22 56 3 0.166667
BMS_087 arizona 1 10 KitKat_small.bmp 2 9.120172e+01 1.505330e+00 y 94.80 31 29 1.233333
BMS_087 arizona 1 11 Almondjoy.bmp 2 1.008054e+02 1.447596e+00 b 104.41 56 3 0.166667
BMS_087 arizona 1 12 Crunch.bmp 2 1.104091e+02 2.502905e+00 y 114.01 32 12 1.173333
BMS_087 arizona 1 13 Milano.bmp 3 1.200128e+02 1.838222e+00 y 123.61 1 33 2.973333
BMS_087 arizona 1 14 Jollyrancherred.bmp 2 1.296165e+02 1.751528e+00 b 133.20 47 27 0.513333
BMS_087 arizona 1 15 Butterfinger.bmp 1 1.392035e+02 2.211561e+00 y 142.80 16 6 1.986667
BMS_087 arizona 1 16 Lollipopred.bmp 3 1.488072e+02 3.113816e+00 g 152.41 53 32 0.233333
BMS_087 arizona 1 17 KitKat_small.bmp 3 1.584109e+02 1.807167e+00 y 162.01 31 29 1.233333
BMS_087 arizona 1 18 RitzBitz2.bmp 2 1.680146e+02 1.918486e+00 y 171.62 35 47 1.040000
BMS_087 arizona 1 19 Butterfinger.bmp 2 1.776016e+02 1.634470e+00 b 181.20 16 6 1.986667
BMS_087 arizona 1 20 Fritos.bmp 3 1.872053e+02 2.427768e+00 y 190.81 44 18 0.813333
BMS_087 arizona 1 21 Goldfish.bmp 3 1.968090e+02 3.249026e+00 r 200.41 30 23 1.340000
BMS_087 arizona 1 22 100grand_small.bmp 1 2.064127e+02 1.976354e+00 g 210.01 4 1 2.726667
BMS_087 arizona 1 23 MrGoodbar.bmp 2 2.160164e+02 1.638709e+00 b 219.62 50 36 0.440000
BMS_087 arizona 1 24 PopTartsStrawberry.bmp 1 2.256034e+02 1.766686e+00 y 229.20 25 42 1.493333
BMS_087 arizona 1 25 Sourpatch.bmp 1 2.352071e+02 1.755990e+00 r 238.81 38 52 1.033333
BMS_087 arizona 1 26 Twix.bmp 2 2.448108e+02 1.514307e+00 b 248.41 19 55 1.693333
BMS_087 arizona 1 27 RitzBitz2.bmp 1 2.544145e+02 2.058616e+00 y 258.02 35 47 1.040000
BMS_087 arizona 1 28 MrGoodbar.bmp 3 2.640015e+02 2.726556e+00 g 267.60 50 36 0.440000
BMS_087 arizona 1 29 Keeblerfudgestripes.bmp 2 2.736052e+02 1.593869e+00 y 277.21 10 28 2.486667
BMS_087 arizona 1 30 FrootLoops.bmp 3 2.832089e+02 1.567175e+00 y 286.81 28 19 1.373333
BMS_087 arizona 1 31 PopTartsCinnamon.bmp 3 2.928126e+02 3.315468e+00 y 296.41 41 41 1.013333
BMS_087 arizona 1 32 Almondjoy.bmp 3 3.024162e+02 1.751843e+00 y 306.02 56 3 0.166667
BMS_087 arizona 1 33 Goldfish.bmp 2 3.120033e+02 1.343815e+00 y 315.60 30 23 1.340000
BMS_087 arizona 1 34 100grand_small.bmp 2 3.216069e+02 1.400052e+00 b 325.21 4 1 2.726667
BMS_087 arizona 1 35 Hersheykisses.bmp 3 3.312106e+02 2.739408e+00 g 334.81 13 25 2.040000
BMS_087 arizona 1 36 Snickers.bmp 2 3.408144e+02 1.199701e+00 b 344.42 26 50 1.480000
