subjid scanner order block runtrial onsettime ImageLeft ImageRight TypeLeft TypeRight IsLefthigh Response PairType Outcome RT bidIndexLeft bidIndexRight bidLeft bidRight
BMS_070 1 2 1 1 4.801846e+00 Lollipopred.bmp SourSkittles.bmp 21 22 1 y 2 0 0.904902 46 39 0.840000 1.220000 
BMS_070 1 2 1 2 1.080415e+01 AnimalCrackers.bmp FlamingCheetos.bmp 12 11 0 y 1 1 1.083523 12 11 2.453333 2.486667 
BMS_070 1 2 1 3 1.680646e+01 Lollipopred.bmp FrootLoops.bmp 21 22 1 b 2 1 1.279215 46 43 0.840000 1.020000 
BMS_070 1 2 1 4 2.280881e+01 PringlesRed.bmp RitzBitz2.bmp 12 11 0 y 1 1 1.032874 18 15 2.033333 2.393333 
BMS_070 1 2 1 5 2.881112e+01 Laffytaffyred_one.bmp Jollyrancherred.bmp 22 21 0 y 2 1 0.925568 45 40 0.926667 1.206667 
BMS_070 1 2 1 6 3.481339e+01 FlamingCheetos.bmp Doritosranch.bmp 11 12 1 b 1 1 0.825295 11 14 2.486667 2.440000 
BMS_070 1 2 1 7 4.081569e+01 FlamingCheetos.bmp Nutterbutter.bmp 11 12 1 b 1 1 1.243989 11 8 2.486667 2.620000 
BMS_070 1 2 1 8 4.680133e+01 PayDay.bmp Doritosranch.bmp 11 12 1 b 1 1 0.874340 9 14 2.573333 2.440000 
BMS_070 1 2 1 9 5.280368e+01 RitzBitz2.bmp Nutterbutter.bmp 11 12 1 b 1 1 1.217997 15 8 2.393333 2.620000 
BMS_070 1 2 1 10 5.880594e+01 Laffytaffyred_one.bmp Dots_one.bmp 22 21 0 y 2 1 0.860745 45 42 0.926667 1.026667 
BMS_070 1 2 1 11 6.480830e+01 Almondjoy.bmp AnimalCrackers.bmp 11 12 1 b 1 1 1.156401 17 12 2.206667 2.453333 
BMS_070 1 2 1 12 7.081056e+01 SourSkittles.bmp Dots_one.bmp 22 21 0 y 2 1 1.018128 39 42 1.220000 1.026667 
BMS_070 1 2 1 13 7.681291e+01 Redvines_small.bmp FrootLoops.bmp 21 22 1 y 2 0 1.158710 48 43 0.693333 1.020000 
BMS_070 1 2 1 14 8.281522e+01 PeanutMMs.bmp Lollipopred.bmp 22 21 0 y 2 1 1.353468 49 46 0.640000 0.840000 
BMS_070 1 2 1 15 8.881749e+01 Nutterbutter.bmp Almondjoy.bmp 12 11 0 y 1 1 0.736207 8 17 2.620000 2.206667 
BMS_070 1 2 1 16 9.480316e+01 RitzBitz2.bmp AnimalCrackers.bmp 11 12 1 b 1 1 1.279525 15 12 2.393333 2.453333 
BMS_070 1 2 1 17 1.008055e+02 PringlesRed.bmp Almondjoy.bmp 12 11 0 y 1 1 0.851191 18 17 2.033333 2.206667 
BMS_070 1 2 1 18 1.068077e+02 FrootLoops.bmp Jollyrancherred.bmp 22 21 0 y 2 1 0.870941 43 40 1.020000 1.206667 
