subjid scanner order block runtrial onsettime ImageLeft ImageRight TypeLeft TypeRight IsLefthigh Response PairType Outcome RT bidIndexLeft bidIndexRight 
BM2_698 0 2 5 1 0 PringlesRed.bmp FamousAmos_small.bmp 57 35 0 i 3 0 587.220838 1.00 2.00 
BM2_698 0 2 5 2 10 Laffytaffyred_one.bmp Granolabar.bmp 40 41 1 i 1 1 703.436840 2.00 1.00 
BM2_698 0 2 5 3 13 FrootLoops.bmp Slimjim.bmp 42 43 0 i 1 0 694.493155 1.00 1.00 
BM2_698 0 2 5 4 16 Slimjim.bmp SourSkittles.bmp 43 38 1 i 1 1 1053.955928 1.00 2.00 
BM2_698 0 2 5 5 20 FamousAmos_small.bmp Cheetos.bmp 35 58 1 u 3 0 826.957343 2.00 1.00 
BM2_698 0 2 5 6 24 Doritosranch.bmp Jollyrancherred.bmp 47 50 1 i 2 1 566.994392 1.00 1.00 
BM2_698 0 2 5 7 28 AnimalCrackers.bmp PeanutMMs.bmp 48 49 1 i 2 1 779.757059 1.00 1.00 
BM2_698 0 2 5 8 32 FamousAmos_small.bmp Fritos.bmp 35 59 1 u 3 0 696.478945 2.00 1.00 
BM2_698 0 2 5 9 38 Chocolate_mm.bmp Granolabar.bmp 44 41 1 i 1 1 974.108047 1.00 1.00 
BM2_698 0 2 5 10 42 PringlesRed.bmp redvines_small.bmp 57 37 0 i 3 0 724.010047 1.00 2.00 
BM2_698 0 2 5 11 45 Cheetos.bmp PopTartsCinnamon.bmp 58 34 0 i 3 0 787.025415 1.00 2.00 
BM2_698 0 2 5 12 48 Granolabar.bmp RiceKrispyTreat_small.bmp 41 39 0 u 1 1 666.762817 1.00 2.00 
BM2_698 0 2 5 13 52 Slimjim.bmp CheesyDoritos.bmp 43 45 1 u 1 0 718.802593 1.00 1.00 
BM2_698 0 2 5 14 61 SourSkittles.bmp Chocolate_mm.bmp 38 44 0 i 1 0 645.307559 2.00 1.00 
BM2_698 0 2 5 15 68 Dots_one.bmp PeanutMMs.bmp 51 49 1 i 2 1 793.069556 1.00 1.00 
BM2_698 0 2 5 16 73 PopTartsCinnamon.bmp Lollipopred.bmp 34 60 1 i 3 1 882.830066 2.00 1.00 
BM2_698 0 2 5 17 77 Doritosranch.bmp Goldfish.bmp 47 46 1 i 2 1 622.695308 1.00 1.00 
BM2_698 0 2 5 18 80 FrootLoops.bmp Laffytaffyred_one.bmp 42 40 0 i 1 0 734.606570 1.00 2.00 
BM2_698 0 2 5 19 84 SourSkittles.bmp Laffytaffyred_one.bmp 38 40 0 u 1 1 795.357061 2.00 2.00 
BM2_698 0 2 5 20 93 Jollyrancherred.bmp Riprolls.bmp 50 52 0 u 2 1 1033.864168 1.00 1.00 
BM2_698 0 2 5 21 98 TeddyGrahamschocolate.bmp PringlesRed.bmp 36 57 1 u 3 0 603.620821 2.00 1.00 
BM2_698 0 2 5 22 101 Cheetos.bmp redvines_small.bmp 58 37 0 u 3 1 970.642630 1.00 2.00 
BM2_698 0 2 5 23 104 TeddyGrahamschocolate.bmp Cheetos.bmp 36 58 1 u 3 0 762.372723 2.00 1.00 
BM2_698 0 2 5 24 108 AnimalCrackers.bmp Jollyrancherred.bmp 48 50 1 i 2 1 798.429469 1.00 1.00 
BM2_698 0 2 5 25 111 Jollyrancherred.bmp Dots_one.bmp 50 51 0 u 2 1 621.916052 1.00 1.00 
BM2_698 0 2 5 26 114 Goldfish.bmp Riprolls.bmp 46 52 0 i 2 0 861.908919 1.00 1.00 
BM2_698 0 2 5 27 123 TeddyGrahamschocolate.bmp Lollipopred.bmp 36 60 1 i 3 1 987.690598 2.00 1.00 
BM2_698 0 2 5 28 126 Doritosranch.bmp PeanutMMs.bmp 47 49 1 i 2 1 571.421522 1.00 1.00 
BM2_698 0 2 5 29 130 RiceKrispyTreat_small.bmp SourSkittles.bmp 39 38 1 i 1 1 831.460266 2.00 2.00 
BM2_698 0 2 5 30 135 FamousAmos_small.bmp Lollipopred.bmp 35 60 1 i 3 1 953.213007 2.00 1.00 
BM2_698 0 2 5 31 148 Cheezits.bmp AnimalCrackers.bmp 53 48 0 u 2 1 940.477917 1.00 1.00 
BM2_698 0 2 5 32 151 Goldfish.bmp AnimalCrackers.bmp 46 48 0 u 2 1 891.497309 1.00 1.00 
BM2_698 0 2 5 33 154 Granolabar.bmp Slimjim.bmp 41 43 0 u 1 1 931.243471 1.00 1.00 
BM2_698 0 2 5 34 160 CheesyDoritos.bmp Laffytaffyred_one.bmp 45 40 0 i 1 0 849.996479 1.00 2.00 
BM2_698 0 2 5 35 164 Fritos.bmp redvines_small.bmp 59 37 0 i 3 0 574.025969 1.00 2.00 
BM2_698 0 2 5 36 168 Chocolate_mm.bmp CheesyDoritos.bmp 44 45 1 u 1 0 794.773573 1.00 1.00 
BM2_698 0 2 5 37 171 PringlesRed.bmp PopTartsCinnamon.bmp 57 34 0 i 3 0 674.529394 1.00 2.00 
BM2_698 0 2 5 38 177 Cheezits.bmp Riprolls.bmp 53 52 0 i 2 0 641.291228 1.00 1.00 
BM2_698 0 2 5 39 181 Dots_one.bmp Goldfish.bmp 51 46 1 i 2 1 534.024529 1.00 1.00 
BM2_698 0 2 5 40 187 Chocolate_mm.bmp FrootLoops.bmp 44 42 1 u 1 0 892.808619 1.00 1.00 
BM2_698 0 2 5 41 192 Dots_one.bmp Cheezits.bmp 51 53 1 u 2 0 725.842035 1.00 1.00 
BM2_698 0 2 5 42 202 Fritos.bmp PopTartsCinnamon.bmp 59 34 0 i 3 0 905.354599 1.00 2.00 
BM2_698 0 2 5 43 212 RiceKrispyTreat_small.bmp CheesyDoritos.bmp 39 45 1 u 1 0 1172.870317 2.00 1.00 
BM2_698 0 2 5 44 220 RiceKrispyTreat_small.bmp FrootLoops.bmp 39 42 1 u 1 0 822.322534 2.00 1.00 
BM2_698 0 2 5 45 224 Cheezits.bmp Doritosranch.bmp 53 47 0 u 2 1 954.392685 1.00 1.00 
BM2_698 0 2 5 46 227 Fritos.bmp TeddyGrahamschocolate.bmp 59 36 0 i 3 0 738.128669 1.00 2.00 
BM2_698 0 2 5 47 230 Lollipopred.bmp redvines_small.bmp 60 37 0 i 3 0 865.169964 1.00 2.00 
BM2_698 0 2 5 48 233 PeanutMMs.bmp Riprolls.bmp 49 52 0 i 2 0 792.900117 1.00 1.00 
