subjid runnum itemname onsettime trialtype RT respInTime Audiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex
BM2_714 14 Fritos.bmp 1245.30 12 999000.00 120.00 999000  1246.30 8.166667e+02 8.833333e+02 41 2 
BM2_714 14 3Musketeers.bmp 1248.29 11 857.92 110.00 8.167705e+02 b 1249.31 8.333333e+02 8.833333e+02 40 7 
BM2_714 14 Jollyrancherred.bmp 1252.29 24 999000.00 240.00 999000  1253.31 8.333333e+02 8.833333e+02 58 60 
BM2_714 14 AnimalCrackers.bmp 1254.29 22 920.72 220.00 8.834333e+02 b 1255.31 8.333333e+02 9.000000e+02 48 31 
BM2_714 14 Lollipopred.bmp 1256.30 24 999000.00 240.00 999000  1257.32 8.333333e+02 9.000000e+02 56 57 
BM2_714 14 SourSkittles.bmp 1260.29 24 999000.00 240.00 999000  1261.31 8.333333e+02 9.000000e+02 53 4 
BM2_714 14 PopTartsCinnamon.bmp 1262.30 24 999000.00 240.00 999000  1263.32 8.333333e+02 9.000000e+02 50 13 
BM2_714 14 Whatchamacallit.bmp 1267.30 11 1050.85 1100.00 8.334004e+02 b 1268.32 7.833333e+02 9.000000e+02 44 3 
BM2_714 14 Almondjoy.bmp 1269.29 12 999000.00 120.00 999000  1270.31 7.833333e+02 9.000000e+02 38 9 
BM2_714 14 FlamingCheetos.bmp 1272.30 24 999000.00 240.00 999000  1273.32 7.833333e+02 9.000000e+02 54 8 
BM2_714 14 Riprolls.bmp 1275.29 12 999000.00 120.00 999000  1276.31 7.833333e+02 9.000000e+02 42 17 
BM2_714 14 Goldfish.bmp 1279.30 24 999000.00 240.00 999000  1280.32 7.833333e+02 9.000000e+02 49 10 
BM2_714 14 Hersheymilk_several.bmp 1282.29 24 999000.00 240.00 999000  1283.31 7.833333e+02 9.000000e+02 55 12 
BM2_714 14 Jollyranchergreen.bmp 1284.30 22 1074.24 2200.00 9.000761e+02 b 1285.32 7.833333e+02 8.500000e+02 51 14 
BM2_714 14 100grand_small.bmp 1287.29 22 1026.22 2200.00 8.500989e+02 b 1288.31 7.833333e+02 8.000000e+02 47 15 
BM2_714 14 redvines_small.bmp 1291.29 24 999000.00 240.00 999000  1292.31 7.833333e+02 8.000000e+02 57 35 
BM2_714 14 KitKat_small.bmp 1294.30 12 261.69 12.00 999000 b 1295.32 7.833333e+02 8.000000e+02 35 39 
BM2_714 14 FigNewton_small.bmp 1296.30 12 999000.00 120.00 999000  1297.32 7.833333e+02 8.000000e+02 31 54 
BM2_714 14 BabyRuth.bmp 1298.29 12 999000.00 120.00 999000  1299.31 7.833333e+02 8.000000e+02 37 58 
BM2_714 14 TeddyGrahamschocolate.bmp 1303.29 12 999000.00 120.00 999000  1304.31 7.833333e+02 8.000000e+02 36 56 
BM2_714 14 Butterfinger.bmp 1307.30 12 999000.00 120.00 999000  1308.32 7.833333e+02 8.000000e+02 45 22 
BM2_714 14 Milkduds.bmp 1311.30 12 999000.00 120.00 999000  1312.32 7.833333e+02 8.000000e+02 34 34 
BM2_714 14 Funyuns_small.bmp 1317.30 24 999000.00 240.00 999000  1318.32 7.833333e+02 8.000000e+02 59 11 
BM2_714 14 Laffytaffyred_one.bmp 1319.29 22 950.41 220.00 8.000740e+02 b 1320.31 7.833333e+02 8.166667e+02 52 6 
BM2_714 14 Oreos.bmp 1321.29 12 999000.00 120.00 999000  1322.31 7.833333e+02 8.166667e+02 32 44 
BM2_714 14 Hersheykisses.bmp 1323.30 11 938.50 110.00 7.834298e+02 b 1324.32 8.000000e+02 8.166667e+02 39 53 
BM2_714 14 PringlesRed.bmp 1325.29 12 999000.00 120.00 999000  1326.31 8.000000e+02 8.166667e+02 33 21 
BM2_714 14 Skittles.bmp 1329.30 11 793.36 11.00 8.000821e+02 b 1330.32 8.166667e+02 8.166667e+02 43 30 
BM2_714 14 RitzBitz2.bmp 1331.29 24 999000.00 240.00 999000  1332.31 8.166667e+02 8.166667e+02 46 32 
BM2_714 14 Dots_one.bmp 1335.30 24 999000.00 240.00 999000  1336.32 8.166667e+02 8.166667e+02 60 38 
