subjid runnum itemname onsettime trialtype RT respInTime Audiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex
BM2_714 6 Lollipopred.bmp 470.97 24 999000.00 240.00 999000  471.98 7.500000e+02 8.166667e+02 56 57 
BM2_714 6 redvines_small.bmp 473.96 24 999000.00 240.00 999000  474.98 7.500000e+02 8.166667e+02 57 35 
BM2_714 6 AnimalCrackers.bmp 477.96 22 956.88 220.00 8.167639e+02 b 478.98 7.500000e+02 8.333333e+02 48 31 
BM2_714 6 Whatchamacallit.bmp 479.97 11 702.92 11.00 7.500953e+02 b 480.99 7.666667e+02 8.333333e+02 44 3 
BM2_714 6 PringlesRed.bmp 481.97 12 999000.00 120.00 999000  482.99 7.666667e+02 8.333333e+02 33 21 
BM2_714 6 FigNewton_small.bmp 485.97 12 999000.00 120.00 999000  486.99 7.666667e+02 8.333333e+02 31 54 
BM2_714 6 Oreos.bmp 487.97 12 999000.00 120.00 999000  488.99 7.666667e+02 8.333333e+02 32 44 
BM2_714 6 PopTartsCinnamon.bmp 492.97 24 999000.00 240.00 999000  493.99 7.666667e+02 8.333333e+02 50 13 
BM2_714 6 Butterfinger.bmp 494.96 12 999000.00 120.00 999000  495.98 7.666667e+02 8.333333e+02 45 22 
BM2_714 6 Milkduds.bmp 497.97 12 999000.00 120.00 999000  498.99 7.666667e+02 8.333333e+02 34 34 
BM2_714 6 SourSkittles.bmp 500.96 24 999000.00 240.00 999000  501.98 7.666667e+02 8.333333e+02 53 4 
BM2_714 6 Fritos.bmp 504.97 12 999000.00 120.00 999000  505.99 7.666667e+02 8.333333e+02 41 2 
BM2_714 6 Skittles.bmp 507.97 11 973.49 110.00 7.667690e+02 b 508.99 7.833333e+02 8.333333e+02 43 30 
BM2_714 6 BabyRuth.bmp 509.97 12 999000.00 120.00 999000  510.99 7.833333e+02 8.333333e+02 37 58 
BM2_714 6 Funyuns_small.bmp 512.96 24 999000.00 240.00 999000  513.98 7.833333e+02 8.333333e+02 59 11 
BM2_714 6 Jollyranchergreen.bmp 516.96 22 1053.18 2200.00 8.334238e+02 b 517.98 7.833333e+02 7.833333e+02 51 14 
BM2_714 6 Jollyrancherred.bmp 519.97 24 999000.00 240.00 999000  520.99 7.833333e+02 7.833333e+02 58 60 
BM2_714 6 Riprolls.bmp 521.98 12 999000.00 120.00 999000  522.99 7.833333e+02 7.833333e+02 42 17 
BM2_714 6 TeddyGrahamschocolate.bmp 523.96 12 999000.00 120.00 999000  524.98 7.833333e+02 7.833333e+02 36 56 
BM2_714 6 Almondjoy.bmp 528.96 12 999000.00 120.00 999000  529.98 7.833333e+02 7.833333e+02 38 9 
BM2_714 6 Goldfish.bmp 532.97 24 999000.00 240.00 999000  533.99 7.833333e+02 7.833333e+02 49 10 
BM2_714 6 Laffytaffyred_one.bmp 536.97 22 563.28 22.00 7.834271e+02 b 537.99 7.833333e+02 8.000000e+02 52 6 
BM2_714 6 Dots_one.bmp 542.97 24 999000.00 240.00 999000  543.99 7.833333e+02 8.000000e+02 60 38 
BM2_714 6 KitKat_small.bmp 544.96 12 999000.00 120.00 999000  545.98 7.833333e+02 8.000000e+02 35 39 
BM2_714 6 RitzBitz2.bmp 546.97 24 999000.00 240.00 999000  547.99 7.833333e+02 8.000000e+02 46 32 
BM2_714 6 100grand_small.bmp 548.97 22 768.79 22.00 8.000759e+02 b 549.99 7.833333e+02 8.166667e+02 47 15 
BM2_714 6 FlamingCheetos.bmp 550.96 24 999000.00 240.00 999000  551.98 7.833333e+02 8.166667e+02 54 8 
BM2_714 6 3Musketeers.bmp 554.97 11 975.55 110.00 7.834230e+02 b 555.99 8.000000e+02 8.166667e+02 40 7 
BM2_714 6 Hersheymilk_several.bmp 556.96 24 999000.00 240.00 999000  557.98 8.000000e+02 8.166667e+02 55 12 
BM2_714 6 Hersheykisses.bmp 560.97 11 998.27 110.00 8.000667e+02 b 561.99 8.166667e+02 8.166667e+02 39 53 
