subjid runnum itemname onsettime trialtype RT respInTime Audiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex
BM2_719 9 Hersheykisses.bmp 797.49 22 988.62 220.00 8.167616e+02 b 798.49 8.166667e+02 8.333333e+02 53 56 
BM2_719 9 CheesyDoritos.bmp 802.49 24 999000.00 240.00 999000  803.51 8.166667e+02 8.333333e+02 59 50 
BM2_719 9 Goldfish.bmp 804.49 12 999000.00 120.00 999000  805.51 8.166667e+02 8.333333e+02 32 31 
BM2_719 9 Fritos.bmp 806.48 12 999000.00 120.00 999000  807.50 8.166667e+02 8.333333e+02 37 47 
BM2_719 9 Reeses.bmp 812.48 12 999000.00 120.00 999000  813.50 8.166667e+02 8.333333e+02 31 22 
BM2_719 9 Sourpatch.bmp 814.49 12 999000.00 120.00 999000  815.51 8.166667e+02 8.333333e+02 35 45 
BM2_719 9 Laysclassic.bmp 817.48 24 999000.00 240.00 999000  818.50 8.166667e+02 8.333333e+02 48 38 
BM2_719 9 Whatchamacallit.bmp 819.49 12 999000.00 120.00 999000  820.51 8.166667e+02 8.333333e+02 36 51 
BM2_719 9 100grand_small.bmp 823.48 12 999000.00 120.00 999000  824.50 8.166667e+02 8.333333e+02 39 8 
BM2_719 9 TeddyGrahamschocolate.bmp 825.49 22 987.76 220.00 8.334074e+02 b 826.51 8.166667e+02 8.500000e+02 49 18 
BM2_719 9 FlamingCheetos.bmp 830.49 11 621.50 11.00 8.167902e+02 b 831.51 8.333333e+02 8.500000e+02 38 6 
BM2_719 9 Milkduds.bmp 837.49 12 999000.00 120.00 999000  838.51 8.333333e+02 8.500000e+02 40 16 
BM2_719 9 Slimjim.bmp 839.48 24 999000.00 240.00 999000  840.50 8.333333e+02 8.500000e+02 51 5 
BM2_719 9 Snickers.bmp 842.49 12 999000.00 120.00 999000  843.51 8.333333e+02 8.500000e+02 34 23 
BM2_719 9 Almondjoy.bmp 845.48 24 999000.00 240.00 999000  846.50 8.333333e+02 8.500000e+02 60 13 
BM2_719 9 Crunch.bmp 849.49 22 1030.40 2200.00 8.501328e+02 b 850.51 8.333333e+02 8.000000e+02 50 15 
BM2_719 9 Lollipopred.bmp 853.49 24 999000.00 240.00 999000  854.51 8.333333e+02 8.000000e+02 56 30 
BM2_719 9 Laffytaffyred_one.bmp 857.49 12 999000.00 120.00 999000  858.50 8.333333e+02 8.000000e+02 33 35 
BM2_719 9 Riprolls.bmp 860.49 11 974.66 110.00 8.334549e+02 b 861.51 8.500000e+02 8.000000e+02 45 20 
BM2_719 9 Dots_one.bmp 866.48 24 999000.00 240.00 999000  867.50 8.500000e+02 8.000000e+02 52 9 
BM2_719 9 PringlesRed.bmp 868.49 12 999000.00 120.00 999000  869.50 8.500000e+02 8.000000e+02 43 12 
BM2_719 9 Funyuns_small.bmp 871.49 11 1006.92 1100.00 8.500935e+02 b 872.51 8.000000e+02 8.000000e+02 42 4 
BM2_719 9 Doritosranch.bmp 873.48 24 999000.00 240.00 999000  874.50 8.000000e+02 8.000000e+02 57 58 
BM2_719 9 Nutterbutter.bmp 875.49 11 875.75 110.00 8.000691e+02 b 876.51 8.166667e+02 8.000000e+02 41 59 
BM2_719 9 Hersheymilk_several.bmp 877.50 24 999000.00 240.00 999000  878.51 8.166667e+02 8.000000e+02 54 53 
BM2_719 9 Lindt_small.bmp 880.49 12 999000.00 120.00 999000  881.51 8.166667e+02 8.000000e+02 44 17 
BM2_719 9 Toberlorone.bmp 884.48 22 785.93 22.00 8.000756e+02 b 885.50 8.166667e+02 8.166667e+02 46 11 
BM2_719 9 Jollyrancherred.bmp 886.49 24 999000.00 240.00 999000  887.51 8.166667e+02 8.166667e+02 55 19 
BM2_719 9 FrootLoops.bmp 888.48 24 999000.00 240.00 999000  889.50 8.166667e+02 8.166667e+02 47 55 
BM2_719 9 Jollyranchergreen.bmp 890.49 24 999000.00 240.00 999000  891.50 8.166667e+02 8.166667e+02 58 25 
