subjid scanner order block runtrial onsettime ImageLeft ImageRight TypeLeft TypeRight IsLefthigh Response PairType Outcome RT bidValueLeft bidValueRight 
BM2_706 0 2 3 1 0 redvines_small.bmp AnimalCrackers.bmp 58 34 0 i 3 0 633.808809 0.53 1.53 
BM2_706 0 2 3 2 9 Laffytaffyred_one.bmp Jollyrancherred.bmp 50 52 0 i 2 0 785.039240 1.01 0.91 
BM2_706 0 2 3 3 12 Butterfinger.bmp MilkyWay.bmp 40 38 1 i 1 1 1008.065535 1.32 1.37 
BM2_706 0 2 3 4 17 Cheetos.bmp Skittles.bmp 42 39 0 i 1 0 929.824216 1.26 1.35 
BM2_706 0 2 3 5 26 Ghiradelli_milk.bmp Lollipopred.bmp 37 60 1 u 3 0 848.293261 1.41 0.41 
BM2_706 0 2 3 6 32 Lindt_small.bmp Jollyranchergreen.bmp 53 48 0 u 2 1 1135.058491 0.86 1.07 
BM2_706 0 2 3 7 35 Jollyranchergreen.bmp Fritos.bmp 48 46 1 i 2 1 710.106167 1.07 1.09 
BM2_706 0 2 3 8 48 Milkduds.bmp FrootLoops.bmp 35 57 1 i 3 1 817.354239 1.49 0.76 
BM2_706 0 2 3 9 58 Cheezits.bmp Whatchamacallit.bmp 45 43 0 i 1 0 868.849034 1.15 1.26 
BM2_706 0 2 3 10 63 Fritos.bmp Hersheymilk_several.bmp 46 47 0 u 2 1 1045.892669 1.09 1.08 
BM2_706 0 2 3 11 66 Skittles.bmp MilkyWay.bmp 39 38 1 u 1 0 668.367745 1.35 1.37 
BM2_706 0 2 3 12 69 Cheezits.bmp Butterfinger.bmp 45 40 0 i 1 0 1116.688173 1.15 1.32 
BM2_706 0 2 3 13 72 Granolabar.bmp Jollyrancherred.bmp 49 52 0 u 2 1 660.418615 1.01 0.91 
BM2_706 0 2 3 14 82 FigNewton_small.bmp Lollipopred.bmp 36 60 1 u 3 0 623.934044 1.48 0.41 
BM2_706 0 2 3 15 85 Hersheymilk_several.bmp Granolabar.bmp 47 49 1 i 2 1 646.962914 1.08 1.01 
BM2_706 0 2 3 16 95 Dots_one.bmp Milkduds.bmp 59 35 0 i 3 0 642.479347 0.49 1.49 
