subjid runnum itemname onsettime trialtype RT respInTime Audiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex
BM2_707 3 Nutterbutter.bmp 200.40 12 999000.00 120.00 999000  201.40 6.833333e+02 7.500000e+02 34 51 
BM2_707 3 3Musketeers.bmp 205.40 22 1056.21 2200.00 7.500987e+02 b 206.42 6.833333e+02 7.000000e+02 50 7 
BM2_707 3 FrootLoops.bmp 207.39 22 1035.20 2200.00 7.000954e+02 b 208.41 6.833333e+02 6.500000e+02 49 2 
BM2_707 3 Laysclassic.bmp 209.39 24 999000.00 240.00 999000  210.41 6.833333e+02 6.500000e+02 52 10 
BM2_707 3 Hersheymilk_several.bmp 215.39 11 979.57 110.00 6.834584e+02 b 216.41 7.000000e+02 6.500000e+02 38 39 
BM2_707 3 Lindt_small.bmp 217.40 24 999000.00 240.00 999000  218.42 7.000000e+02 6.500000e+02 47 53 
BM2_707 3 TeddyGrahamschocolate.bmp 220.39 24 999000.00 240.00 999000  221.41 7.000000e+02 6.500000e+02 57 27 
BM2_707 3 Milano.bmp 222.40 12 999000.00 120.00 999000  223.42 7.000000e+02 6.500000e+02 35 59 
BM2_707 3 Chocolate_mm.bmp 226.39 24 999000.00 240.00 999000  227.41 7.000000e+02 6.500000e+02 60 50 
BM2_707 3 redvines_small.bmp 228.40 12 999000.00 120.00 999000  229.42 7.000000e+02 6.500000e+02 40 6 
BM2_707 3 Butterfinger.bmp 233.40 12 999000.00 120.00 999000  234.42 7.000000e+02 6.500000e+02 39 58 
BM2_707 3 CheesyDoritos.bmp 240.40 12 999000.00 120.00 999000  241.42 7.000000e+02 6.500000e+02 32 34 
BM2_707 3 MilkyWay.bmp 242.39 22 918.75 220.00 6.500799e+02 b 243.41 7.000000e+02 6.666667e+02 46 47 
BM2_707 3 Cheetos.bmp 245.40 24 999000.00 240.00 999000  246.42 7.000000e+02 6.666667e+02 54 16 
BM2_707 3 PayDay.bmp 248.39 12 999000.00 120.00 999000  249.41 7.000000e+02 6.666667e+02 33 52 
BM2_707 3 RitzBitz2.bmp 252.39 11 1018.25 1100.00 7.000823e+02 b 253.41 6.500000e+02 6.666667e+02 45 41 
BM2_707 3 Dots_one.bmp 256.40 24 999000.00 240.00 999000  257.42 6.500000e+02 6.666667e+02 55 21 
BM2_707 3 Reeses.bmp 260.39 24 999000.00 240.00 999000  261.41 6.500000e+02 6.666667e+02 48 56 
BM2_707 3 Whatchamacallit.bmp 263.39 12 999000.00 120.00 999000  264.41 6.500000e+02 6.666667e+02 36 14 
BM2_707 3 Milkduds.bmp 269.39 24 999000.00 240.00 999000  270.41 6.500000e+02 6.666667e+02 58 30 
BM2_707 3 Slimjim.bmp 271.39 22 995.31 220.00 6.667432e+02 b 272.41 6.500000e+02 6.833333e+02 53 11 
BM2_707 3 Ghiradelli_milk.bmp 274.39 11 1027.33 1100.00 6.500824e+02 b 275.41 6.000000e+02 6.833333e+02 41 18 
BM2_707 3 Ghiradelli_milk_Almonds.bmp 276.39 12 999000.00 120.00 999000  277.41 6.000000e+02 6.833333e+02 31 32 
BM2_707 3 Hersheykisses.bmp 278.40 12 999000.00 120.00 999000  279.42 6.000000e+02 6.833333e+02 37 38 
BM2_707 3 Doritosranch.bmp 280.39 24 999000.00 240.00 999000  281.41 6.000000e+02 6.833333e+02 51 8 
BM2_707 3 100grand_small.bmp 283.40 11 904.82 110.00 6.000763e+02 b 284.42 6.166667e+02 6.833333e+02 42 20 
BM2_707 3 Almondjoy.bmp 287.39 24 999000.00 240.00 999000  288.41 6.166667e+02 6.833333e+02 59 44 
BM2_707 3 Crunch.bmp 289.40 12 999000.00 120.00 999000  290.42 6.166667e+02 6.833333e+02 43 28 
BM2_707 3 FigNewton_small.bmp 291.39 24 999000.00 240.00 999000  292.41 6.166667e+02 6.833333e+02 56 22 
BM2_707 3 Twix.bmp 293.39 12 999000.00 120.00 999000  294.41 6.166667e+02 6.833333e+02 44 35 
