subjid scanner order block runtrial onsettime ImageLeft ImageRight TypeLeft TypeRight IsLefthigh Response PairType Outcome RT bidIndexLeft bidIndexRight 
BM2_698 0 2 2 1 0 RiceKrispyTreat_small.bmp FrootLoops.bmp 39 42 1 u 1 0 861.361524 2.000000 1.000000 
BM2_698 0 2 2 2 10 TeddyGrahamschocolate.bmp Lollipopred.bmp 36 60 1 u 3 0 681.341212 2.000000 1.000000 
BM2_698 0 2 2 3 13 Jollyrancherred.bmp Dots_one.bmp 50 51 0 i 2 0 952.313737 1.000000 1.000000 
BM2_698 0 2 2 4 16 redvines_small.bmp Lollipopred.bmp 37 60 1 u 3 0 967.996165 2.000000 1.000000 
BM2_698 0 2 2 5 20 TeddyGrahamschocolate.bmp Cheetos.bmp 36 58 1 u 3 0 724.595346 2.000000 1.000000 
BM2_698 0 2 2 6 24 PeanutMMs.bmp Riprolls.bmp 49 52 0 u 2 1 944.615972 1.000000 1.000000 
BM2_698 0 2 2 7 28 Chocolate_mm.bmp SourSkittles.bmp 44 38 1 u 1 0 1037.303363 1.000000 2.000000 
BM2_698 0 2 2 8 32 TeddyGrahamschocolate.bmp PringlesRed.bmp 36 57 1 u 3 0 681.940174 2.000000 1.000000 
BM2_698 0 2 2 9 38 Doritosranch.bmp PeanutMMs.bmp 47 49 1 i 2 1 1095.673820 1.000000 1.000000 
BM2_698 0 2 2 10 42 Cheezits.bmp Doritosranch.bmp 53 47 0 u 2 1 829.184724 1.000000 1.000000 
BM2_698 0 2 2 11 45 Laffytaffyred_one.bmp Granolabar.bmp 40 41 1 i 1 1 820.273023 2.000000 1.000000 
BM2_698 0 2 2 12 48 Cheetos.bmp FamousAmos_small.bmp 58 35 0 i 3 0 723.856585 1.000000 2.000000 
BM2_698 0 2 2 13 52 AnimalCrackers.bmp Cheezits.bmp 48 53 1 u 2 0 679.873486 1.000000 1.000000 
BM2_698 0 2 2 14 61 Goldfish.bmp Dots_one.bmp 46 51 0 u 2 1 830.244060 1.000000 1.000000 
BM2_698 0 2 2 15 68 Cheetos.bmp PopTartsCinnamon.bmp 58 34 0 i 3 0 785.879665 1.000000 2.000000 
