subjid runnum itemname onsettime trialtype RT respInTime Audiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex
BM2_709 16 PayDay.bmp 1529.76 24 999000.00 240.00 999000  1530.76 9.500000e+02 7.833333e+02 60 58 
BM2_709 16 Jollyrancherred.bmp 1534.76 12 999000.00 120.00 999000  1535.78 9.500000e+02 7.833333e+02 33 46 
BM2_709 16 Funyuns_small.bmp 1536.76 22 969.87 220.00 7.834519e+02 b 1537.78 9.500000e+02 8.000000e+02 50 2 
BM2_709 16 Nutterbutter.bmp 1538.75 11 948.55 11.00 9.501381e+02 b 1539.77 9.666667e+02 8.000000e+02 38 11 
BM2_709 16 TeddyGrahamschocolate.bmp 1544.75 24 999000.00 240.00 999000  1545.77 9.666667e+02 8.000000e+02 59 43 
BM2_709 16 PopTartsCinnamon.bmp 1546.76 22 821.27 220.00 8.000813e+02 b 1547.78 9.666667e+02 8.166667e+02 49 32 
BM2_709 16 Laysclassic.bmp 1549.75 12 999000.00 120.00 999000  1550.77 9.666667e+02 8.166667e+02 43 54 
BM2_709 16 Almondjoy.bmp 1551.76 24 999000.00 240.00 999000  1552.78 9.666667e+02 8.166667e+02 52 60 
BM2_709 16 Sourpatch.bmp 1555.75 12 999000.00 120.00 999000  1556.77 9.666667e+02 8.166667e+02 39 19 
BM2_709 16 RiceKrispyTreat_small.bmp 1557.76 12 999000.00 120.00 999000  1558.78 9.666667e+02 8.166667e+02 35 56 
BM2_709 16 Whatchamacallit.bmp 1562.76 12 999000.00 120.00 999000  1563.78 9.666667e+02 8.166667e+02 31 1 
BM2_709 16 RitzBitz2.bmp 1569.76 12 999000.00 120.00 999000  1570.78 9.666667e+02 8.166667e+02 44 34 
BM2_709 16 Granolabar.bmp 1571.75 24 999000.00 240.00 999000  1572.77 9.666667e+02 8.166667e+02 51 13 
BM2_709 16 BabyRuth.bmp 1574.76 24 999000.00 240.00 999000  1575.78 9.666667e+02 8.166667e+02 55 5 
BM2_709 16 PopTartsStrawberry.bmp 1577.75 11 772.14 11.00 9.667581e+02 b 1578.77 9.833333e+02 8.166667e+02 42 48 
BM2_709 16 Dots_one.bmp 1581.76 22 984.17 220.00 8.167659e+02 b 1582.78 9.833333e+02 8.333333e+02 53 28 
BM2_709 16 Laffytaffyred_one.bmp 1585.76 24 999000.00 240.00 999000  1586.78 9.833333e+02 8.333333e+02 47 44 
BM2_709 16 Milkduds.bmp 1589.76 24 999000.00 240.00 999000  1590.78 9.833333e+02 8.333333e+02 58 45 
BM2_709 16 Cheetos.bmp 1592.76 11 1024.42 1100.00 9.834152e+02 b 1593.78 9.333333e+02 8.333333e+02 45 25 
BM2_709 16 Fritos.bmp 1598.75 12 999000.00 120.00 999000  1599.77 9.333333e+02 8.333333e+02 40 14 
BM2_709 16 FrootLoops.bmp 1600.76 24 999000.00 240.00 999000  1601.77 9.333333e+02 8.333333e+02 48 31 
BM2_709 16 Cheezits.bmp 1603.76 12 999000.00 120.00 999000  1604.78 9.333333e+02 8.333333e+02 37 23 
BM2_709 16 AnimalCrackers.bmp 1605.75 22 811.34 22.00 8.334278e+02 b 1606.77 9.333333e+02 8.500000e+02 46 35 
BM2_709 16 Hersheymilk_several.bmp 1607.76 11 877.52 11.00 9.334291e+02 b 1608.78 9.500000e+02 8.500000e+02 41 21 
BM2_709 16 ChipsAhoy_small.bmp 1609.75 24 999000.00 240.00 999000  1610.77 9.500000e+02 8.500000e+02 54 24 
BM2_709 16 redvines_small.bmp 1612.76 24 999000.00 240.00 999000  1613.78 9.500000e+02 8.500000e+02 56 51 
BM2_709 16 Doritosranch.bmp 1616.75 12 999000.00 120.00 999000  1617.77 9.500000e+02 8.500000e+02 36 3 
BM2_709 16 Butterfinger.bmp 1618.76 24 999000.00 240.00 999000  1619.78 9.500000e+02 8.500000e+02 57 29 
BM2_709 16 CheesyDoritos.bmp 1620.75 12 999000.00 120.00 999000  1621.77 9.500000e+02 8.500000e+02 34 33 
BM2_709 16 SourSkittles.bmp 1622.75 12 999000.00 120.00 999000  1623.77 9.500000e+02 8.500000e+02 32 47 
