subjid scanner order block runtrial onsettime ImageLeft ImageRight TypeLeft TypeRight IsLefthigh Response PairType Outcome RT bidIndexLeft bidIndexRight 
BM2_719 0 1 6 1 0 Milkduds.bmp FlamingCheetos.bmp 40 38 0 x 1 999 999000.000000 1.00 1.00 
BM2_719 0 1 6 2 10 Riprolls.bmp Lindt_small.bmp 45 44 1 u 1 0 695.968167 1.00 1.00 
BM2_719 0 1 6 3 13 TeddyGrahamschocolate.bmp FrootLoops.bmp 49 47 1 u 2 0 959.025441 1.00 1.00 
BM2_719 0 1 6 4 16 Riprolls.bmp Milkduds.bmp 45 40 1 u 1 0 574.428589 1.00 1.00 
BM2_719 0 1 6 5 20 Doritosranch.bmp Sourpatch.bmp 57 35 0 i 3 0 659.243836 1.00 1.00 
BM2_719 0 1 6 6 24 Slimjim.bmp Hersheykisses.bmp 51 53 0 u 2 1 839.283386 1.00 1.00 
BM2_719 0 1 6 7 28 TeddyGrahamschocolate.bmp Laysclassic.bmp 49 48 1 u 2 0 707.918752 1.00 1.00 
BM2_719 0 1 6 8 32 Almondjoy.bmp Fritos.bmp 60 37 0 i 3 0 776.518624 0.00 1.00 
BM2_719 0 1 6 9 38 Jollyranchergreen.bmp Sourpatch.bmp 58 35 0 i 3 0 614.067807 0.00 1.00 
BM2_719 0 1 6 10 42 CheesyDoritos.bmp Fritos.bmp 59 37 0 i 3 0 1051.763304 0.00 1.00 
BM2_719 0 1 6 11 45 Toberlorone.bmp Dots_one.bmp 46 52 1 u 2 0 882.916590 1.00 1.00 
BM2_719 0 1 6 12 48 Sourpatch.bmp CheesyDoritos.bmp 35 59 1 u 3 0 730.541732 1.00 0.00 
BM2_719 0 1 6 13 52 Snickers.bmp Almondjoy.bmp 34 60 1 u 3 0 766.560186 1.00 0.00 
BM2_719 0 1 6 14 61 Slimjim.bmp TeddyGrahamschocolate.bmp 51 49 0 i 2 0 836.855228 1.00 1.00 
BM2_719 0 1 6 15 68 Laysclassic.bmp Toberlorone.bmp 48 46 0 i 2 0 968.504735 1.00 1.00 
BM2_719 0 1 6 16 73 Nutterbutter.bmp PringlesRed.bmp 41 43 1 u 1 0 922.259602 1.00 1.00 
BM2_719 0 1 6 17 77 Fritos.bmp Doritosranch.bmp 37 57 1 u 3 0 1054.047085 1.00 1.00 
BM2_719 0 1 6 18 80 Almondjoy.bmp Sourpatch.bmp 60 35 0 i 3 0 1069.859173 0.00 1.00 
BM2_719 0 1 6 19 84 Almondjoy.bmp Whatchamacallit.bmp 60 36 0 i 3 0 778.573632 0.00 1.00 
BM2_719 0 1 6 20 93 Hersheykisses.bmp Dots_one.bmp 53 52 1 i 2 1 1352.695279 1.00 1.00 
BM2_719 0 1 6 21 98 100grand_small.bmp Riprolls.bmp 39 45 0 i 1 0 794.404570 1.00 1.00 
BM2_719 0 1 6 22 101 PringlesRed.bmp Riprolls.bmp 43 45 0 i 1 0 769.446533 1.00 1.00 
BM2_719 0 1 6 23 104 CheesyDoritos.bmp Snickers.bmp 59 34 0 i 3 0 929.010350 0.00 1.00 
BM2_719 0 1 6 24 108 Laysclassic.bmp Hersheykisses.bmp 48 53 0 i 2 0 1085.767654 1.00 1.00 
BM2_719 0 1 6 25 111 100grand_small.bmp Funyuns_small.bmp 39 42 0 u 1 1 964.784673 1.00 1.00 
BM2_719 0 1 6 26 114 Slimjim.bmp Crunch.bmp 51 50 0 i 2 0 1332.332023 1.00 1.00 
BM2_719 0 1 6 27 123 FlamingCheetos.bmp Lindt_small.bmp 38 44 1 u 1 0 1170.087972 1.00 1.00 
BM2_719 0 1 6 28 126 Laysclassic.bmp Crunch.bmp 48 50 0 i 2 0 1417.660514 1.00 1.00 
