subjid runnum itemname onsettime trialtype RT respInTime Audiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex
BM2_716 15 MrsFields.bmp 1315.12 12 999000.00 120.00 999000  1316.14 8.166667e+02 8.166667e+02 31 24 
BM2_716 15 Slimjim.bmp 1320.12 24 999000.00 240.00 999000  1321.14 8.166667e+02 8.166667e+02 54 42 
BM2_716 15 Butterfinger.bmp 1322.11 12 999000.00 120.00 999000  1323.13 8.166667e+02 8.166667e+02 32 38 
BM2_716 15 PringlesRed.bmp 1324.12 12 999000.00 120.00 999000  1325.14 8.166667e+02 8.166667e+02 36 51 
BM2_716 15 Ghiradelli_milk.bmp 1330.12 24 999000.00 240.00 999000  1331.14 8.166667e+02 8.166667e+02 57 50 
BM2_716 15 FlamingCheetos.bmp 1332.11 24 999000.00 240.00 999000  1333.13 8.166667e+02 8.166667e+02 55 43 
BM2_716 15 PayDay.bmp 1335.12 24 999000.00 240.00 999000  1336.14 8.166667e+02 8.166667e+02 60 60 
BM2_716 15 Riprolls.bmp 1337.12 12 999000.00 120.00 999000  1338.14 8.166667e+02 8.166667e+02 45 19 
BM2_716 15 Hersheymilk_several.bmp 1341.12 12 999000.00 120.00 999000  1342.14 8.166667e+02 8.166667e+02 33 22 
BM2_716 15 MilkyWay.bmp 1343.11 22 848.58 220.00 8.167652e+02 b 1344.13 8.166667e+02 8.333333e+02 47 39 
BM2_716 15 Doritosranch.bmp 1348.11 12 999000.00 120.00 999000  1349.13 8.166667e+02 8.333333e+02 38 30 
BM2_716 15 Hersheykisses.bmp 1355.11 24 999000.00 240.00 999000  1356.13 8.166667e+02 8.333333e+02 56 46 
BM2_716 15 3Musketeers.bmp 1357.12 11 952.05 110.00 8.167653e+02 b 1358.14 8.333333e+02 8.333333e+02 40 31 
BM2_716 15 Skittles.bmp 1360.11 24 999000.00 240.00 999000  1361.13 8.333333e+02 8.333333e+02 49 48 
BM2_716 15 Jollyranchergreen.bmp 1363.12 12 999000.00 120.00 999000  1364.14 8.333333e+02 8.333333e+02 34 4 
BM2_716 15 RiceKrispyTreat_small.bmp 1367.11 22 1043.20 2200.00 8.334056e+02 b 1368.13 8.333333e+02 7.833333e+02 51 15 
BM2_716 15 Funyuns_small.bmp 1371.11 11 1031.87 1100.00 8.334302e+02 b 1372.13 7.833333e+02 7.833333e+02 43 6 
BM2_716 15 PopTartsCinnamon.bmp 1375.12 24 999000.00 240.00 999000  1376.14 7.833333e+02 7.833333e+02 46 26 
BM2_716 15 FrootLoops.bmp 1378.11 22 946.59 220.00 7.834243e+02 b 1379.13 7.833333e+02 8.000000e+02 52 18 
BM2_716 15 FigNewton_small.bmp 1384.11 12 999000.00 120.00 999000  1385.13 7.833333e+02 8.000000e+02 37 8 
BM2_716 15 Laffytaffyred_one.bmp 1386.12 11 684.29 11.00 7.834205e+02 b 1387.14 8.000000e+02 8.000000e+02 39 20 
BM2_716 15 100grand_small.bmp 1389.11 22 1035.83 2200.00 8.000757e+02 b 1390.13 8.000000e+02 7.500000e+02 48 45 
BM2_716 15 SourSkittles.bmp 1391.12 11 973.92 110.00 8.000882e+02 b 1392.14 8.166667e+02 7.500000e+02 44 12 
BM2_716 15 Milkduds.bmp 1393.11 12 999000.00 120.00 999000  1394.13 8.166667e+02 7.500000e+02 35 5 
BM2_716 15 AnimalCrackers.bmp 1395.11 24 999000.00 240.00 999000  1396.13 8.166667e+02 7.500000e+02 58 53 
BM2_716 15 redvines_small.bmp 1398.12 12 999000.00 120.00 999000  1399.14 8.166667e+02 7.500000e+02 42 59 
BM2_716 15 Lollipopred.bmp 1402.12 24 999000.00 240.00 999000  1403.14 8.166667e+02 7.500000e+02 59 54 
BM2_716 15 Dots_one.bmp 1404.11 24 999000.00 240.00 999000  1405.13 8.166667e+02 7.500000e+02 50 49 
BM2_716 15 Jollyrancherred.bmp 1406.11 12 999000.00 120.00 999000  1407.13 8.166667e+02 7.500000e+02 41 36 
BM2_716 15 PopTartsStrawberry.bmp 1408.12 24 999000.00 240.00 999000  1409.14 8.166667e+02 7.500000e+02 53 25 
